주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도 
"서울특별시 광진구 아차산로 237, 4층 (화양동)",C,0,"건대역 2번 출구로 나와 좌회전, 기업은행건물 4층",리퓨어피부과의원,02-466-9033,,2000,1000,1900,1000,2000,1000,1900,1000,2000,1000,1700,1000,,,,,37.5404981987,127.0697461239
서울특별시 광진구 광나루로 614,C,0,,정피부과의원,02-456-0745,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,37.540781382807246,127.09583914118608
"서울특별시 광진구 아차산로 241, 4층 402호 (화양동)",C,0,건대입구역 2번출구,차앤박피부과의원,02-465-4227,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1600,1000,,,,,37.540499969149074,127.07016282911589
인천광역시 남동구 인하로 497-5,C,0,신세계백화점맞은편 푸른세상안과빌딩,메트로피부과의원,032-441-2324,,1830,0930,2030,0930,1830,0930,2030,0930,1830,0930,1530,0930,,,,,37.443602669726864,126.70159637497743
"서울특별시 광진구 능동로 103, 5층 (화양동)",C,0,,피부사랑의원,02-469-9757,,2000,1000,1900,1000,2000,1000,1900,1000,2000,1000,1600,1000,,,,,37.5403355672,127.0705063437
"인천광역시 남동구 예술로 138, 405,406,407호 (구월동,이토타워)",C,0,롯데백화점 옆 이토타워 4층,CNP차앤박피부과의원,032-455-1155,,2000,1030,2000,1030,2000,1030,2000,1030,2000,1030,1600,1000,,,,,37.446191666666664,126.700919444444438
"인천광역시 남동구 인하로507번길 9, 601호(구월동,하나프라자)",C,0,"신세계백화점맞은편, 우리은행뒤",서울수피부과의원,032-424-7975,,1830,1000,1830,1000,1930,1000,1830,1000,1830,1000,1530,1000,,,,,37.44382630262934,126.70270224133992
"인천광역시 남동구 서창남순환로 223, 아페리온 A동 409호 (서창동)",C,0,,삼성더봄피부과의원,032-715-7517,,1900,1000,2000,1000,1900,1000,1900,1000,2000,1000,1400,0900,,,,,37.4248365428,126.7489212937
인천광역시 남동구 경원대로 971,C,0,홈플러스 2층.,서울피부과의원,032-874-0983,,1900,1000,1900,1000,1900,1000,,,1900,1000,1800,1000,1800,1000,,,37.46962382484825,126.68915725248812
"인천광역시 남동구 인하로 501, 4층 (구월동,삼성전자빌딩)",C,0,신세계백화점건너편 삼성전자빌딩4층,세이미피부과의원,032-435-3114,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600,0930,,,,,37.44352726308882,126.70238249268873
"인천광역시 남동구 논고개로 93, 307호일부~310호일부호 (논현동, 보미리즌텔)",C,0,,수아로피부과의원,032-442-1275,,1900,0930,2000,0930,1900,0930,1900,0930,2000,0930,1500,0930,,,,,37.3995111749,126.7248189781
"서울특별시 강남구 테헤란로 120, 상경빌딩 10,11층 (역삼동)",C,0,강남역 12번출구/,맥스웰피부과의원,02-566-5824,,2100,0900,2100,0900,2100,0900,2100,0900,1930,0900,1600,0900,,,,,37.49865292363803,127.02868502653297
"부산광역시 남구 수영로 299, 3층 (대연동)",C,0,"2호선 경성대,부경대 역 6번 출구 ",고운세상피부과의원,051-714-7099,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1500,0930,,,,,35.1371568215,129.0988667102
"인천광역시 남동구 청능대로 581, 3층 일부호 (논현동, 광성프라자)",C,0,논현역앞,연세예피부과의원,032-421-7506,,1930,0930,1930,0930,1930,0930,1930,0930,2030,0930,1700,0900,,,,,37.40135970346449,126.72367063029009
인천광역시 남동구 호구포로 818,C,0,"모래마을사거리, 88체육관 대각선 건물2층",예미안피부과의원,032-472-2677,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1600,0930,,,,,37.455612816019276,126.71981269251805
"인천광역시 남동구 예술로 126, 6층 602,603호 (구월동, 링크126)",C,0,뉴코아아울렛 바로 옆,오라클피부과의원,032-434-5311,,2100,1000,2000,1000,2000,1000,2000,1000,2100,1000,1600,0930,1700,1230,,,37.445121723365844,126.70087159588846
인천광역시 남동구 남동대로 893,C,0,올리브백화점 반대편,이지피부과의원,032-437-2012,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1500,0930,,,,,37.46214339034562,126.7080103349712
"인천광역시 남동구 남동대로 892, 2층 3층일부호 (간석동)",C,0,올리브백화점 옆 백세약국건물,장피부과의원,032-434-2987,,1900,0930,1900,0930,1900,0930,1900,0930,2030,0930,1600,0930,,,,,37.46207124668053,126.70864330572533
"인천광역시 남동구 청능대로 583, 302,303호 (논현동, 중앙프라자)",C,0,논현지구 홈플러스 대각선맞은편 우리은행건물,지오피부과의원,032-421-1090,,1900,0930,1900,0930,1900,0930,1900,0930,2000,0930,1500,0930,,,,,37.40137962002951,126.7239312068361
부산광역시 남구 용호로 50  (용호동),C,0,용호동 LG메트로시티 정문 농협 5층,클라쎄피부과의원,051-622-7500,,1900,0930,1900,0930,1900,1400,1900,0930,2000,0930,1430,0930,,,,,35.12634220492412,129.10934646239807
"부산광역시 남구 수영로 297, 8층 (대연동, 텔콤빌딩)",C,0,2호선 경성대 부경대역 6번출구 / 텔콤빌딩 8층,킴스피부과의원,051-611-9999,,1900,1000,2000,1000,1900,1000,1900,1000,1900,1000,1330,0930,,,,,35.1370342872916,129.09865732520376
부산광역시 남구 수영로 323,C,0,2호선 경성대부경대역 2번출구/태강프라자 401호,해맑은피부과의원,051-627-2448,,1930,1000,1900,1000,1900,1000,1900,1000,1930,1000,1400,1000,,,,,35.13811061504669,129.10107995198857
부산광역시 남구 수영로 206 (대연동),C,0,못골시장 LPG가스충전소 근처 대로변 ,현명기피부과의원,051-627-6677,,1830,0900,1830,0900,1830,0900,1930,1400,1830,0900,1300,0900,,,,,35.134733333333337,129.089113888888875
인천광역시 남동구 만수로 43,C,0,만수시장 주변 가야쇼핑 4층,홍피부과의원,032-463-9107,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.460372213004575,126.7331050954669
부산광역시 남구 수영로 203  (대연동),C,0,2호선 대연역 6번출구/못골시장근처,후피부과의원,051-628-4224,,1800,0900,1800,0900,1300,0900,1800,0900,1800,0900,1300,0900,,,,,35.135162815224284,129.0889374135262
"경기도 김포시 김포대로 859, 5층 (사우동, 하나메디칼센타)",C,0,,아름다운오늘현경준피부과의원,031-986-7993,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,1300,0930,37.62032333283125,126.71833681576933
"경기도 김포시 김포한강4로 117, 503호 (장기동, 홍우프라자)",C,0,,해날피부과의원,031-986-2475,,1830,0930,2000,0930,1830,0930,1830,0930,2000,0930,1630,0930,,,,,37.64419874829323,126.66800537330386
"경기도 김포시 김포한강1로 85, 4층 (장기동)",C,0,,휴먼피부과의원,031-992-3357,,2100,1000,1900,1000,2100,1000,1900,1000,2100,1000,1600,1000,,,,,37.64572945015306,126.67009555928784
"부산광역시 해운대구 구남로29번길 26, 2층 (중동)",C,0,1호선 해운대역 1번출구,고운피부과의원,051-746-0243,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,35.16226111111114,129.16193611111495
부산광역시 해운대구 해운대로 624 (우동),C,0,2호선 해운대역 1번출구,리엔하이피부과의원,051-714-2135,,1930,1000,2030,1000,1930,1000,1930,1000,2030,1000,1530,0930,,,1300,0930,35.163569570073314,129.1592507111597
"경상남도 양산시 양산역1길 24, 영동프라자 501,502,503호 (중부동)",C,0,이마트근처,미래로 피부과의원,055-362-7585,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1400,0930,,,,,35.33700670930929,129.02822636466536
"부산광역시 해운대구 센텀동로 26, B동 201-1호 (우동, 한화꿈에그린센텀)",C,0,버스정류장: 센텀시티우체국 맞은편/한화꿈에그린센텀상가 A-201E호,뮬피부과의원,051-907-2233,,1930,1000,1930,1000,1930,1000,1930,1000,1930,1000,1500,1000,,,,,35.17193446811488,129.1329508893906
"경상남도 양산시 양산역1길 7, 204호 (중부동)",C,0,,전피부과의원,055-389-1564,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1200,0900,,,,,35.335937910185855,129.0268316293197
전라남도 광양시 중마중앙로 71-1  (중동),C,0,광양안과 근처,광양피부과의원,061-793-7512,,1815,0915,1815,0915,1815,0915,1815,0915,1815,0915,1230,0915,,,,,34.93665305631193,127.69772157030218
"전라남도 광양시 중마중앙로 83, 2층 (중동)",C,0,시청사거리 부근 중마시장맞은편,김정수피부과의원,061-794-7551,,1830,0900,1830,0900,1830,0900,1830,1400,1830,0900,1300,0900,,,,,34.93767045330691,127.69769386148681
경상남도 양산시 번영로 13 (덕계동),C,0,,착한피부과의원,055-365-3003,,1830,0930,1830,0930,1830,0930,1830,1400,2000,0930,1400,0930,,,,,35.37394405964855,129.15133643665916
"서울특별시 강남구 삼성로 418, 1~3층 (대치동)",C,0,,신학철피부과의원,02-501-7575,,1800,1000,,,1800,1000,1800,1000,1800,1000,1400,1000,,,,,37.50440881607034,127.0582502378794
"경상남도 양산시 물금읍 새실로 159, 나래메트로시티 A동 405,406호",C,0,경남은행범어지점 부근,서상희피부과의원,055-913-3235,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1330,0910,,,,,35.315282727628066,129.00439365403187
"경상남도 양산시 동면 금오16길 4, 와이즈메디타워 3층 301,302호",C,0,,양산빛나라피부과의원,055-388-0090,,2000,0930,1900,0930,1900,1400,1900,0930,2000,0930,1500,0930,,,,,35.3177174614,129.0257786123
"경상남도 양산시 물금읍 삽량로 40, 502호 (세종프라자 빌딩)",C,0,,예스피부과의원,055-781-1153,,2000,0900,1830,0900,1830,0900,2000,1400,1830,0900,1400,0900,,,,,35.3293034334,129.0136507465
"서울특별시 강남구 테헤란로 139-1, 4층 (역삼동, 한중앙빌딩)",C,0,,시그니처피부과의원,02-556-3661,,2100,1300,1930,1000,2100,1300,1930,1000,2100,1300,1700,1000,,,,,37.5004407574,127.0344699187
"경기도 고양시 일산서구 중앙로 1420, 5층 (주엽동)",C,0,,클린업피부과의원,031-921-1877,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1700,1000,,,,,37.66991447669284,126.76267431009883
경기도 고양시 일산서구 일산로 576,C,0,,하얀나라김피부과의원,031-917-7588,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,37.67951260895441,126.7646524827733
"경기도 고양시 일산서구 중앙로 1416, 402호 (주엽동, 한사랑빌딩)",C,0,,한사랑피부과의원,031-918-3290,,1830,1000,1830,1000,1830,1000,,,1830,1000,1600,0900,,,,,37.66979613229764,126.76296487498814
"부산광역시 해운대구 선수촌로 103-4, 7층 (반여동)",C,0,선수촌 교차로 부근,아름다운피부과의원,051-525-7582,,1830,0930,1830,0930,1830,1400,1830,0930,1830,0930,1300,0930,,,,,35.2031613028,129.1193208209
"부산광역시 해운대구 해운대로 802, 313호 (좌동, 웅신시네아트)",C,0,"2호선 장산역 7, 9번출구/웅신시네아트313호",아름다운피부과의원,051-702-8575,,1830,0930,1830,0930,1830,0930,1930,1400,1830,0930,1400,0930,,,,,35.16915479396808,129.17666756675157
"경기도 고양시 일산서구 중앙로 1444, 4층 (주엽동, 태원빌딩)",C,0,주엽역 그랜드백화점 옆 아웃백건물 4층,루체피부과의원,031-917-8088,,2000,1000,1900,1000,2000,1000,1900,1000,1900,1000,1500,1000,,,,,37.671022979698996,126.76014993261076
부산광역시 해운대구 마린시티2로 33 104동 724-725호,C,0,"2호선 동백역 1,3번출구",오라클피부과의원,051-714-5502,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1400,1000,,,,,35.15720445510001,129.14481788660186
"경기도 고양시 일산서구 중앙로 1426, (주엽동)",C,0,,비타민피부과의원,031-932-3893,,2030,1000,1800,1000,,,1800,1000,2030,1000,1500,1000,,,,,37.67032657079015,126.76195212962095
"부산광역시 해운대구 재반로 116, 5층 (재송동, 일창빌딩 )",C,0,버스정류장: 재송동 우체국,이현피부과의원,051-784-5077,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1430,0930,,,,,35.18865085435922,129.12683410265944
"경기도 고양시 일산서구 일현로 42, 401호 (탄현동, 탄현프라자)",C,0,,알피부과의원,031-911-7726,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.69091409270922,126.76294982673664
"경기도 고양시 일산서구 강선로 59, 304호 (주엽동, 동신파크)",C,0,,유진피부과의원,031-917-6749,,1800,0900,1800,0900,1800,0900,,,1800,0900,1300,0900,,,,,37.66956451439996,126.76428042735441
"부산광역시 해운대구 해운대로 409, 501호 (우동, 굿팀메디털)",C,0,2호선 시립미술관역 2번 출구,박준형피부과의원,051-746-7547,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1400,1000,,,,,35.16751111111111,129.14071388889067
부산광역시 해운대구 센텀2로 10,C,0,2호선 센텀시티역 12번출구/신세계백화점7층,뷰티스피부과의원,051-717-2645,,1830,1000,1830,1000,1830,1400,1830,1000,1830,1000,1700,1000,,,,,35.16783582088635,129.13153138300333
부산광역시 해운대구 좌동순환로 173,C,0,버스정류장: 상당중학교 건너편/영풍프라자 8층,비타민피부과의원,051-704-8275,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,35.17813837407934,129.17529825231952
"부산광역시 해운대구 구남로29번길 16, 3층 (중동)",C,0,2호선 해운대역 3번 출구/세이브죤 정문 맞은편,서울피부과의원,051-746-6345,,2000,0930,1800,0930,2000,0930,,,2000,0930,1600,0930,,,,,35.161986111111126,129.1616000000019
"부산광역시 해운대구 해운대로 313, 4층, 5층 (우동)",C,0,2호선 센텀시티역 2번출구,센텀모빅스피부과의원,051-742-5855,,1800,1000,1800,1000,,,1800,1000,1800,1000,1300,1000,,,,,35.1671985488348,129.13203876444322
"부산광역시 해운대구 해운대로 637, 4층(우동,메디현대빌딩)",C,0,2호선 해운대역 2번출구/해운대스펀지맞은편/메디현대빌딩 4층,순백피부과의원,051-743-0990,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,35.16449166666668,129.15990555555746
"부산광역시 해운대구 좌동순환로 506, 7층 703,704호 (중동, 영풍리젠시)",C,0,2호선 중동역 5번출구,진피부과의원,051-744-8220,,1900,0930,1900,0930,1900,0930,2000,0930,1900,0930,1400,0930,,,,,35.16616188083779,129.168695363257
"부산광역시 해운대구 센텀2로 10, 1001호 (우동, 센텀메디컬센터)",C,0,2호선 센텀시티역 11번 출구/센텀메디컬 센터 10층,킴스피부과의원,051-747-9699,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1330,0930,,,1330,0930,35.1678312027,129.1315241332
"경기도 고양시 일산서구 중앙로 1413, 403호 (주엽동, 동영빌딩)",C,0,,일산이지함피부과의원,031-916-5300,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1700,1000,,,,,37.66908876180609,126.76291385242891
경기도 고양시 일산서구 중앙로 1441,C,0,,일산차앤박피부과의원,031-911-7571,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1700,1000,,,,,37.67040334605676,126.75998435747215
부산광역시 해운대구 양운로 82  (좌동),C,0,2호선 장산역 10번출구,하얀나라피부과의원,051-704-7057,,1830,0920,1830,0920,1830,0920,1830,0920,1830,0920,1400,0920,,,1300,0920,35.170459408226996,129.1755722554538
서울특별시 노원구 노해로 490,C,0,,닥터로피부과의원,02-937-0043,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.654503863584836,127.06247103747347
"대구광역시 동구 금강로 2, 3층 (동호동)",C,0,,대구오즈피부과의원,053-961-0075,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,35.8673040489,128.7238713873
"서울특별시 노원구 동일로 1402 (상계동, 하나금융프라자)",C,0,,서울진피부과의원,02-931-7075,,2000,1000,1900,1000,2000,1400,1900,1000,2000,1000,1600,1000,,,,,37.65375393572093,127.06116689052912
"서울특별시 노원구 한글비석로 254, 205호 (중계동,대명플라자)",C,0,은행사거리 신한은행건물,마이스킨피부과의원,02-938-0070,,1900,1000,1900,1000,2100,1000,,,2100,1000,1600,1000,,,,,37.65045059585497,127.07711475213394
"경기도 부천시 상동로 90, 406호 (상동, 메가플러스빌딩)",C,0,,플러스피부과의원,032-327-0903,,1800,0930,1800,0930,1800,0930,1800,1400,1800,0930,1200,0930,,,,,37.50514289056063,126.75374554745349
"경기도 부천시 부일로 204, 6층 (상동, 루치올라빌딩)",C,0,"송내역 2번출구, 롯데리아 옆 한양내과 건물 6층.",하얀나라피부과의원,032-324-5577,,1800,0930,1800,0930,2030,1630,1800,0930,1800,0930,1400,0930,,,,,37.488343925,126.7526030844
"경기도 부천시 역곡로 12-1 3층 (역곡동, 세운빌딩) (역곡동)",C,0,역곡북부역사거리,한피부과의원,032-341-5573,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1430,0930,,,,,37.486447990560045,126.81157150863976
"서울특별시 노원구 노해로 457, 은성빌딩 2층 (상계동)",C,0,노원역 7호선 5번 출구,강북이지함피부과의원,02-939-4700,,1930,1030,1930,1030,1930,1030,1930,1030,1930,1030,1530,1000,,,,,37.65418042951913,127.05874666060527
"경기도 부천시 소사구 경인로 240, (심곡본동)",C,0,부천남부역 이마트 건너편 한결약국 건물,황피부과의원,032-654-0777,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1530,0930,,,,,37.48292382987989,126.78207179264925
"서울특별시 노원구 화랑로 337, 3층 (월계동, 인현빌딩)",C,0,석계역 1번 출구,노원우태하피부과의원,02-942-4223,,1830,0930,1830,0930,1830,0930,1300,0930,1830,0930,1400,0930,,,,,37.61524007367628,127.06516752388418
경기도 안양시 만안구 안양로 304,C,0,안양 1번가 국민은행 옆,안양피부과의원,031-388-2561,,2000,1400,1830,1400,1830,1400,2000,1400,1830,1400,1300,0930,,,,,37.39925866552933,126.92137687117815
경기도 안양시 만안구 양화로 136 (박달동),C,0,,예김피부과의원,031-468-2109,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.4047090484,126.9094126012
경기도 안양시 만안구 안양로 260,C,0,,황경희피부과의원,031-449-6374,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1400,1000,,,,,37.396009634391476,126.92412232559968
대구광역시 동구 안심로 106,C,0,,로제피부과의원,053-965-1475,,1900,0930,1900,0930,,,1900,0930,2000,0930,1630,0930,,,,,35.866941745601494,128.69632396249636
서울특별시 노원구 동일로 1529,C,0,마들역 6번출구/,연세피부과의원,02-934-0998,,1820,0900,1820,0900,1820,0900,1820,0900,1820,0900,1620,0900,,,,,37.664968541842285,127.05728415586456
"서울특별시 노원구 노해로 507, 4층 4001~4054,4056~4156,4159~4164호 (상계동, 와우쇼핑몰)",C,0,,오아로피부과의원,02-930-1500,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1600,1000,,,,,37.655428320512755,127.06388806205693
서울특별시 노원구 동일로 1530 (상계동) ,C,0,마들역 3번출구 앞,유피부과의원,02-939-4419,,1750,0850,1750,0850,1750,0850,,,1750,0850,1300,0850,,,,,37.66506464404276,127.05802533092728
"서울특별시 노원구 한글비석로 474 (상계동) 2층, 보람상가",C,0,,이피부과의원,02-937-2345,,1730,0930,1730,0930,,,1730,0930,1730,0930,1300,0930,,,,,37.66482290345511,127.06544205996913
"서울특별시 노원구 노해로 495 (상계동, 삼용빌딩)",C,0,노원역 4번 출구,차앤박피부과의원,02-933-0571,,2000,1030,2000,1030,2000,1030,2000,1030,2000,1030,1700,1000,,,,,37.6551188121,127.0630899928
"서울특별시 노원구 공릉로59길 28, 301호,302호,지하2호,지하7호 (하계동, 미성아파트)",C,0,하계역3번 출구,초이스피부과의원,02-977-3344,,2000,0930,2000,0930,2000,0930,2000,0930,2000,0930,1630,0930,,,1300,0930,37.635970651549435,127.0687419660072
"서울특별시 노원구 노해로 480, 8층 (상계동, 조광빌딩)",C,0,노원역 5번출구 2분거리,클린업피부과의원,02-930-8288,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1700,1000,,,,,37.654153830358105,127.06143921458337
서울특별시 노원구 한글비석로 276 3층 (중계동),C,0,은행사거리 아웃백중계점 인근,탑메디피부과의원,02-932-0770,,1830,0930,1830,0930,1830,0930,1830,1400,2030,0930,1430,0930,,,,,37.65189534599766,127.07776441297162
대구광역시 동구 신암로 80,C,0,,아인스피부과의원,053-955-0101,,1900,0930,2000,0930,1900,0930,1300,0930,2000,0930,1500,0930,,,,,35.878331231755055,128.60934239574448
"서울특별시 노원구 노해로 485, 5층 (상계동, 금정빌딩)",C,0,"노원역 2,4번출구",행복한피부과의원,02-932-2255,,1830,1000,2000,1000,1830,1000,1830,1000,2000,1000,1500,0900,,,,,37.65487436237444,127.06192481443426
서울특별시 노원구 한글비석로 384,C,0,상계역 4번출구,파티마피부과의원,02-938-3154,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,37.65991811147814,127.0731738921975
서울특별시 노원구 한글비석로 253,C,0,은행사거리쪽,하얀J피부과의원,02-933-3145,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1400,0930,,,,,37.65050277677174,127.07631504473015
"서울특별시 노원구 동일로 1101, 3층 (공릉동)",C,0,,환피부과의원,02-978-0074,,1800,0930,1800,0930,1800,0930,1200,0930,1800,0930,1300,0930,,,,,37.628254167,127.0710107269
"서울특별시 노원구 동일로204가길 34, 씨앤미복합빌딩 252호~260호 (중계동)",C,0,,휴킨스피부과의원,02-977-6447,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1600,1000,,,,,37.64075070661637,127.06817192593094
대구광역시 동구 아양로 178,C,0,,참고운피부과의원,053-944-7701,,1800,0900,1800,0900,1800,0900,1230,0900,1900,0900,1230,0900,,,,,35.885297485637,128.63269319600943
"서울특별시 노원구 노해로 494, 고려빌딩 4층 402,403,404,405호 (상계동)",C,0,,행복한제이피부과의원,02-937-8575,,1900,1000,2030,1000,1900,1000,1900,1000,2030,1000,1500,0900,,,,,37.65453860889287,127.06303510654952
대구광역시 동구 장등로 60 (신천동),C,0,,한국한센복지협회대구경북지부부설복지피부과의원,053-755-2426,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.8727800303,128.6242607008
"경기도 안양시 만안구 안양로 285, 2층 (안양동)",C,0,,김종민피부과의원,031-444-2708,,1830,0930,1830,0930,1500,0930,1830,0930,1830,0930,1500,0930,,,,,37.397873784489654,126.92187540607587
"경기도 부천시 길주로 180, 현대백화점부천중동점 4층 (중동)",C,0,현대백화점 4층,리더스피부과의원,032-328-8234,,1930,1030,1930,1030,1930,1030,1930,1030,1930,1030,1700,1030,,,,,37.50428614196936,126.76218174891241
충청남도 천안시 동남구 만남로 13 (신부동) 2층,C,0,고속버스터미널 옆 태연빌딩 2층 ,성모피부과의원,041-563-9121,,1830,1000,1830,1000,,,1830,1000,1830,1000,1400,1000,,,,,36.81905275995935,127.15377343899243
"충청남도 천안시 동남구 만남로 52, 8층 (신부동)",C,0,문 타워건물 8층,오라클피부과의원,041-569-3355,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1400,0900,,,,,36.81865814311288,127.15786127607372
"경기도 부천시 신흥로 228, 501호 (중동, 메디타워)",C,0,도미노피자 건물 근처,백피부과의원,032-325-3535,,2030,0930,1900,0930,2030,0930,1900,0930,2030,0930,1300,0930,,,1300,0930,37.504086763576865,126.77634644698419
"경기도 김포시 김포한강1로 230, 현대센트럴스퀘어 619-620호 (운양동)",C,0,,델타피부과의원,031-981-7565,,1830,1000,1830,1000,1830,1000,,,1830,1000,1830,1000,,,,,37.65316672994251,126.68279541050252
"경기도 부천시 신흥로 226, 8층 (중동, 빈센트타워)",C,0,중동홈플러스맞은편,부천아이스피부과의원,032-323-0567,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1630,0930,,,,,37.503843628351646,126.77642183559324
경상북도 칠곡군 왜관읍 중앙로 159,C,0,왜관역정면,칠곡가톨릭피부과의원,054-972-6399,,1820,0910,1820,0910,1820,0910,1820,0910,1820,0910,1300,0910,,,,,35.98922131318101,128.39922932695433
"경기도 부천시 신흥로 226, 빈센트타워 4층 전체 (중동)",C,0,"빈센트타워 6층, 신중동역 6번출구 앞",더피부과의원,032-324-0067,,2000,1030,2000,1030,2000,1030,2000,1030,2000,1030,1630,1000,,,,,37.50384037785853,126.77641846220416
경기도 부천시 부천로 20 (심곡동),C,0,,유앤이피부과의원,032-666-1837,,1900,0930,1900,0930,1900,0930,2000,0930,1900,0930,1600,0930,,,,,37.48603683166092,126.78355070947961
"경기도 성남시 분당구 판교로 435, 동양프라자 305일부,305-1호 (야탑동)",C,0,,바른피부과의원,031-609-5500,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.40574380560836,127.12220046067989
"경기도 성남시 분당구 내정로165번길 50 307호 (수내동,크리스탈빌딩)",C,0,,박병찬피부과의원,031-719-5500,,1900,0930,1900,0930,1900,0930,2100,1400,1900,0930,1500,0930,,,,,37.37711246183875,127.11548809525153
"경기도 성남시 분당구 판교역로192번길 16 (삼평동, 판교타워 501호, 502호)",C,0,신분당선 판교역 1번출구,분당고운세상피부과의원,031-709-8221,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1600,1000,,,,,37.39758407732501,127.11142959023117
"경기도 성남시 분당구 야탑로81번길 10 211~212호(야탑동,분당아미고타워)",C,0,,분당미소가인피부과의원,031-622-1500,,1930,1000,1930,1000,1930,1000,1930,1000,1930,1000,1530,1000,,,,,37.41081590465052,127.1280984058867
"대구광역시 수성구 지범로 182, 4, 5층 (지산동, 농협 범물지점)",C,0,,대구세브란스피부과의원,053-784-0555,,1900,0930,1900,0930,1900,0930,1900,0930,2100,0930,1400,0930,,,,,35.82113688842974,128.63916174907857
대구광역시 수성구 청수로 200,C,0,,더블유피부과의원,053-766-7557,,1830,0930,1830,0930,1300,0930,1830,0930,2030,0930,1400,0930,,,1300,0930,35.83889598615447,128.629794742123
"대구광역시 수성구 달구벌대로 3294, 시지퍼스트 4층 305호 (신매동)",C,0,,더설레임피부과의원,053-816-7555,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1700,1000,,,,,35.836385012365234,128.71598291723674
"대구광역시 수성구 청수로 194, 3층 (지산동, 동대구농협황금지점)",C,0,,미소피부과의원,053-761-1221,,1900,0930,1900,0930,1900,0930,1300,0930,2030,0930,1500,0930,,,,,35.838825209009315,128.6293052441892
"경기도 성남시 분당구 정자일로 240 407호 (정자동, 월드프라자)",C,0,,김수조피부과의원,031-717-1017,,1830,1000,1830,1000,1830,1000,1830,1400,1830,1000,1530,1000,,,,,37.37155635633329,127.10628980474922
"대구광역시 수성구 달구벌대로 2397, 16층 (범어동)",C,0,,범어로제피부과의원,053-754-1475,,2000,0930,2000,0930,2000,0930,2000,0930,2000,0930,1700,0930,,,,,35.85962004056821,128.62488730500144
"경기도 성남시 분당구 서현로210번길 20, 코코프라자 502호 (서현동)",C,0,,닥터지피부과의원,031-705-4476,,1900,1000,2000,1000,1900,1000,1900,1000,2000,1000,1530,1000,,,,,37.38569152939013,127.12481923687461
전라북도 완주군 이서면 기지로 56,C,0,,닥터(Dr.)초이피부과의원,063-237-3663,,1800,0900,1800,0900,1230,0900,1800,0900,1800,0900,1230,0900,,,,,35.83808009489728,127.05818167021096
"대구광역시 수성구 달구벌대로 2491, (범어동)",C,0,,봄씨피부과의원,053-744-7504,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1500,0930,,,,,35.85913577401722,128.63522591792295
