주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도 
"인천광역시 남동구 인하로 613, 401~403호 (구월동, 더존프라자)",N,0,,서울수치과의원,032-462-7528,,1830,0930,2100,0930,1830,0930,2100,0930,1830,0930,1400,0930,,,,,37.4431223453487,126.71502691646086
"인천광역시 남동구 서창남순환로215번길 48, 5층 501호 (서창동)",N,0,,서울스카이치과의원,032-467-2875,,1900,0930,2100,0930,1900,0930,2100,0930,1900,0930,1400,0930,,,,,37.4261816612,126.7476062546
인천광역시 남동구 논현로 42,N,0,홈플러스익스프레스 3층,서울스타치과의원,032-432-2872,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1600,0930,,,,,37.40212225431045,126.71104551872331
"인천광역시 남동구 서창남순환로 223, A동 4층 402,403,404호 (서창동, 아페리온)",N,0,,서울아페리온치과의원,032-225-2828,,1900,1000,1900,1000,2100,1000,2100,1000,1900,1000,1400,0900,,,,,37.4248254427,126.7487857594
"부산광역시 남구 수영로 304, 3층 (대연동, 대승타워)",N,0,"2호선 경성대부경대역 5번출구 / 맥도날드건물3층
",미소플란트치과의원,051-621-2876~7,,2100,1000,2100,1000,2100,1000,2100,1000,2100,1000,1600,1000,,,,,35.13676832983651,129.09970274231986
부산광역시 남구 수영로 323  (대연동),N,0,2호선 경성대부경대역 2번출구,미치과의원,051-628-6111,,1830,1000,2000,1000,1830,1000,1830,1000,1830,1000,1600,1000,,,,,35.13819071737283,129.1010337404053
"부산광역시 남구 수영로 277 (대연동, 라오빌딩 5층)",N,0,2호선 경성대 부경대역 6번출구,박동균치과의원,051-624-2826,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,,,,,,,35.136107858505085,129.09678618911053
부산광역시 남구 용호로 95,N,0,버스정류장: 이기대 외식명가 옆 ,박철흠치과의원,051-628-7616,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,35.12371325714305,129.1127271284743
"부산광역시 남구 분포로 113  (용호동, 엘지메트로시티)",N,0,버스정류장: 남구운전면허시험장,밝은미소치과의원,051-628-9797,,1830,0940,1930,0940,1830,0940,1930,0940,1830,0940,1400,0940,,,,,35.127265629,129.1090419481
"부산광역시 남구 수영로 200, 2층 (대연동)",N,0,2호선 대연역 6번출구,별빛치과의원,051-624-2875,,2100,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,35.13512035890145,129.08868182885786
부산광역시 남구 진남로 197 (문현동),N,0,버스정류장: 현대아파트1차 입구쪽,부광치과의원,051-642-2875,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,35.1436237951689,129.0771038487069
부산광역시 남구 수영로 27 (문현동),N,0,버스정류장:문현3동 주민센터,부산샬롬치과의원,051-637-7528,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1500,0900,,,1800,0930,35.13722410073794,129.07087248728007
"부산광역시 남구 수영로325번길 11,  마로니에타운304호 (대연동)",N,0,2호선 경성대 부경대역 2번출구/마로니에타운 304호,뷰티스마일치과의원,051-624-2804,,1830,1000,1830,1000,1830,1000,2100,1000,1830,1000,1400,1000,,,,,35.13856452725889,129.10104426815934
"부산광역시 남구 용소로 4, 8층 (대연동)",N,0,,삐뚤한이바르게치과교정과치과의원,051-715-2833,,1900,1030,1900,1030,1900,1030,1900,1030,1900,1030,1400,0930,,,,,35.1367619622,129.1000194024
부산광역시 남구 수영로 195-5 (대연동),N,0,2호선 못골역 2번출구,새로운치과의원,051-633-2804,,2100,0930,2100,0930,2100,0930,2100,0930,1900,0930,1330,0930,,,,,35.135122222222236,129.0878638888904
"부산광역시 남구 석포로 76, 4층 (대연동)",N,0,버스정류장: 남광시장,새이치과의원,051-644-2825,,1900,0930,1900,0930,1900,0930,,,1900,0930,1400,0930,,,,,35.123435874331456,129.0870723573044
"부산광역시 남구 문현금융로 40 (문현동, 부산국제금융센터 BIFC몰상가 302호)",N,0,2호선 국제금융센터/부산은행역 1번 출구,서울리더스치과의원,051-637-2879,,1830,0930,1830,0930,1830,0930,1830,1500,1830,0930,1400,0930,,,,,35.14718682108227,129.06562599208226
"부산광역시 남구 수영로 297, 4층 (대연동)",N,0,버스정류장: 해운대문화회관 건너편 샤인빌딩8층,서울미시간치과의원,051-703-7704,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,,,,,,,35.168866401021596,129.1777685687431
부산광역시 남구 수영로 228,N,0,2호선 대연역 5번출구/부산아동병원건물 2층 ,서울프라임치과의원,051-642-1876,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,35.13489947245852,129.09145813601444
부산광역시 남구 수영로 47 (문현동),N,0,2호선 지게골역 4번출구,선한이웃치과의원,051-643-2875,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1630,0900,,,,,35.13651671514627,129.07303104142753
부산광역시 남구 석포로 123 (대연동),N,0,버스정류장: 유엔교차로,성민치과의원,051-627-1809,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,35.12839999999999,129.09094444444597
"인천광역시 남동구 남동대로 879, 2층 전체호 (간석동)",N,0,올리브백화점 건물 3층,라은치과의원,032-423-7528,,1900,1000,2100,1000,1900,1000,1900,1000,2100,1000,1400,1000,,,,,37.661719945790736,126.52710186588246
인천광역시 남동구 앵고개로 463,N,0,안말사거리 SK주유소 옆 스피드메이트 건물 2층.,리빙웰편한세상치과의원,032-814-9405,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1700,1000,,,,,37.397838674017684,126.69180443880614
인천광역시 남동구 만수로 107,N,0,"아주아파트 맞은편, 아울렛마트 건물 2층.",만수푸른치과의원,032-471-2804,,1900,0930,1900,0930,1900,0930,2100,1400,1900,0930,1500,0930,,,,,37.464747066623424,126.73772390350626
"인천광역시 남동구 인하로489번길 4, 6층일부호 (구월동)",N,0,뉴코아아울렛 옆 기업은행 건물 6층.,맨하탄청원치과의원,032-437-7400,,2000,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.44363247538414,126.70122943182078
"인천광역시 남동구 구월남로 283, 4층 (구월동)",N,0,,모래내서울치과의원,032-471-2872,,1900,1000,1900,1000,2100,1000,1900,1000,1900,1000,1400,1000,,,,,37.45228035779888,126.72112675966195
"인천광역시 남동구 구월로 280, 5층 (구월동)",N,0,모래내시장 북문 근처 효성상가 맞은편,모래내치과의원,032-468-2755,,1900,1000,1900,1000,2100,1000,1900,1000,1900,1000,1400,1000,,,,,37.45550903578853,126.72163950638844
"인천광역시 남동구 석정로 515, 2층(간석동,제일코아)",N,0,간석역 2번출구 우리은행 맞은편.,문상준치과의원,032-432-2875,,1900,1000,1900,1000,1900,1000,2100,1400,1900,1000,1400,1000,,,,,37.46596081270551,126.69295439395534
"인천광역시 남동구 구월로 279, 3층(만수동)",N,0,"효성상아맨션 주변, 농협 앞건물.",물방울치과의원,032-469-2811,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.45597149665072,126.7217674778851
인천광역시 남동구 인주대로 588,N,0,아웃백 옆,미소가밝은치과의원,032-433-0100,,1900,1000,1900,1000,2100,1000,1900,1000,1900,1000,1600,1000,,,,,37.4497381308906,126.70215954853369
인천광역시 남동구 논고개로123번길 35,N,0,논현역 인근 기업은행 건물 4층.,미소담치과의원,032-432-7528,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,,,,,37.40155430518785,126.72213392441282
인천광역시 남동구 호구포로 818,N,0,"다정산부인과 맞은편, GS25 건물 4층.",미소라인치과의원,032-472-8575,,1830,1030,1830,1030,1830,1030,1830,1030,1830,1030,1630,1030,,,,,37.455522382428896,126.71967288521856
"인천광역시 남동구 서창남순환로 2, 3층 301호, 302호일부호 (서창동, 신한프라자)",N,0,,미소미치과의원,032-233-0116,,2030,1000,1900,1000,2030,1000,1900,1000,1900,1000,1400,1000,,,,,37.4244719268,126.7503369663
인천광역시 남동구 구월남로 182 (구월동) ,N,0,가천의대 길병원 심장센터 옆건물.,미소시티치과의원,032-423-6158,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.45274998064074,126.70961073431961
"인천광역시 남동구 구월로 352, 3층 (만수동)",N,0,새마을금고 3층,미소준치과의원,032-467-2275,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1330,0900,,,,,37.45495463673618,126.72969630691276
"부산광역시 남구 용호로 54, 701호 (용호동, 대영빌딩아파트)",N,0,버스정류장: LG메트로시티 주상가맞은편/대영빌딩아파트 701호,이금랑어린이치과의원,051-611-1275,,1830,1000,1830,1000,1300,1000,1830,1000,1830,1000,1400,1000,,,,,35.12616752306078,129.10964908078364
부산광역시 남구 용호로 144 (용호동),N,0,버스정류장: 부산은행사거리,이조은치과의원,051-624-2220,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,35.11953888888889,129.11180000000166
부산광역시 남구 석포로 46-1 (감만동),N,0,버스정류장: 남광시장,이혜영치과의원,051-644-7756,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,35.12301111111112,129.08598611111262
"인천광역시 남동구 논고개로 85, 6층 601,602호 (논현동)",N,0,인천논현역 인천지하철 2호선 인근,서울에스(S)클래스치과의원,032-228-8275,,1900,1000,1900,1000,2100,1000,2100,1000,1900,1000,1400,1000,,,,,37.3988895857,126.7256434334
"인천광역시 남동구 장아산로190번길 10-18, 3층 (서창동)",N,0,,서울이사랑치과의원,032-473-2882,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1430,0930,,,,,37.435371991,126.7509967951
"인천광역시 남동구 구월남로 172, 5층 501호 (구월동, 정락빌딩)",N,0,길병원 응급실 건너편 파리바게트 5층,서울이턱치과의원,032-472-7528,,1700,0930,1700,0930,1700,0930,1700,0930,1700,0930,1300,0930,,,,,37.45275234290123,126.70841320720302
"인천광역시 남동구 구월로 272, 2층(구월동,파크빌딩)",N,0,"다정산부인과, 명광교회 맞은편. 보드람치킨 옆건물 2층.",서울좋은치과의원,032-472-2804,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.45557703599356,126.72069861754816
"인천광역시 남동구 호구포로 802, 3층 (구월동)",N,0,"롯데캐슬 정문 맞은편, 롯데리아 건물 3층.",서울치과의원,032-467-0569,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.45388553524372,126.71942891401338
"인천광역시 남동구 논고개로 114, (논현동)",N,0,"논현동 홈플러스 맞은편, K.SWISS 건물 5층.",서울플러스치과의원,032-437-2275,,1830,0930,1830,0930,2030,0930,1830,0930,1830,0930,1430,0930,,,,,37.40140826239758,126.72462683824231
"인천광역시 남동구 서창남순환로215번길 17, 4층 403호 (서창동, 마스타프라자)",N,0,,서울한마음치과의원,032-468-7528,,1900,1000,2100,1000,1900,1000,2100,1000,1900,1000,1400,1000,,,,,37.4247291289,126.747561421
"인천광역시 남동구 만수로 63, 302호 (만수동)",N,0,,성모치과의원,032-464-2876,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1400,1000,,,,,37.46142282832409,126.73479218647851
"인천광역시 남동구 성말로 10, 501호일부 502호일부호 (구월동, 효명프라자)",N,0,,세란치과의원,032-435-2173,,1900,1000,2100,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.44519378564635,126.70152606096495
인천광역시 남동구 구월로 212,N,0,,세종고운이치과의원,032-464-2828,,2000,1000,1900,1000,1900,1000,1900,1430,1900,1000,1400,0930,,,,,37.4560828367098,126.71444463653253
"인천광역시 남동구 인하로 497-5, 10층 1001호 (구월동, 푸른세상안과빌딩)",N,0,"구월동 푸른세상안과빌딩 10층 1001호(신세계백화점 건너편, Glass box 안경점 건물)",센트럴청원치과의원,032-438-2885,,1830,0930,2000,0930,1830,0930,2000,0930,1830,0930,1400,0900,,,,,37.4436081699,126.7015911218
"인천광역시 남동구 앵고개로 928, 4층 407호 (논현동)",N,0,,소래미소치과의원,032-271-3770,,1830,0930,2030,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.4017809542,126.7339228001
인천광역시 남동구 앵고개로 963 ,N,0,한라아파트 맞은편 대한약국 건물 2층.,소래사랑치과,032-446-0700,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500,0930,,,,,37.40364405150263,126.73705154693412
"인천광역시 남동구 석산로 52, (간석동)",N,0,"풍림아이원 맞은편, 국민은행 옆 건물.",송지용치과의원,032-421-1666,,1900,1000,1900,1000,1900,1000,,,1900,1000,1500,1000,,,,,37.4610514660971,126.69759289618513
"인천광역시 남동구 석정로 518, 1동 2층 1호 (간석동)",N,0,,송플란트치과의원,0322452275,,1830,0930,2000,0930,1830,0930,2000,0930,1830,0930,1400,0930,,,,,37.46550651552329,126.69322526005574
"인천광역시 남동구 장승남로 39, 다이아몬드프라자 3층 301호 (만수동)",N,0,뉴서울아파트 상가 2층,숨이편한치과의원,032-463-2820,,1730,0930,1730,0930,1730,0930,1730,0930,1730,0930,1400,0930,,,,,37.441351799603005,126.73539688585845
"인천광역시 남동구 함박뫼로 437, 201호 (논현동, 논현주공2단상가)",N,0,논현주공아파트2단지 상가 2층.,스마일치과의원,032-441-2822,,1900,0930,2030,0930,1900,0930,2030,0930,1900,0930,1300,0930,,,,,37.409615042033714,126.71116214188345
"인천광역시 남동구 소래로669번길 41, 2층 (만수동)",N,0,,신명치과의원,032-423-2875,,1830,1000,1930,1000,1830,1000,1830,1000,1830,1000,1300,0930,,,,,37.44982956427902,126.732012297626
부산광역시 남구 수영로 175,N,0,"2호선 못골역 2번 출구 전방 50m/ 부산성소병원 6층,장애인진료가능",성소치과의원,051-627-0275,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,35.1350878565471,129.08575424235661
부산광역시 남구 수영로 230 (대연동),N,0,2호선 대연역 5번 출구  ,시온치과의원,051-621-2822,,2100,0930,2100,0930,2100,0930,2100,0930,2100,0930,1500,0930,,,,,35.1348655386,129.09170818800155
부산광역시 남구 수영로196번길 47 (대연동),N,0,2호선 못골역 1번출구,신성호치과의원,051-627-6900,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1230,0900,,,,,35.13270664412762,129.08834891342434
부산광역시 남구 우암로70번길 6 (감만동),N,0,버스정류장: 감전1동 주민센터 맞은편,신일치과 의원,051-634-5896,,1700,1000,1700,1000,1700,1000,1700,1400,1700,1000,1300,1000,,,,,35.116766522312695,129.08150140794112
"부산광역시 남구 수영로 340, 5층 (대연동)",N,0,2호선 경성대부경대역 1번출구,신향근치과의원,051-626-1367,,1810,0930,1810,0930,1810,0930,1810,0930,1810,0930,1330,0930,,,,,35.138448320202436,129.1029632818068
"부산광역시 남구 분포로 113, 303호 (용호동, LG메트로시티주상가)",N,0,버스정류장: LG메트로 주상가3층,심지영치과의원,051-612-2875,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1400,1000,,,,,35.12686810596394,129.10957500424246
부산광역시 남구 수영로 299,N,0,2호선 경성대부경대역 6번 출구/루미너스타워 6층,심플치과의원,051-991-0022,,1830,0930,2100,0930,1830,0930,1830,0930,2100,0930,1400,0930,,,,,35.137033680734596,129.0989504232669
"부산광역시 남구 분포로 111, 301호 (용호동, 엘지메트로시티)",N,0,버스정류장: LG메트로상가 301호,연세치과의원,051-929-2875,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.1268960142008,129.10962837343197
부산광역시 남구 용호로 135 (용호동),N,0,버스정류장: 용호3동 주민센터/성호빌딩 3층,연치과의원,051-621-0082,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1230,0930,,,,,35.12012222222223,129.11236666666832
부산광역시 남구 수영로219번길 5 (대연동),N,0,2호선 대연역 6번출구,염정배치과의원,051-627-2935,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1200,1000,,,,,35.135269871835106,129.09041969499924
"부산광역시 남구 분포로 115, 힐탑탑플레이스 A동 203호 (용호동)",N,0,,오아시스치과의원,051-710-5277,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1300,0930,,,,,35.132190285899995,129.1127230859033
"부산광역시 남구 수영로 286 (대연동, 유일프라자 4층)",N,0,2호선 경성대부경대역 5번 출구,오즈어린이치과의원,051-611-2875,,1800,0940,1800,0940,1800,0940,1800,0940,1800,0940,1300,0900,,,,,35.13593764872207,129.0976638256651
부산광역시 남구 용호로 159,N,0,버스정류장: 용호3동 사거리/오륙도SK뷰 방향 ,온부부치과의원,051-611-2825,,1930,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,35.11805252902516,129.11177820085226
부산광역시 남구 오륙도로 85,N,0,버스정류장: 오륙도 SK VIEW 아파트상가 209호,우림치과의원,051-612-2879,,1900,1000,2100,1000,1900,1000,1900,1000,1900,1000,1400,0930,,,,,35.10222056011227,129.11676929334308
부산광역시 남구 우암로 148,N,0,버스정류장: 우암1동 부산은행2층,우암치과의원,051-637-2875,,1800,0900,1800,0900,1800,0900,2000,1400,1800,0900,1400,0900,,,,,35.12342879041348,129.08039850383008
부산광역시 남구 수영로 33 (문현동),N,0,버스정류장: 문현로타리 국민은행 바로 옆건물 2층(마트약국2층),유앤아이치과의원,051-635-0035,,1830,0930,1830,0930,1830,0930,2030,1430,1830,0930,1330,0930,,,,,35.13717231724054,129.0715820459848
"부산광역시 남구 고동골로28번길 3, (문현동)",N,0,2호선 지게골역 4번출구,윤치과의원,051-645-2875,,1700,1000,1700,1000,,,1700,1000,1700,1000,1200,1000,,,,,35.136845614278755,129.07137638990494
"부산광역시 남구 수영로 157, 2층 (대연동)",N,0,2호선 못골역 4번 출구,이곳치과의원,051-942-2875,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1400,1000,,,,,35.13495312140001,129.0836980227015
부산광역시 남구 못골로 73,N,0,2호선 못골역 2번출구,인애치과의원,051-622-8582,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,35.1361046132781,129.09034367974186
부산광역시 남구 용호로 154 (용호동),N,0,버스정류소: 용호사거리 ,인프라치과의원,051-626-1959,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,
"부산광역시 남구 수영로 198, 2층 (대연동)",N,0,2호선 대연역 5번출구,자연미치과의원,051-611-7528,,1830,0930,1830,0930,1830,0930,2030,0930,1830,0930,1330,0930,,,,,35.13471509980853,129.08914616981343
"부산광역시 남구 수영로 233, 민석빌딩 201,202호 (대연동)",N,0,2호선 대연역 4번출구/민석빌딩 2층,장원석치과의원,051-612-0012,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,35.13541966031297,129.0921831041015
"부산광역시 남구 수영로 330, 2층 (대연동, 신화빌딩)",N,0,2호선 경성대 부경대역 1번출구,장주경치과의원,051-626-7972,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1330,0930,,,,,35.1380469666,129.1019963483
부산광역시 남구 장고개로 108,N,0,버스정류장: 문현4동 곱창골목근처,전재현치과의원,051-642-5452,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1230,0930,,,,,35.13558951566258,129.06952274108272
부산광역시 남구 고동골로 16 (문현동),N,0,버스정류장: 문현교차로,전치과의원,051-635-0018,,1800,0930,1800,0930,1800,0930,1800,1430,1800,0930,1300,0930,,,,,35.13832830604222,129.07127676095465
"부산광역시 남구 황령대로319번가길 194, 3층 (대연동)",N,0,대우그린 2차 아파트 맞은편 ,정다운치과의원,051-626-2882,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,35.1502934845,129.0894039968
부산광역시 남구 수영로 300,N,0, 2호선 경성대역 5번 출구/롯데리아 건물 5층,정치과의원,051-611-0050,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1300,0930,,,,,35.1366573303725,129.09924353985087
부산광역시 남구 용호로 233 (용호동),N,0,버스정류장: 하나로마트 맞은편/부산성모병원,지명철치과의원,051-627-6797,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,,,,,,,35.11165277777778,129.11117500000162
"부산광역시 남구 수영로 204, 1,2층 (대연동)",N,0,2호선 못골역 1번출구,참좋은치과의원,051-622-7575,,1830,0930,2030,0930,1830,0930,2030,0930,1830,0930,1400,0930,,,,,35.13470555555557,129.08812222222528
부산광역시 남구 우암로 168-1 (우암동),N,0,버스정류장: 남부경찰서 옆,채정희치과의원,051-647-6882,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,35.124616666666668,129.078311111111105
부산광역시 남구 용호로178번길 3 (용호동),N,0,버스정류장:부산용호동우체국/도오상가 205호,최덕천치과의원,051-622-6752,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,,,,,,,35.11625144775644,129.11086588159043
"부산광역시 남구 수영로 252, 3층 (대연동)",N,0,2호선 대연역 1번출구,최주현치과의원,051-623-2817,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1300,0930,,,,,35.13511399192748,129.09406566688602
"부산광역시 남구 수영로 258, 1층 (대연동)",N,0,2호선 대연역 1번 출구,크리스탈치과의원,051-627-7522,,1830,0930,2000,0930,1830,0930,2000,0930,1830,0930,1300,0930,,,,,35.13520760648263,129.09485872259214
부산광역시 남구 수영로 240-1  (대연동),N,0,2호선 대연역 1번 출구/이지스케어3층,하루미치과의원,051-624-2835,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,36.625863326420244,127.50453109215518
부산광역시 남구 동명로 139  (용호동),N,0,버스정류장: 용호사거리 용호빌딩 2층,하이치과의원,051-627-7528,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1400,0930,,,,,35.11974450959294,129.1123175923334
"부산광역시 남구 수영로 312 (대연동, 21c센츄리빌딩 322호)",N,0,2호선 경성대 부경대역 3번출구,한겨레치과의원,051-610-1444,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1400,1000,,,,,35.13713395662412,129.10044492949717
"인천광역시 남동구 인하로507번길 4, 5층 일부호 (구월동)",N,0,농산물시장 4거리,신세계청원치과의원,032-427-2525,,1830,0930,1830,0930,2000,0930,1830,0930,1830,0930,1400,0900,,,,,37.44350947990286,126.70322399339639
"인천광역시 남동구 백범로 381, 201~203호 (간석동)",N,0,올리브백화점 맞은편 뚜레쥬르 건물 2층.,실로암치과의원,032-435-7528,,1900,0930,2100,0930,1900,0930,2100,0930,1900,0930,,,,,,,37.46646167566732,126.70828735321531
"인천광역시 남동구 논고개로 121, 5층(논현동, 에스닷몰)",N,0,"논현동 7단지, 신한은행건물 5층",아름다운모아치과의원,032-441-2275,,1900,1000,1900,1000,2100,1000,1900,1000,1900,1000,1400,1000,,,,,37.40193066927539,126.72377106686936
인천광역시 남동구 청능대로718번길 31 3층,N,0,,아름드림치과의원,032-438-2888,,1830,0930,2030,0930,1830,0930,1830,0930,1830,0930,1330,0930,,,,,37.4055415213,126.7362091069
"인천광역시 남동구 인하로 568, 7층 전체호 (구월동, 아시아드타워(상업5-2))",N,0,,아시아드치과의원,032-461-1877,,1730,1000,1730,1000,1730,1000,,,1730,1000,1200,1000,,,,,37.44251838465453,126.70972712126516
"인천광역시 남동구 구월로 119, 604호 (간석동, 진영프라자)",N,0,"인천광역시 교육청 후문 맞은편, 진영프라자 6층.",안경모치과의원,032-425-2828,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,37.456902815743355,126.7035505682934
인천광역시 남동구 에코중앙로156번길 5-15,N,0,에코메트로 7단지 후문,에코올리브치과의원,032-438-2882,,2100,0930,1830,0930,1830,0930,2100,1400,1830,0930,1300,0930,,,,,37.39179039893119,126.72651553911064
"인천광역시 남동구 만수서로 60, 302호 (만수동, 필러스프라자)",N,0,,엔치과의원,032-473-7522,,1830,0930,2000,0930,1830,0930,1900,0930,1830,0930,1300,0930,,,,,37.46154620604257,126.73270303219195
"인천광역시 남동구 인하로 501, 2층일부층 (구월동)",N,0,구월동 우리은행 옆 건물 2층.,연세고운미소치과의원,032-432-2000,,2100,1030,2100,1030,2100,1030,2100,1030,1900,1030,1400,0900,,,,,37.44362995922128,126.7024098905921
인천광역시 남동구 백범로 212,N,0,만수소방파출소 맞은편 2층.,연세김치과의원,032-461-2875,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1400,1000,,,,,37.460099912226895,126.72597172502896
인천광역시 남동구 석산로 175,N,0,간석지구대 정문 앞,연세느티나무치과의원,032-421-1579,,1900,1000,2100,1000,1900,1000,2100,1000,1900,1000,1400,0900,,,,,37.46073919448696,126.71148355804692
"인천광역시 남동구 논현로46번길 14, 504호 (논현동, 리더스프라자)",N,0,,연세미치과의원,032-439-2772,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1300,1000,,,,,37.40180564297934,126.71067482644967
"인천광역시 남동구 용천로 70, 6층 (구월동, 동호프라자)",N,0,,연세바로치과교정과치과의원,032-473-2222,,2000,1100,2000,1100,2000,1100,2000,1100,2000,1100,1400,0900,,,,,37.455869676608,126.71495595174176
"인천광역시 남동구 인하로489번길 10, 시티프라자 401호 (구월동)",N,0,,연세반트치과교정과치과의원,032-421-2001,,1900,1030,2100,1030,1900,1030,2100,1030,1900,1030,1600,1000,,,,,37.4440218545,126.7012821056
"인천광역시 남동구 장자로 14, 2층 201 일부호 (장수동)",N,0,연화중학교 옆 건물 2층.,연세샘치과의원,032-472-3928,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1400,1000,,,,,37.41278780997162,126.68012038912211
"인천광역시 남동구 백범로 132, 201,202호(만수동,만수프라자)",N,0,만수주공 2단지 입구 주변 만수프라자 건물,연세세린치과의원,032-462-2828,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1400,0930,,,,,37.45567973003249,126.73276904030192
"인천광역시 남동구 예술로 126, 5층 509,510호 (구월동)",N,0,,연세스마트치과의원,032-218-2875,,2030,0930,1830,0930,2030,0930,1830,0930,1830,0930,1400,0930,,,,,37.4451308948,126.7008844334
"부산광역시 남구 용호로 147 (용호동, 한마음클리닉5층)",N,0,버스정류장: 용호동 부산은행사거리/한마음빌딩 5층,한마음치과의원,051-626-2872,,1730,0930,2030,0930,1730,0930,1730,0930,1730,0930,1330,0930,,,,,35.119127777777777,129.112091666666657
부산광역시 남구 용호로 195-1 (용호동),N,0,버스정류장: 용호2동 주민센터,한빛치과의원,051-623-6712,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1400,0930,,,,,35.114819444444436,129.11114444444607
부산광역시 남구 진남로 6,N,0,2호선 대연역 4번출구,한수치과의원,051-625-8655,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1600,0900,,,,,35.1355859269981,129.09199346485283
부산광역시 남구 고동골로 73-2 (문현동),N,0,버스정류장: 문현여고 인근,한양치과의원,051-646-3246,,1800,0930,1800,0930,1800,0930,,,1800,0930,1300,0930,,,,,35.143724371825236,129.0710196391624
부산광역시 남구 수영로 256,N,0,2호선 대연역 2번출구,한치과의원,051-621-7735,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1230,1000,,,,,35.13511608738715,129.09457033314544
부산광역시 남구 수영로 306 (대연동),N,0,2호선 경성대부경대역 5번 출구,해미인치과교정과치과의원,051-623-7553,,1900,1000,2030,1000,1900,1000,2030,1000,1900,1000,1600,1000,,,,,35.136916710805025,129.09982591583284
