주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도 
충청북도 충주시 예성로 16 (호암동),B,0,,호암병원,043-852-3800,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1300,0830,,,,,36.96037874765913,127.92847396845988
충청북도 충주시 봉현로 222 (교현동),C,0,"대가미사거리, 건대충주병원 사거리",21세기충주제통의원,043-855-8110,,2100,0900,1900,0900,1300,0900,2100,0900,1900,0900,1300,0900,,,,,36.97768121223971,127.92863438552138
충청북도 충주시 예성로 392 (연수동),C,0,"주공4,5단지 사거리 농협건물2층",굿모닝연합의원,043-854-8836,,1930,0900,1930,0900,1930,0900,1930,0900,1930,0900,1430,0900,,,1300,0900,36.99125212722684,127.93446485507147
충청북도 충주시 봉계1길 52 (칠금동),C,0,버스터미널 롯데마트 앞,권재봉소아과의원,043-853-7555,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,1300,0900,36.981094444444444,127.915602777777778
충청북도 충주시 예성로 188 (성내동),C,0,제1로타리에서 예성사거리 방향,권향미소아과의원,043-848-4567,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1330,0900,,,1300,0900,36.97283416550394,127.93454096090406
경상북도 상주시 중앙로 196 (남성동) ,C,0,,정소아과의원,054-534-6651,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,1230,0900,36.41552195076924,128.15979737920824
충청북도 충주시 번영대로 111  (연수동),C,0,/하나은행 부근,누가의원,043-842-0460,,1900,0900,1900,1100,1900,0900,1900,1100,1900,0900,1300,0900,,,,,36.9874376476226,127.93002874891178
충청북도 충주시 중원대로 3426 ,C,0,이마트 맞은편 1층,다미안의원,043-847-2830,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,1300,0900,36.97301387699835,127.9226789164095
충청북도 충주시 봉계1길 60 (칠금동),C,0,,대한제통마취통증의학과의원,043-842-6543,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,1300,0900,36.981594444444447,127.915961111111116
충청북도 충주시 계명대로 28 (칠금동),C,0,충주 축산농협 금릉지점 맞은편,미래연합의원,043-852-9119,,2200,0830,2200,0830,2200,0830,2200,0830,2200,0830,2200,0830,2200,0900,2200,0830,36.9820374855019,127.91727099505202
"충청북도 충주시 갱고개로 219, 2층 (연수동)",C,0,,베스트의원,043-856-1282,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1300,0900,,,,,36.99056835230122,127.93851783811696
충청북도 충주시 산척면 천등박달로 135-1,C,0,산척공동정류소 부근,산척성모의원,043-851-8111,,1700,0900,1700,0900,1300,0900,1700,0900,1700,0900,,,,,,,37.0805590661,127.9563510134
"충청북도 충주시 남산11길 17, (교현동)",C,0,,삼성의원,043-844-1556,,2000,0830,2000,0830,2000,0830,2000,0830,2000,0830,1900,0830,1300,0900,1300,0900,36.966652777777774,127.944891666666663
충청북도 충주시 예성로 177  (충인동),C,0,,서울신통의원,043-842-7512,,1700,0730,1700,0730,1700,0730,1700,0730,1700,0730,1300,0730,,,1300,0730,36.97270830258893,127.93358712290343
충청북도 충주시 중앙로 47 (문화동),C,0,,서울연합의원,043-854-7588,,1800,0830,1700,0830,1700,0830,1800,0830,1800,0830,1330,0830,,,,,36.973125623243924,127.92868613428604
충청북도 충주시 계명대로 30 (칠금동),C,0,,수메디컬의원,043-852-7553,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,36.982095974,127.9176311035
충청북도 충주시 수안보면 물탕2길 24,C,0,,수안보우리의원,043-852-7988,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,1300,0900,36.84593474292019,127.99230647599697
대구광역시 수성구 달구벌대로 3119 (시지동),B,0,,파티마여성병원,053-794-9400,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1330,0830,1300,0900,1300,0900,35.84280280999068,128.69833796765948
제주특별자치도 서귀포시 동문로 1 (서귀동),B,0,,제주권역재활병원,064-730-9015,,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,,,,33.25288111658126,126.56246681030843
서울특별시 금천구 시흥대로 239 (시흥동),C,0,시흥사거리 희명병원 맞은 편/,뉴연세의원,02-802-0303,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1300,0830,,,1300,1000,37.45520934408381,126.89997881316478
"서울특별시 금천구 금하로 707, (시흥동)",C,0,은행나무마트 옆 건물 2층,김승국소아과의원,02-806-4339,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,37.45129738273716,126.90871792787722
"충청북도 단양군 영춘면 온달평강로 78, 영춘의원",C,0,,영춘의원,043-423-6114,,1900,0800,1900,0800,1900,0800,1900,0800,1900,0800,1500,0800,,,1300,0800,37.08047017994744,128.48398499945432
경기도 안성시 삼백로 200 (삼죽면) 북한이탈주민정착지원사무소 ,I,0,,법무부(북한이탈주민정착지원사무소),031-670-9348,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.09139053505802,127.37288707645794
"경상남도 창원시 마산합포구 가포로 215 (가포동, 국립마산병원)",B,0,,국립마산병원,055-249-3957,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.168363888888891,128.564222222222213
"경상남도 창원시 마산합포구 3·15대로 243 (중앙동3가, 무룹병원)",B,0,마산의료원 부근,무룹병원,055-246-7300,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1300,0830,,,,,35.19994528957531,128.56710886511746
"경상남도 창원시 마산회원구 3·15대로 775 (합성동, 합성메디칼센타)",B,0,,미소안재활병원,055-299-7510,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.24097227833038,128.58406728004073
"경상남도 창원시 마산회원구 양덕로 190 (석전동, 바른몸빌딩)",B,0,동마산IC-마산시외버스터미널 사이. 바른몸빌딩으로 이전,베스트수병원,055-290-2900,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,35.23427443980943,128.58040911481575
"인천광역시 옹진군 연평면 연평로137번길 47-8, 사서함202호",C,0,,공룡의원,032-123-4567,,1100,1000,,,,,,,,,,,,,,,37.6621559312,125.6999654448
인천광역시 옹진군 영흥면 영흥로176번길 8 (영흥늘푸른센터),C,0,,하나의료생협 영흥우리의원,032-886-9411,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,37.25885501087088,126.49379396230328
인천광역시 옹진군 백령면 백령로 831,C,0,,흑룡의원,032)837-6873,,2359,0000,2359,0000,2359,0000,2359,0000,2359,0000,,,,,,,37.959524356,124.6654985764
경상남도 창원시 마산회원구 내서읍 호원로 385,C,0,하늘채아파트,쉬즈미의원,055-231-6617,,2000,0930,1900,0930,2000,1400,1900,0930,1900,0930,1400,0930,,,,,35.26676558079448,128.52737046756582
경상남도 창원시 마산회원구 양덕서8길 9  (석전동),C,0,한일타운 뒷쪽,신세계의원,055-295-7568,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.231878585551655,128.57870620415764
"경상남도 창원시 마산회원구 율림교로 13, 5층 (양덕동, 메트로엠)",C,0,,신세계제통의원,055-255-9914,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,,,35.22992428867922,128.58446779048398
경상남도 창원시 마산회원구 3·15대로 775  (합성동),C,0,,쿨맨남성의원,055-256-0303,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,35.24092828354914,128.58412354795743
경상남도 창원시 마산합포구 해안대로 7,C,0,롯데마트 앞,파티마마취통증의학과의원,055-245-4505,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.180789445250255,128.5597775134095
경상남도 창원시 마산회원구 구암남10길 26,C,0,동마산 전화국 옆길,편한몸의원,055-251-0202,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.249522952505345,128.59916603652994
경상남도 창원시 마산회원구 내서읍 상곡로 26-1 (열린약국),C,0,신성네스트빌 부근,편한수의원,055-232-5775,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1430,0900,,,,,35.24295410753441,128.5023649248234
"경상남도 창원시 마산합포구 3·15대로 162 (중앙동2가, 삼일정풍병원)",B,0,중부경찰서 부근,삼일정풍병원,055-246-3131,,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,35.192587765144324,128.56528606918124
경상남도 창원시 마산회원구 3·15대로 653 (석전동),B,0,마산 경남은행 본점 앞,서울병원,055-299-7000,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.231656392333086,128.57688300019492
경상남도 창원시 마산회원구 내서읍 삼계로 2 (삼계웰빙프라자빌딩),B,0,삼계 롯데마트 옆,서울아동병원,055-231-8175,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1700,0900,,,1230,0900,35.232376763175985,128.50444123146786
경상남도 창원시 마산회원구 양덕로 190 (석전동),B,0,,양덕서울아동병원,055-299-8275,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1300,0900,1300,0900,1300,0900,35.2342744398,128.5804091148
경상남도 창원시 마산합포구 해안대로 331  (남성동),B,0,리베라호텔 부근,은혜병원,055-222-9161,,1730,0900,1730,0900,1700,0900,1730,0900,1730,0900,1230,0900,,,,,35.201563472006384,128.57631469845577
"경상남도 창원시 마산합포구 중앙서1길 25 (대성동2가, 예경노인병원)",B,0,마산여고 부근,의료법인예경의료재단예경병원,055-249-5555,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1200,0900,,,,,35.193783333333336,128.561949999999996
경상남도 창원시 마산합포구 동서동2길 45 (신포동2가),B,0,마산 롯데백화점과 어시장의 청과시장 인근에 위치하고 있습니다. ,의료법인위더스의료재단위더스병원,055-220-7777,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1230,0900,,,,,35.20209099007446,128.57310062588678
경상남도 창원시 마산회원구 내서읍 호원로 265 (동서병원),B,0,중리초등학교 부근,의료법인청아의료재단동서병원,055-230-1800,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,35.256937714072464,128.5211389615425
경상남도 창원시 마산합포구 진북면 동삼길 314-25,B,0,,의료법인한길사랑의료재단현대사랑병원,055-240-8070,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.13243948680002,128.4475664526001
경상남도 창원시 마산합포구 불종거리로 19  (동성동),B,0,오동동찜거리 부근,참여성병원,055-249-0600,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1600,0900,,,,,35.206092300133285,128.5762352452845
경상남도 창원시 마산합포구 합포로 110 (오동동),B,0,오동동 아케이트 부근,하나병원,055-240-3000,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.208191666666664,128.581766666666653
경상남도 창원시 마산회원구 양덕로 145 (양덕동),C,0,,양덕제일의원,055-296-2600,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,35.23127797519278,128.58350117160518
"경상남도 창원시 마산합포구 합포로 28 (남성동, 대동빌딩)",C,0,어시장 한독약국2층,어시장효자손마취통증의학과의원,055-221-0046,,1900,0830,1900,0830,1900,0830,1900,0830,1900,0830,1300,0830,,,,,35.20310639819928,128.57540848396678
경상남도 창원시 마산회원구 삼호로 56  (양덕동),C,0,마산홈플러스마산점 6층,연세플러스의원,055-253-9497,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1800,1000,1800,1000,1800,1000,35.2226771916255,128.58573276381952
경상남도 창원시 마산합포구 구산면 구산로 547 (새마을금고),C,0,구산면사무소 앞,영남의원,055-221-1775,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,1300,0900,35.11884022702696,128.58049472377348
경상남도 창원시 마산회원구 3.15대로 727,C,0,CGV 건너편,영의원,055-295-1188,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1300,1000,,,,,35.23724987407067,128.58119606658104
"경상남도 창원시 마산회원구 3·15대로 775 (합성동, 합성메디칼센타)",C,0,시외버스터미널 건너편,BBC의원,055-256-9633,,1800,0930,1800,0930,1300,0930,1800,0930,1800,0930,1300,0930,,,,,35.24091943658319,128.58411483563537
경상남도 창원시 마산회원구 구암남1길 78 (합성동),C,0,자유무역수출단지 후문. 가정의학과전문의,가족사랑의원,055-298-9778,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,35.221720300782856,128.5905289142673
"서울특별시 강동구 양재대로 1343, 2층 (성내동)",C,0,둔촌동역 3번출구 하나은행 옆건물,서울늘열린의원,02-484-4799,,2200,0900,2200,0900,2200,0900,2200,0900,2200,0900,2200,0900,2200,0900,2200,0900,37.526338923266884,127.13521671571288
"대구광역시 달서구 갈밭로 6, 대곡메디컬빌딩 2층 203호 (대곡동)",C,0,,웰리브의원,0536330077,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,35.8007916146,128.5326926621
"경상남도 창원시 마산회원구 3·15대로 768 (합성동, 마산시외버스터미널)",C,0,시외버스하차장 2층,미소마취통증의학과의원,055-292-2002,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1300,0830,,,,,35.23990532454757,128.58405973066726
"경상남도 창원시 마산회원구 양덕로 190, 7층 (석전동)",C,0,,미앤미의원,055-255-8100,,2000,1000,2000,1000,2100,1400,2000,1000,2000,1000,1600,1000,,,,,35.2342744398,128.5804091148
"경상남도 창원시 마산합포구 삼호로 45, 3층 (산호동)",C,0,,바른손길마취통증의학과의원,055-6012-0088,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1400,0900,,,,,35.2214516288,128.585374956
경상남도 창원시 마산회원구 양덕북12길 113,C,0,한일2차아파트 건너편,백세마취통증의학과의원,055-253-1375,,1600,0930,1600,0930,2000,0930,1600,0930,1600,0930,1400,0930,,,,,35.23193873123383,128.5837643750749
"경상남도 창원시 마산합포구 진동면 진북산업로 90-1,",C,0,운전면허시험장 내,경찰공제회경남의원,055-271-4535,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.12454702245969,128.48753654436348
"경상남도 창원시 마산회원구 회원남로 83 (회원동, 고려산부인과)",C,0,한효아파트 근처,고려의원,055-248-0526,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.2192825668,128.5703573037
경상남도 창원시 마산회원구 내서읍 경남대로 937,C,0,삼계 롯데마트 옆,고운아이소아과의원,055-231-9119,,1800,0830,1800,0830,1300,0830,1800,0830,1800,0830,1300,0830,,,,,35.233786716298695,128.50410729249134
경상남도 창원시 마산회원구 3·15대로 763  (합성동),C,0,시외버스 하차장 맞은편,김성섭마취통증의학과의원,055-221-7051,,1800,0900,1800,0900,1800,0900,2000,0900,1800,0900,,,,,,,35.23999792320881,128.583318942218
경상남도 창원시 마산회원구 3·15대로 779  (합성동),C,0,시외버스하차장 맞은편,김윤규방사선과의원,055-299-8575,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.24122465677892,128.5843402226409
인천광역시 연수구 용담로 118 (연수동),B,0,먼우금사거리 부근,(의) 상원의료재단 인천힘찬병원,1899-2220,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1600,0900,,,,,37.414526008750606,126.67717016613565
"인천광역시 연수구 청능대로 69 (청학동, 연세다나병원)",B,0,"청학동 롯데마트 옆 , 연수성당 맞은편",나래병원,032-821-0033,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.41601868117417,126.67411962296756
"인천광역시 연수구 원인재로 263 (연수동, 인천적십자병원)",B,0,"대한적십자사 인천지사 , 인천우체국 뒷편",인천적십자병원,032-899-4000,,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1330,0900,,,,,37.4185669257,126.6875335314
인천광역시 연수구 컨벤시아대로130번길 14 (송도동),B,0,,플러스병원,032-859-8000,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.39293060294327,126.64471142094801
"인천광역시 연수구 해돋이로 107  (송도동, 송도 더샵 퍼스트월드)",C,0,해양경찰청 맞은편 더샵퍼스트월드 상가,gsw마취통증의학과의원,032-835-7331,,1900,1000,1900,1000,1900,1400,1900,1000,1900,1000,1600,1000,,,,,37.39175488145101,126.64925207436573
"인천광역시 연수구 송도문화로28번길 28, 203동 210호 (송도동, 글로벌 캠퍼스푸르지오 상가)",C,0,,글로벌송도의원,032-295-1000,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1700,0900,1500,1000,1500,1000,37.37811861979586,126.65394707788086
경상남도 창원시 마산회원구 봉암북4길 8 (봉암동),C,0,봉암동경남은행 밑쪽,봉암중앙의원,055-256-3337,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,35.221197173863246,128.5965898249915
"경상남도 창원시 마산합포구 해안대로 7 (월남동5가, 경남은행)",C,0,롯데마트 부근,비앤에스의원,055-246-7582,,1830,0900,1830,0900,1830,0900,1830,1400,1830,0900,1300,0900,,,,,35.18079670987536,128.55977326125495
"경상남도 창원시 마산회원구 자유무역2길 38 (양덕동, 대한산업보건센터)",C,0,,사단법인대한산업보건협회부설마산의원,055-295-2461,,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,,,,35.2125735773,128.5910751366
경상남도 창원시 마산합포구 진동면 서촌숲끝길 5 (김의원),C,0,경남은행 부근,김의원,055-271-8722,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1230,0900,,,,,35.11599966013353,128.48724775834683
"경상남도 창원시 마산회원구 내서읍 삼계로 7, 삼계 경남프라자 2층",C,0,,내서바른재활의학과의원,055-296-8575,,1900,0900,1900,0900,1900,0900,2000,0900,1900,0900,1400,0900,,,,,35.23188386780709,128.50407185040058
"인천광역시 연수구 선학로68번길 4, 3층 (선학동, 중앙빌딩)",C,0,선학초교 앞,녹색중앙의원,032-814-2280,,2030,0900,1830,0900,1830,0900,2030,0900,1830,0900,1600,0900,,,1300,0900,37.423502342424314,126.70132408425765
"인천광역시 연수구 컨벤시아대로 69, 송도 밀레니엄 412호 (송도동)",C,0,,다원여성의원,032-831-1500,,1830,0930,1830,0930,1330,0930,1830,0930,1830,0930,1330,0930,,,,,37.39571574373189,126.65095705741948
"인천광역시 연수구 청능대로 93, 402호 (청학동, 이리옴프라자)",C,0,,닥터포유미앤모의원,032-817-8057,,1900,1000,1900,1000,1900,1000,1900,1400,1900,1000,1600,1000,,,,,37.41431821755084,126.67566776732693
"인천광역시 연수구 센트럴로 160, 2층 (송도동, 송도센트럴파크푸르지오)",C,0,,동안드림의원,032-818-8275,,1900,1000,1900,1000,2100,1000,,,2100,1300,1500,0900,,,,,37.393240723878385,126.64357615852124
인천광역시 연수구 청능대로 210  (동춘동),C,0,,드림의원,032-456-4330,,2000,1100,2000,1100,2000,1100,2000,1100,2000,1100,1450,1030,,,,,37.40598032799254,126.68370201209385
경상남도 창원시 마산회원구 구암서6길 3 (구암동),C,0,,서울의원,055-294-8275,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.24792839292984,128.59207332369797
"경상남도 창원시 마산회원구 석전동5길 37 (석전동, 석전의원)",C,0,마산우체국 뒷편,석전의원,055-298-3866,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.23023011173681,128.57451696381474
"경상남도 창원시 마산회원구 북성로 109 (회원동, 성심신경정형외과)",C,0,회산다리 부근,성심마취통증의학과의원,055-245-6755,,1800,0900,1800,0900,1200,0900,1800,0900,1800,0900,1200,0900,,,,,35.2169079961,128.57027203729262
경상남도 창원시 마산회원구 북성로 109 (회원동),C,0,회산다리,성심방사선과의원,055-243-2900,,1730,0900,1730,0900,1300,0900,1730,0900,1730,0900,1300,0900,,,,,35.2169079961,128.57027203729262
경상남도 창원시 마산합포구 교방시장2길 23,C,0,벽산블루밍A 부근,세인의원,055-242-7554,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,35.21631462967563,128.56241544555218
경상남도 창원시 마산합포구 자산남로 35,C,0,경남은행자산동지점 부근,녹십자의원,055-244-1526,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.20334199467526,128.5648111445205
"경상남도 창원시 마산회원구 율림교로 13, 2층 204호 (양덕동, 메트로엠)",C,0,,더하얀의원,055-294-8800,,1900,0930,1900,0930,2000,0930,1900,0930,2000,0930,1400,0930,,,,,35.22992428867922,128.58446779048398
"경상남도 창원시 마산회원구 석전동13길 18-30, 2층 (석전동)",C,0,석전동으로 이전,라파의원,055-295-3700,,1800,0800,1800,0800,1800,0800,1800,0800,1800,0800,1400,0800,,,,,35.23746776820035,128.58134968397354
경상남도 창원시 마산회원구 3·15대로 737 (합성동) ,C,0,,리엔의원,055-255-1380,,1900,1000,2100,1000,1900,1000,1900,1000,2100,1000,1400,1000,,,,,35.23805579714728,128.58180505437818
"경상남도 창원시 마산회원구 마산역광장로 2, 2층 (석전동)",C,0,,마산역신통의원,055-715-2075,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.2350882303,128.5796515994
경상남도 창원시 마산회원구 3·15대로 730-1  (합성동),C,0,CGV옆,마산의원,055-256-6678,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,1300,0900,35.2371944813,128.5820607485
"경상남도 창원시 마산합포구 교방시장2길 21, 2층 210호 (교방동, 교방주공시장(주))",C,0,창원원예농협 교방동 지점 부근,마산중앙의원,055-248-3560,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.2167112296,128.5623568193
"인천광역시 연수구 독배로40번길 11, 효명프라자 405호 (옥련동)",C,0,,맑고고운의원,032-832-4051,,2000,0900,1900,0900,2000,0900,1900,0900,1900,0900,1400,0900,,,,,37.42452519738784,126.64563553268994
인천광역시 연수구 경원대로 184  (동춘동),C,0,이마트연수점2층,메디모아의원,032-816-1575,,2100,1000,2100,1000,2100,1000,2100,1000,2100,1000,1800,1000,1800,1000,1800,1000,37.40435567333443,126.68131445358699
"인천광역시 연수구 송도국제대로 157, 오네스타 5층 A505-1,A506호 (송도동)",C,0,,미라클마취통증의학과의원,032-821-2227,,1900,0930,2000,0930,1900,0930,2000,0930,1900,0930,1330,0930,,,,,37.3809413199,126.6566620146
"인천광역시 연수구 컨벤시아대로 69, 6층 608호 (송도동, 밀레니엄상가)",C,0,,미앤아이의원,032-859-2345,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1500,1000,,,,,37.39571574373189,126.65095705741947
"인천광역시 연수구 원인재로 180  (연수동, 연수우성2차아파트)",C,0,우성2차상가 309호,박호연의원,032-817-7180,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,37.41302090808184,126.6844087522093
"경상남도 창원시 마산합포구 자산서14길 95 (자산동, 상진힐프라자)",C,0,하나아파트 앞,세화의원,055-222-3400,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,35.2014859517,128.5588414114
"경상남도 창원시 마산합포구 월영남로 3, 3층 (해운동)",C,0,,수미래의원,055-247-7080,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1400,1000,,,,,35.1784385089,128.558629493
경상남도 창원시 마산합포구 천하장사로 87,C,0,북마산가구거리 부근,우리들의원,055-244-1230,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.21142441610974,128.57259583197234
경상남도 창원시 마산회원구 3·15대로 605 (석전동),C,0,무학빌딩 근처,우리소아과의원,055-299-5275,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,,,,,,,35.227994444444441,128.574122222222229
경상남도 창원시 마산회원구 3.15대로 727,C,0,마산CGV 맞은편,맑은의원,055-297-8275,,1900,0930,1900,0930,1230,0930,1900,0930,1900,0930,1400,0930,,,,,35.23737630071944,128.58117654903143
"경상남도 창원시 마산회원구 3·15대로 733, 3층 (합성동)",C,0,,메디엘의원,055-716-1717,,1900,1000,2000,1000,1900,1000,2100,1000,1900,1000,1500,1000,,,,,35.23753918842424,128.58244092533155
"인천광역시 연수구 컨벤시아대로 81, 704 (일부)호 (송도동, 드림시티)",C,0,,비엘에스의원,032-422-1755,,2100,1000,2100,1000,2100,1000,2100,1000,2100,1000,1700,1000,,,,,37.3949421337,126.6501656103
"인천광역시 연수구 송도바이오대로 300, 복지동 3층 (송도동, 삼성바이오로직스)",C,0,,삼성바이오부속의원,032-455-3778,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.36838065054008,126.66025501453273
"인천광역시 연수구 앵고개로104번길 4, 준빌딩 4층 402호 (동춘동)",C,0,,삼성스마일의원,032-833-4976,,1900,0830,1900,0830,1900,0830,1900,0830,1900,0830,1500,0900,,,,,37.412387966321155,126.65705169522536
"인천광역시 연수구 독배로40번길 21, 3층 (옥련동)",C,0,,삼성연합의원,032-833-8556,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.42447949617179,126.64601986432812
"인천광역시 연수구 새말로 32, 2층 (연수동)",C,0,,새봄가정의원,032-812-7585,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,1300,0900,37.4222482369,126.674752385
인천광역시 연수구 청능대로 210  (동춘동),C,0,스퀘어원 3층,서울꾸러기365의원,032-456-4375,,2030,1030,2030,1030,2030,1030,2030,1030,2030,1030,2030,1030,2030,1030,2030,1030,37.406001745521394,126.68362511779671
"인천광역시 연수구 컨벤시아대로 116  (송도동, 푸르지오월드마크)",C,0,,설레이는의원,032-859-0220,,1930,1000,2100,1300,1600,1000,2100,1000,2200,1300,1500,0930,,,,,37.393417767929904,126.6461139340352
인천광역시 연수구 앵고개로 242  (동춘동),C,0,연수제일종합상가401호,손호균마취통증의학과의원,032-818-4939,,1800,0900,1800,0900,1300,0900,1800,0900,1800,0900,1300,0900,,,,,37.40864802616148,126.67081887384802
"인천광역시 연수구 송도국제대로 165 (송도동, 홈플러스송도점 지하1층)",C,0,,송도닥터스의원,032-812-7338,,2030,1030,2030,1030,2030,1030,2030,1030,2030,1030,1700,1000,1700,1100,,,37.38022686887729,126.65637170840239
"인천광역시 연수구 하모니로36번길 1, 3층 (송도동)",C,0,,송도마취통증의학과의원,032-465-7588,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,37.39158995095005,126.65125172728193
"인천광역시 연수구 센트럴로 160, 237호 (송도동, 송도센트럴파크푸르지오)",C,0,,송도비앤미의원,032-834-5011,,1900,1000,2100,1000,1900,1000,1900,1000,2100,1000,1600,1000,,,,,37.3931948051,126.6431450673
"인천광역시 연수구 신송로 121 (송도동, 센타프라자 708호)",C,0,"해양경찰청근처,우리은행건물7층",송도아이비의원,032-834-1116,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1500,1000,,,,,37.39542423373912,126.65201657981495
인천광역시 연수구 신송로 122  (송도동),C,0,송도 풍림아이원 아파트 1단지 옆,송도여성의원,032-859-0075,,1900,1000,2000,1000,1900,1000,2000,1000,1900,1000,1400,1000,,,,,37.39584054734546,126.65245376101919
"전라북도 전주시 완산구 온고을로 20, 더존빌딩 6층 602호 (서신동)",C,0,,톡스앤필의원 전주점,063-272-4842,,2100,1000,2100,1000,2100,1000,2100,1000,2000,1000,1600,1000,,,,,35.83419428603698,127.1207498651746
