주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도
충청북도 청주시 상당구 단재로 106 (영운동),A,1,,의료법인인화재단한국병원,043-222-6177,043-222-6177,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,36.61950588971749,127.49659485930336
충청북도 청주시 상당구 쇠내로 16 (금천동),A,1,"육거리시장 도보5분,  충북도청 인근",의료법인정산의료재단효성병원,043-221-5000,043-222-8275,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1300,0830,,,,,36.624556372628305,127.49558522201268
전라북도 전주시 덕진구 건지로 20 (금암동),A,1,,전북대학교병원,063-250-1114,063-250-1131,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,,,,35.84697279303408,127.1393674038135
전라북도 전주시 덕진구 견훤로 390 (우아동3가),A,1,"파상풍가능,건강검진,채용검진, 홈플러스 사거리 안골방향 좌측",대자인병원,063-240-2000,063-250-8701,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,35.84599245880299,127.153316348062
"전라북도 전주시 완산구 한두평3길 13 (중화산동2가, 전주병원)",A,1,,의료법인영경의료재단전주병원,063-220-7200,063-226-6119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.81502660230338,127.1247991889436
"전라북도 전주시 완산구 서원로 365 (중화산동1가, 예수병원)",A,1,,재단법인예수병원유지재단예수병원,063-230-8114,063-230-8280,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1230,0900,,,,,35.81440117465108,127.13325187439274
전라북도 전주시 덕진구 안덕원로 367,A,1,"진안, 남원 가는 방향의 지하차도 사거리 ",전주고려병원,063-240-7300,,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,35.839839476593305,127.16713261021835
충청남도 예산군 예산읍 금오대로 94,A,1,,예산종합병원,041-330-4000,041-330-4119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,36.69111403683895,126.83810397105952
"경상북도 안동시 태사2길 55 (북문동, 470)",A,1,,경상북도안동의료원,054-850-6000,054-850-6100,1800,0900,1700,0900,1700,0900,1700,0900,1730,0900,1230,0900,,,,,36.56826733448251,128.73213342858523
경상북도 안동시 서동문로 99 (금곡동),A,1,,안동성소병원,054-857-2321,054-850-8282,1700,0800,1700,0800,1700,0800,1700,0800,1700,0800,1200,0800,,,,,36.56712693337398,128.72245351866203
경상북도 안동시 앙실로 11 (수상동),A,1,,의료법인안동병원,054-840-1004,054-840-0119,1700,0830,1700,0830,1700,0830,1700,0830,1700,0830,1230,0830,,,,,36.54691448006022,128.70097021920307
부산광역시 남구 용호로232번길 25-14 (용호동),A,1,2호선 경성대 부경대역에서 하차후/용호동 방면 버스 환승,부산성모병원(재단법인 천주교부산교구유지재단),051-933-7114,051-933-7119,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1230,0900,,,,,35.110457328247016,129.10919202844133
대구광역시 북구 칠곡중앙대로 440 (읍내동),A,1,,대구가톨릭대학교 칠곡가톨릭병원,053-320-2500,053-320-2111,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1230,0900,,,,,35.934879518784534,128.54925198548904
"대구광역시 북구 호국로 807, 칠곡경북대학교병원 (학정동)",A,1,,칠곡경북대학교병원,053-200-2000,053-200-2101,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,,,,35.9560830613237,128.564408469835
충청북도 청주시 서원구 1순환로 776 (개신동),A,1,,충북대학교병원,043-269-6114,043-269-6993,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,,,,,,,36.624166824834546,127.4614360502226
충청북도 청주시 서원구 흥덕로 48,A,1,,충청북도청주의료원,043-279-2300,043-279-0119,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,,,,36.640243847560065,127.4731696554267
전라남도 장흥군 장흥읍 흥성로 74,A,1,장흥버스터미널 근방,의료법인 우범의료재단 장흥종합병원,061-862-8300,061-860-1119,1700,0830,1700,0830,1700,0830,1700,0830,1700,0830,1300,0830,,,,,34.67726071666993,126.91093606650924
서울특별시 서대문구 연세로 50-1 (신촌동),A,1,2호선 신촌역 1번출구 셔틀버스 이용 또는 3번 출구 10분 거리/중앙선 신촌역 2번 출구,학교법인연세대학교의과대학세브란스병원,02-2228-0114,02-2227-7777,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,37.56211711412639,126.94082769649863
"서울특별시 서대문구 연희로 272, 동신병원 본관동 (홍은동)",A,1,서대문구청앞 교차로 인근,의료법인동신의료재단동신병원,02-396-9161,02-396-9161,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1230,0900,,,,,37.58110428173239,126.93658306608872
"대구광역시 중구 동덕로 130 (삼덕동2가, 경북대학교병원)",A,1,,경북대학교병원,053-200-5114,053-200-5100,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.866235497221617,128.60431466100362
"인천광역시 남동구 남동대로774번길 21 (구월동, 가천대학교길병원)",A,1,길병원 사거리 인근,의료법인 길의료재단 길병원,032-460-3548,032-460-3012,1700,0800,1700,0800,1700,0800,1700,0800,1700,0800,1200,0800,,,,,37.45208024654252,126.70916173607195
전라남도 광양시 공영로 71 (중동),A,1,전남 광양시 공영로 71 (중동),광양사랑병원,061-797-7000,061-797-7119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,34.93614549410383,127.6969510970332
부산광역시 해운대구 해운대로 875 (좌동),A,1,2호선 장산역 2번출구,인제대학교해운대백병원,051-797-0100,051-797-0119,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1200,0900,,,,,35.17334313589264,129.182181239924
경상남도 양산시 신기로 28 (신기동),A,1,양산우체국 맞은편,베데스다병원,055-384-9901,055-781-9911,1800,0900,1700,0900,1700,0900,1700,0900,1700,0900,1300,0900,,,,,35.3532221786617,129.04356811738057
경상북도 문경시 당교3길 25 (모전동),A,1,경북 문경시 당교3길 25,의료법인동춘의료재단문경제일병원,054-550-7700,054-550-7777,1700,0800,1700,0800,1700,0800,1700,0800,1700,0800,1200,0800,,,,,36.5848214366,128.189771534
경상남도 양산시 물금읍 금오로 20,A,1,,양산부산대학교병원,055-360-1000,055-360-1467,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,,,,35.32781996751182,129.00588613550423
경상남도 양산시 서창로 59 (명동),A,1,,의료법인 보원의료재단 웅상중앙병원,1600-7582,055-912-0119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.40637528707345,129.16453865654472
경기도 고양시 일산서구 주화로 170 (대화동),A,1,,인제대학교일산백병원,031-910-7114,031-910-7119,1700,0800,1700,0800,1700,0800,1700,0800,1700,0800,1200,0800,,,,,37.67436543525074,126.75031388046008
대구광역시 동구 아양로 99 (신암동),A,1,,대구파티마병원,053-1688-7770,053-940-7119,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1300,0900,,,,,35.88393360650045,128.62383509209542
"경기도 안양시 만안구 명학로33번길 8 (안양동, 메트로병원)",A,1,,인산의료재단메트로병원,031-467-9000,,1700,0830,1700,0830,1700,0830,1700,0830,1700,0830,1230,0830,,,,,37.378597979767605,126.93529986382785
"경기도 안양시 만안구 삼덕로 9 (안양동, 안양샘병원)",A,1,,효산의료재단안양샘병원,031-467-9717,031-467-9119,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,37.39340413136221,126.92447734066778
경기도 평택시 평택2로20번길 3 (평택동),A,1,,의료법인박애의료재단박애병원,031-652-2121,031-650-9219,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1300,0830,,,,,36.99308383421509,127.08907896026507
경기도 평택시 중앙로 338 (합정동),A,1,,의료법인백송의료재단굿모닝병원,031-5182-7700,031-5182-7582,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1300,0830,,,,,36.9905734199,127.120463688
경기도 평택시 평택로 284 (세교동),A,1,,의료법인양진의료재단평택성모병원,18008800,070-5012-3549,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1300,0830,,,,,37.008809910565546,127.07371568769603
"서울특별시 노원구 한글비석로 68, 을지병원 (하계동)",A,1,하계역 3번 출구,을지대학교을지병원,02-970-8000,02-970-8282,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1200,0900,,,,,37.636442927386746,127.07000281991385
"서울특별시 노원구 동일로 1342, 상계백병원 (상계동)",A,1,중계역 1번 출구,인제대학교상계백병원,02-950-1114,02-950-1100,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1200,0900,,,,,37.6485812672986,127.06311619032102
"서울특별시 노원구 노원로 75, 한국원자력의학원 (공릉동)",A,1,공릉역 2번 출구 도보 10분,한국원자력의학원원자력병원,02-970-2114,02-970-2621,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1200,0900,,,,,37.628815981330355,127.08269315796588
부산광역시 해운대구 해운대로 584 (우동),A,1,2호선 해운대역 7번출구,의료법인인당의료재단해운대부민병원,051-602-8000,051-602-8119,1800,0900,1700,0900,1700,0900,1700,0900,1700,0900,1300,0900,,,,,35.16142040775608,129.1556561002225
경기도 부천시 중동로 361 (약대동),A,1,,의료법인대인의료재단다니엘종합병원,032-670-0001,032-670-0119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.512321557883574,126.76948894065183
"충청남도 천안시 동남구 망향로 201 (안서동, 단국대학교의과대학부속병원)",A,1,,단국대학교의과대학부속병원,041-550-7114,041-550-6840,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1230,0900,,,,,36.84295215169462,127.17327537305154
충청남도 천안시 동남구 순천향6길 31 (봉명동),A,1,,학교법인동은학원순천향대학교부속천안병원,041-570-2114,041-570-2299,1700,0830,1700,0830,1700,0830,1700,0830,1700,0830,1200,0830,,,,,36.8023584971179,127.135666806479
부산광역시 서구 대티로 170 (서대신동2가),A,1,1호선 서대신역 1번 출구,삼육부산병원,051-242-9751,051-600-7750,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,1730,0830,,,35.11177720675051,129.01074979097717
"서울특별시 종로구 새문안로 9, 적십자병원 (평동)",A,1,서대문 사거리 지하철 5호선 서대문역 4번 출구 10미터,서울적십자병원,02-2002-8000,02-2002-8888,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1230,0900,,,,,37.56715536263689,126.96699861289684
경기도 부천시 조마루로 170 (중동),A,1,,순천향대학교부속부천병원,032-621-5114,032-621-5117,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1200,0900,,,,,37.49857073407877,126.76238239812001
경기도 부천시 소사로 327 (소사동),A,1,,가톨릭대학교부천성모병원,1577-0675,032-340-2100,1700,0830,1700,0830,1700,0830,1700,0830,1700,0830,1200,0830,,,,,37.4874477394264,126.79243459154999
"경기도 부천시 부천로 91 (심곡동, 부천대성병원)",A,1,,부천대성병원,032-652-0141,,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1300,0830,,,,,37.492016398433044,126.78381841037
"대구광역시 수성구 달구벌대로 3190 (신매동, 천주성삼병원)",A,1,수성구 신매동,(재)미리내천주성삼성직수도회천주성삼병원,053-790-1000,053-790-0555,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.84022544517349,128.70573339664242
부산광역시 서구 구덕로 179 (아미동1가),A,1,"1호선 토성역 4, 6번 출구",부산대학교병원,051-240-7000,051-240-7776,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,,,,,,,35.10105418267188,129.01922207984205
서울특별시 종로구 새문안로 29 (평동),A,1,서대문역 4번 출구,강북삼성병원,02-2001-2001,02-2001-1000,1700,0830,1700,0830,1700,0830,1700,0830,1700,0830,1230,0830,,,,,37.568497631233825,126.96793805451702
"경기도 성남시 분당구 구미로173번길 82 (구미동, 분당서울대학교병원)",A,1,,분당서울대학교병원,031-787-2114,031-787-3119,1630,0900,1630,0900,1630,0900,1630,0900,1630,0900,1130,0900,,,,,37.35202597297615,127.12448354572743
경기도 성남시 분당구 새마을로177번길 81 (율동),A,1,,국군수도병원,031-725-6154,031-725-6119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.39186666666668,127.14858611111111
경기도 성남시 분당구 서현로180번길 20 (서현동),A,1,,대진의료재단 분당제생병원,031-779-0114,031-779-0119,1630,0900,1630,0900,1630,0900,1630,0900,1630,0900,1100,0900,,,,,37.387871379956906,127.12132819639598
경기도 성남시 분당구 야탑로 59 (야탑동),A,1,,차의과학대학교분당차병원,031-780-5000,031-780-5840,1630,0830,1630,0830,1630,0830,1630,0830,1630,0830,1130,0830,,,,,37.4101145912911,127.125083678928
"서울특별시 구로구 구로동로 148, 고려대부속구로병원 (구로동)",A,1,구로구청 인근,고려대학교의과대학부속구로병원,02-2626-1114,02-2626-1557,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1200,0900,,,,,37.49211114525054,126.8847449363546
"서울특별시 구로구 경인로 427, 구로성심병원 (고척동)",A,1,구일역 2번 출구 고척스카이돔 맞은편,구로성심병원,02-2067-1500,02-2067-1515,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1230,0900,,,,,37.49964578669388,126.86636039556485
경상북도 구미시 신시로10길 12 (형곡동),A,1,,차의과학대학교부속구미차병원,054-450-9700,054-450-9997,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,36.11452808183706,128.34054647885028
경상북도 구미시 1공단로 179 (공단동),A,1,,순천향대학교부속구미병원,054-463-7151,054-468-9119,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1200,0900,,,,,36.10286857919866,128.38265476387454
경상북도 구미시 인동20길 46 (진평동),A,1,,구미강동병원,054-453-7575,054-478-9521,1730,0830,1700,0900,1700,0900,1700,0900,1700,0900,1230,0830,,,,,36.096198858616574,128.42297791647263
충청남도 천안시 동남구 충절로 537 (삼룡동),A,1,천안삼거리공원에서 목천방면 1Km지점,충청남도천안의료원,041-570-7200,041-570-7033,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,,,,36.775359921186194,127.17992025598447
서울특별시 중랑구 사가정로49길 53 (면목동),A,1,사가정역 1번 출구/까치어린이공원 옆,녹색병원,02-490-2000,02-490-2112-3,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,37.58362083896108,127.08605546969357
서울특별시 중랑구 신내로 156 (신내동),A,1,봉화산역 3번 출구/신내역 1번 출구,서울특별시서울의료원,02-2276-7000,02-2276-7403,1630,0800,1630,0800,1630,0800,1630,0800,1630,0800,1200,0900,,,,,37.61286931510163,127.0980910949257
"서울특별시 중랑구 망우로 511 (망우동, 동부제일병원)",A,1,7호선 상봉역 5번출구에서 구리방향버스 탑승,의료법인풍산의료재단동부제일병원,02-437-5011,02-490-8880,1730,0800,1730,0800,1730,0800,1730,0800,1730,0800,1230,0800,,,,,37.60067564592665,127.1090292210168
강원도 춘천시 백령로 156 (효자동),A,1,,강원대학교병원,033-258-2000,033-258-2245,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,,,,37.87497158192399,127.74448573764938
강원도 춘천시 삭주로 77 (교동),A,1,,한림대학교춘천성심병원,033-240-5000,033-240-5219,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,37.88413581388737,127.73989454269613
"부산광역시 동구 중앙대로 401 (좌천동, 봉생병원)",A,1,1호선 부산진역 7번출구/버스정류장:좌천삼거리,의료법인정화의료재단김원묵기념봉생병원,051-664-4000,051-664-4119,1730,0830,1700,0830,1700,0830,1700,0830,1700,0830,1230,0830,,,,,35.13085783627095,129.0505708823645
"경상남도 김해시 가락로 359 (구산동, 강일병원)",A,1,김해 삼계푸르지오2차 아파트 앞,강일병원,055-822-0100,055-822-0119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.2567043538,128.869611099
경상남도 김해시 김해대로 1814-37 (삼계동),A,1,"김해 삼계동 가야대역에서 5분 거리
김해 명지세인트빌, 부영6차아파트 뒷편에 위치",의료법인 환명의료재단 조은금강병원,055-330-0300,055-330-0200,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.2623038386,128.8615781975
경상남도 김해시 장유로 167-13 (부곡동),A,1,,의료법인갑을의료재단갑을장유병원,055-310-6000,055-310-6119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.208667155880995,128.80564300531228
경상남도 김해시 분성로 94-8 (외동),A,1,,의료법인보원의료재단경희의료원교육협력중앙병원,055-330-6000,055-330-6117,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.23073088469519,128.85699580694668
경상남도 김해시 활천로 33 (삼정동),A,1,동김해IC - 김해시청방향 - 삼정삼거리 - 활천고개방면 - 340미터 위치,의료법인숭인의료재단 김해복음병원,055-330-8888,055-330-8844,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.2304897832,128.8935457971
부산광역시 동구 정공단로 27 (좌천동),A,1,1호선 좌천동 지하철역 7번 출구,재단법인한호기독교선교회일신기독병원,051-630-0300,051-630-0415,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1200,0900,,,,,35.13550455261155,129.0545970475024
부산광역시 동구 범일로 119 (범일동),A,1,1호선 범일역 5번출구,좋은문화병원,051-644-2002,051-630-0909,1800,0900,1700,0900,1700,0900,1700,0900,1700,0900,1300,0900,,,,,35.1407239889452,129.05906375734872
전라남도 목포시 백년대로 303 (상동),A,1,,목포기독병원,061-280-7500,061-280-7119,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1300,0830,,,,,34.80450726279005,126.4204245807054
전라남도 목포시 이로로 18,A,1,목포이로초등학교 정면100M,목포시의료원,061-260-6500,061-260-6400,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,,,,34.80395500792446,126.40538707879497
전라남도 목포시 영산로 483 (상동),A,1,목포 터미널 근처 ,목포한국병원,061-270-5500,061-270-5666,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1230,0830,,,,,34.8092145829474,126.4163391650001
전라남도 목포시 영산로 627 (석현동),A,1,,의료법인목포구암의료재단 목포중앙병원,061-280-3000,061-280-3119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,34.82139501571304,126.42103618379144
전라남도 목포시 고하대로 795-2 (연산동),A,1,,의료법인해민의료재단 세안종합병원,061-260-6700,061-260-6666,1700,0830,1700,0830,1700,0830,1700,0830,1700,0830,1230,0830,,,,,34.817030098221025,126.38033941552498
서울특별시 관악구 관악로 242 (봉천동),A,1,서울대입구역 7번 출구 도보 5분,강남고려병원,02-874-8001,02-874-7227,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.485618115306,126.95678091199277
"서울특별시 관악구 남부순환로 1636, 양지병원 (신림동)",A,1,서울 관악구 신림동 신림사거리에서 강남방향100미터(지하철2호선1번출구),에이치플러스양지병원,18778875,070-4665-9119,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,37.48427507045319,126.93253922577287
부산광역시 서구 감천로 262 (암남동),A,1,버스정류장: 고신대학교 송도캠퍼스,고신대학교복음병원,051-990-6114,051-990-3008,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,,,,,,,35.08029169184386,129.01572016067405
제주특별자치도 제주시 아란13길 15 (아라일동),A,1,,제주대학교병원,064-717-1075,064-717-1903,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,33.46727330825531,126.54525733713078
서울특별시 양천구 안양천로 1071 (목동),A,1,"당산역, 영등포구청역, 오목교역에서 셔틀버스 이용",이화여자대학교의과대학부속목동병원,02-2650-5114,02-2650-5911,1800,0800,1800,0800,1800,0800,1800,0800,1800,0800,1200,0900,,,,,37.53654282637804,126.8862159683056
"서울특별시 양천구 목동로 225, 홍익병원본관 (신정동)",A,1,목동역 2번 출구,홍익병원,02-2693-5555,02-2600-0777,1800,0900,1700,0900,1700,0900,1700,0900,1700,0900,1300,0900,,,,,37.52844147447355,126.8636640030062
"경기도 오산시 북삼미로 175, A동 (외삼미동)",A,1,북오산ic에서 동탄방향 교육지원청 사거리에 위치,삼성본병원,1522-7525,1522-7575,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,2400,0900,2400,0900,37.1909369508,127.0614718477
경기도 오산시 밀머리로1번길 16 (원동),A,1,,오산한국병원,031-379-8300,031-378-5119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.14122844920573,127.07533756274843
경기도 오산시 오산로 307 (오산동),A,1,,조은오산병원,1544-5355,031-373-8119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.15432658078726,127.06824064919108
충청남도 논산시 시민로294번길 14 (취암동),A,1,,의료법인백제병원,041-730-8888,041-730-8882,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1300,0830,,,,,36.19250243074026,127.09436976296005
경기도 남양주시 진접읍 봉현로 21,A,1,,현대병원,031-574-9118~9,031-574-0114,1700,0830,1700,0830,1700,0830,1700,0830,1700,0830,1230,0830,,,,,37.715486551355895,127.17984989970033
경기도 남양주시 오남읍 양지로 47-55,A,1,,남양주한양병원,031-510-0114,031-510-0119,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1230,0900,,,,,37.682380941575715,127.2043136287129
경기도 남양주시 오남읍 진건오남로797번길 9,A,1,경기도 남양주시 오남읍사무소 앞 농협 바로 뒤쪽,남양주나눔병원,031-570-1000,031-570-1118,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.697837349816,127.20112664476
서울특별시 성동구 왕십리로 222-1 (사근동),A,1,한양대역 1번 출구,한양대학교병원,02-2290-8114,02-2290-8284,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,37.559944533564746,127.04488284061982
경상남도 창원시 진해구 해원로32번길 13 (이동),A,1,,연세에스병원,055-548-7700,055-548-7789,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.1547321003,128.6983352518
경기도 화성시 화산북로 21 (송산동),A,1,,의료법인 원광의료재단 원광종합병원,031-8077-7200,031-8077-7219,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.2100621333,127.0080345889
경기도 화성시 향남읍 발안로 5,A,1,,의료법인은혜와감사의료재단화성중앙종합병원,031-352-8114,031-371-7998,1800,0900,1730,0900,1730,0900,1730,0900,1730,0900,1300,0900,,,,,37.13118966594901,126.910365631779
경기도 화성시 큰재봉길 7 (석우동),A,1,,한림대학교동탄성심병원,031-8086-3000,031-8086-2119,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1130,0830,,,,,37.216650193541184,127.08000809235827
인천광역시 부평구 동수로 56 (부평동),A,1,동수역2번출구 하차 후 도보10분,가톨릭대학교 인천성모병원,032-280-6364,032-280-6107,1700,0800,1700,0800,1700,0800,1700,0800,1700,0800,1200,0800,,,,,37.4845586499062,126.724708130675
인천광역시 부평구 무네미로 446 (구산동),A,1,서울외곽순환고속도로 인근 한국폴리텍2대학 옆,근로복지공단인천병원,032-500-0114,032-500-0119,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,37.476349746510174,126.75331590774624
"인천광역시 부평구 부평대로 175 (청천동, 세림병원)",A,1,부평구청역 6번출구,안은의료재단 부평세림병원,032-509-5555,032-509-5777,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1230,0900,,,,,37.50684250997099,126.71994675790395
강원도 홍천군 홍천읍 산림공원1길 17,A,1,,홍천아산병원,033-430-5151,033-430-5119,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,37.69082165229579,127.89490721695594
충청남도 천안시 서북구 다가말3길 8 (쌍용동),A,1,,의료법인영서의료재단천안충무병원,041-570-7555,041-570-7519,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1300,0830,,,,,36.79739687904163,127.13157820432319
충청남도 홍성군 홍성읍 조양로 224,A,1,"홍성역,홍성터미널 부근 300M",충청남도홍성의료원,041-630-6251,041-630-6119,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,,,,36.59933992060475,126.67440672396913
광주광역시 남구 양림로 37 (양림동),A,1,,광주기독병원,062-650-5000,062-650-5119,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1230,0900,,,,,35.136682861070376,126.91198438867642
광주광역시 남구 대남대로 238 (백운동),A,1,,동아병원,062-650-2500,062-650-2515,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,1300,0900,35.1347601218069,126.89990593135208
"경기도 광명시 디지털로 36 (철산동, 광명성애병원)",A,1,,광명성애병원,02-2680-7114,02-2680-7115,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1200,0900,,,,,37.4734614743463,126.87192258470483
경상남도 진주시 진주대로 885 (강남동),A,1,,제일병원,055-750-7123,055-750-7119,1700,0830,1700,0830,1600,0830,1700,0830,1700,0830,1300,0830,,,,,35.1793997485,128.0899464997
"경상남도 진주시 동진로 2 (칠암동, 진주고려병원)",A,1,"(구)진주역 사거리, 진주고속버스터미널 옆",진주고려병원,055-751-2500,055-751-2525,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1300,0900,,,,,35.17849131749577,128.09223855742437
"경기도 의정부시 천보로 271, 의정부성모병원 (금오동)",A,1,,가톨릭대학교의정부성모병원,1661-7500,031-820-5200,1700,0830,1700,0830,1700,0830,1700,0830,1700,0830,1200,0830,,,,,37.75865547828227,127.07767290194454
"경기도 김포시 감암로 11, 김포우리병원 (걸포동)",A,1,"김포시 감암로 11,",의료법인우리의료재단김포우리병원,031-999-1000,031-999-1119,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1330,0900,,,,,37.632530143647166,126.7105272263707
경기도 수원시 팔달구 중부대로 165 (우만동),A,1,,의료법인녹산의료재단동수원병원,031-210-0114,031-210-0119,1700,0840,1700,0840,1700,0840,1700,0840,1700,0840,1200,0840,,,,,37.27816562305189,127.0343637912553
"경기도 안산시 상록구 구룡로 87, 근로복지공단안산병원 (일동)",A,1,상록수역에서 안산대학교 방향으로 10분거리에 있음,근로복지공단안산병원,031-500-1114,031-500-1119,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,37.31687107499767,126.87402848671928
"경상북도 영주시 대학로 327, 영주적십자병원 (가흥동)",A,1,,영주적십자병원,054-630-0100,054-630-0112,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,,,,36.8252579707,128.6040034927
강원도 원주시 일산로 20  (일산동),A,1,,연세대학교 원주세브란스기독병원,033-741-0114,033-741-1641,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,,,,37.34795543031888,127.9456453098751
"강원도 원주시 서원대로 387 (개운동, 지방공사강원도원주의료원)",A,1,,강원도원주의료원,033-761-6911,033-760-4701,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,,,,37.332496031537154,127.94896203327231
경기도 구리시 경춘로 153 (교문동),A,1,,한양대학교구리병원,1644-9118,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1200,0900,,,,,37.6012760077,127.13250756940002
부산광역시 중구 중구로 121 (대청동4가),A,1,1호선 중앙역 17번출구,재단법인천주교부산교구유지재단메리놀병원,051-465-8801,051-461-2300,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,35.107580971280804,129.03246380102908
