주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도
경상남도 고성군 고성읍 동외로 142,B,1,,더조은병원,055-672-1111,055-804-8888,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,34.97372179164495,128.3262148441529
전라남도 강진군 강진읍 탐진로 5,B,1,강진고등학교 옆,전라남도강진의료원,061-433-2167,061-430-1109,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,,,,34.63681860822126,126.75789950922355
강원도 인제군 인제읍 비봉로 19,B,1,버스터미널 사거리에서 농협 방향,인제고려병원,033-461-0088,033-461-0088,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1300,0830,,,,,38.067765563276566,128.17359169713706
부산광역시 사상구 새벽로 226 (괘법동),B,1,2호선 사상역 1번출구/버스정류장: 신한은행 맞은편,의료법인센텀의료재단서부산센텀병원,051-329-3000,051-329-3119,1800,0900,1730,0900,1730,0900,1730,0900,1730,0900,1300,0900,,,,,35.1611949258804,128.98454762202408
부산광역시 북구 화명대로 1 (화명동),B,1,2호선 화명역 1번출구/버스정류장: 화명역교차로,재단법인베스티안재단베스티안부산병원,051-332-7575,070-7603-1721,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.235586741528486,129.00862669149657
울산광역시 중구 화합로 363 (반구동),B,1,반구사거리 상,울산H병원,052-290-7100,052-290-7119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.55840298980756,129.34080281525974
울산광역시 중구 학성로 184 (학성동),B,1,,의료법인에스엠씨의료재단울산세민병원,052-292-2000,052-290-0119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.556584160908145,129.33096884743864
울산광역시 북구 호계로 285 (호계동),B,1,,21세기좋은병원,052-290-2100,052-290-2119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.62891129475159,129.350630148322
경상남도 진주시 남강로 701 (장대동),B,1,시외버스정류장 근처,반도병원,055-747-6000,055-749-0200,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1300,0900,,,,,35.19175352096591,128.08828232510143
"경상남도 하동군 하동읍 화심길 39, 새하동병원",B,1,섬진강 사랑의집 부근,새하동병원,055-880-4200,055-880-4259,1800,0900,1700,0900,1700,0900,1700,0900,1700,0900,1300,0900,,,,,35.0830420753,127.7385617208
충청북도 청주시 흥덕구 비하로 65 (비하동),B,1,"복대중학교 건너편
가경동에서 서청주ic방향 500m",청주현대병원,043-237-2114,043-237-1119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,36.632987414750296,127.42463434124867
광주광역시 북구 경열로 216 (유동),B,1,,해피뷰병원,062-519-9000,062-519-9119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.15846280570811,126.9066923373126
광주광역시 광산구 송도로 271 (송정동),B,1,,광주열린병원,062-610-9000,062-610-9119,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1230,0900,,,,,35.13768234340966,126.79889471288638
"광주광역시 광산구 송도로 232 (송정동, 송정사랑병원)",B,1,,송정사랑병원,062-949-9000,062-949-9119,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1300,0900,,,1300,0900,35.13421179794,126.79736841847565
경상북도 의성군 안계면 용기4길 36,B,1,,의료법인영제의료재단영남제일병원,054-861-9111,070-7458-9708,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,,,,,,,36.38925516777733,128.43429486266444
경상북도 문경시 중앙로 117-18 (점촌동),B,1,,의료법인서일의료재단문경중앙병원,054-554-3119,054-554-3119,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1500,0830,,,,,36.595951411851246,128.19905779344776
충청북도 영동군 영동읍 대학로 106,B,1,,의료법인조윤의료재단영동병원,043-740-9000,043-740-9333,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,36.1852328446,127.7808325647
경상북도 경산시 경안로 208 (중방동),B,1,,의료법인서명의료재단세명병원,053-819-8800,053-819-8500,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.82621911080917,128.7374074375532
"경기도 화성시 남양읍 시청로160번길 46-13, 1,3~8층",B,1,화성시청 사거리,남양디에스병원,1600-5982,031-5180-7777,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,37.19922971137399,126.82571090454118
전라남도 구례군 구례읍 동편제길 4,B,1,구례공설운동장 로타리 옆,구례병원,061-780-3300,061-783-9119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.215900947788214,127.46406009751603
광주광역시 서구 무진대로 975 (광천동),B,1,,선한병원,062-466-1000,062-466-1119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.161551665649306,126.88702689023857
울산광역시 중구 화합로 363 (반구동),B,1,반구사거리 상,울산H병원,052-290-7100,052-290-7119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.55840298980756,129.34080281525974
울산광역시 중구 학성로 184 (학성동),B,1,,의료법인에스엠씨의료재단울산세민병원,052-292-2000,052-290-0119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.556584160908145,129.33096884743864
울산광역시 북구 호계로 285 (호계동),B,1,,21세기좋은병원,052-290-2100,052-290-2119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.62891129475159,129.350630148322
경상남도 진주시 남강로 701 (장대동),B,1,시외버스정류장 근처,반도병원,055-747-6000,055-749-0200,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1300,0900,,,,,35.19175352096591,128.08828232510143
광주광역시 북구 경열로 216 (유동),B,1,,해피뷰병원,062-519-9000,062-519-9119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.15846280570811,126.9066923373126
"경상남도 하동군 하동읍 화심길 39, 새하동병원",B,1,섬진강 사랑의집 부근,새하동병원,055-880-4200,055-880-4259,1800,0900,1700,0900,1700,0900,1700,0900,1700,0900,1300,0900,,,,,35.0830420753,127.7385617208
충청북도 청주시 흥덕구 비하로 65 (비하동),B,1,"복대중학교 건너편
가경동에서 서청주ic방향 500m",청주현대병원,043-237-2114,043-237-1119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,36.632987414750296,127.42463434124867
경상북도 의성군 안계면 용기4길 36,B,1,,의료법인영제의료재단영남제일병원,054-861-9111,070-7458-9708,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,,,,,,,36.38925516777733,128.43429486266444
경상북도 문경시 중앙로 117-18 (점촌동),B,1,,의료법인서일의료재단문경중앙병원,054-554-3119,054-554-3119,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1500,0830,,,,,36.595951411851246,128.19905779344776
광주광역시 광산구 송도로 271 (송정동),B,1,,광주열린병원,062-610-9000,062-610-9119,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1230,0900,,,,,35.13768234340966,126.79889471288638
"광주광역시 광산구 송도로 232 (송정동, 송정사랑병원)",B,1,,송정사랑병원,062-949-9000,062-949-9119,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1300,0900,,,1300,0900,35.13421179794,126.79736841847565
충청북도 영동군 영동읍 대학로 106,B,1,,의료법인조윤의료재단영동병원,043-740-9000,043-740-9333,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,36.1852328446,127.7808325647
경상북도 경산시 경안로 208 (중방동),B,1,,의료법인서명의료재단세명병원,053-819-8800,053-819-8500,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.82621911080917,128.7374074375532
"경기도 화성시 남양읍 시청로160번길 46-13, 1,3~8층",B,1,화성시청 사거리,남양디에스병원,1600-5982,031-5180-7777,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,37.19922971137399,126.82571090454118
전라남도 구례군 구례읍 동편제길 4,B,1,구례공설운동장 로타리 옆,구례병원,061-780-3300,061-783-9119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.215900947788214,127.46406009751603
