주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도 
부산광역시 해운대구 재반로 213  (반여동),C,0,,다나산부인과의원,051-781-3900,,1830,0930,1830,0930,1830,1430,1830,0930,1830,0930,1330,0930,,,,,35.196237209302346,129.13065246097221
"인천광역시 미추홀구 미추로 56, 지하1, 1, 2층 (숭의동, 아이소망여성병원)",C,0,"도원역근처, 숭의동 공설운동장",아이소망산부인과의원,032-883-3643,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1600,0900,1600,1000,1600,1000,37.464971061,126.646077728
"경상남도 양산시 양산역6길 9, 6층,7층,8층 (중부동)",C,0,,미즈모아산부인과의원,055-365-0202,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1300,0900,,,1300,0900,35.337730093920875,129.02700393161533
경기도 안산시 상록구 샘골로 112 (본오동),C,0,,미즈피아산부인과의원,031-407-0077,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1700,0900,1300,1000,1300,1000,37.29376964865363,126.86321571975961
"경상남도 양산시 삼일로 68 (중부동, 3층)",C,0,구터미널근처,자모산부인과의원,055-386-8634,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,35.34359691533954,129.03481390992303
서울특별시 강남구 강남대로 242 크리스탈빌딩 3층,C,0,양재역 3번출구 도보로 1분거리/크리스탈빌딩 3층,강남미즈힐산부인과의원,02-577-5488,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1700,1000,1500,1000,1500,1000,37.48543142923631,127.03412664530374
경상남도 양산시 덕계로 85  (덕계동),C,0,새마을금고,이인재산부인과의원,055-365-5547,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,1300,0930,35.375199675400374,129.15189204473458
"경상남도 양산시 덕계로 115 (덕계동, 최선용소아과의원)",C,0,,순산부인과의원,055-388-0798,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.377448009421094,129.15394245564468
"경상남도 양산시 양산역1길 24, 402호 (중부동, 영동프라자)",C,0,이마트 부근,백미경산부인과의원,055-387-9229,,1730,0930,1730,0930,1730,0930,1730,0930,1730,0930,1230,0930,,,,,35.33696915998256,129.02767116543075
"경상남도 양산시 서창로 193 (삼호동, 으뜸산부인과의원)",C,0,,으뜸산부인과의원,055-365-1400,,1900,0900,1900,0900,1900,0900,1900,1400,1900,0900,1300,0900,,,,,35.41654318675652,129.17277594557223
"부산광역시 해운대구 해운대로 407, 302호 (우동, 신세계프라자)",C,0,2호선 벡스코역 2번출구,강영미산부인과의원,051-741-7982,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,35.1678387663,129.1406987575
부산광역시 해운대구 운봉길 3 (반송동),C,0,버스정류장: 동부산대학 입구 대로변 ,해원산부인과의원,051-545-1216,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.230336111111114,129.149027777777775
"경기도 고양시 일산서구 중앙로 1565, 502호 (대화동, 메드위즈)",C,0,,채난희산부인과의원,031-911-7588,,1830,0930,1830,0930,1830,1400,1830,0930,1830,0930,1400,0930,,,,,37.675638894312314,126.74772492548274
"경기도 고양시 일산서구 중앙로 1416, 203,204호 (주엽동, 한사랑빌딩)",C,0,,한사랑김수련산부인과의원,031-922-7997,,1830,0900,2030,0900,1830,0900,1830,0900,2030,0900,1600,0900,,,,,37.669819730666255,126.76305094332284
"경기도 고양시 일산서구 중앙로 1426, 503,504호 (주엽동, 일송노블레스)",C,0,,백희수산부인과의원,031-922-9200,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500,0930,,,,,37.670274025285636,126.76195700246711
"경기도 고양시 일산서구 덕이로 10 (덕이동, 지하1층 일부,1층, 2층일부, 3층)",C,0,,아이산산부인과의원,031-916-9400,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1600,0900,1300,0900,1300,0900,37.68934503614229,126.75828596529065
"경기도 고양시 일산서구 중앙로 1437, 507,508호 (주엽동, 화성프라자)",C,0,,연세미즈산부인과의원,031-916-8585,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1500,0930,,,,,37.6700900885618,126.76040683225994
경기도 고양시 일산서구 중앙로 1564,C,0,,일산연세리엔산부인과,031-912-8765,,1800,1000,1800,1000,1800,1000,2500,1000,1800,1000,1300,1000,,,,,37.67619548160213,126.74828998663514
"부산광역시 해운대구 해운대해변로298번길 15, A동 1층 (중동, 메디컬리조트)",C,0,버스정류장: 파라다이스호텔 건너편,브니엘산부인과의원,051--742-9977,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1700,0930,,,,,35.16116290770002,129.16544181980194
"부산광역시 해운대구 해운대로 369, 5층 (우동, 해운대센텀메디칼센타)",C,0,2호선 시립미술관역 8번출구/해운대센텀메디컬센터 5층,삼성제일산부인과의원,051-747-3999,,1800,0900,2000,0900,1800,0900,2000,0900,1800,0900,1300,0900,,,,,35.170177777777781,129.137722222222209
제주특별자치도 제주시 서광로 208-1 (삼도일동),C,0,<서사라 사거리 서측 삼화주유소옆>,이주영산부인과의원,064-756-1199,,1800,0900,1800,0900,1800,0900,1230,0900,1800,0900,1230,0900,,,1200,0900,33.49958843280326,126.51873270590211
"부산광역시 해운대구 선수촌로 102-2, 부원메디칼센타 4층 402호 (반여동)",C,0,버스정류장: 아시아선수촌아파트,서자영산부인과의원,051-525-0033,,1830,0930,1830,0930,1300,0930,1830,0930,1830,0930,1300,0930,,,,,35.20277753660002,129.11962264840167
"부산광역시 해운대구 해운대로 802, B동 302호 (좌동, 웅신시네아트)",C,0,2호선 장산역 9번출구/웅신씨네아트B동 3층 302호,최영주산부인과의원,051-704-2020,,1730,0940,1730,0940,1730,0940,1730,0940,1730,0940,,,,,,,35.16915479396808,129.17666756675157
부산광역시 해운대구 중동1로 30 (중동),C,0,2호선 해운대역 1번출구/세이브존 근처,해운대산부인과의원,051-746-0707,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.162605826938694,129.16255676157425
경기도 고양시 일산서구 강선로 49,C,0,,김혜숙산부인과의원,031-915-9243,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1200,0930,,,,,37.66859067674436,126.76357189453127
대구광역시 동구 아양로 82-1,C,0,,강남아이산부인과의원,053-959-3555,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1330,0930,,,,,35.882833975423395,128.62296477554594
"대구광역시 동구 동촌로 303, 2,3,4,6층 (방촌동)",C,0,,경대여성산부인과의원,053-982-2242,,2030,0930,1830,0930,1830,0930,2030,0930,1830,0930,1500,0930,,,,,35.8791594281,128.672884616
대구광역시 동구 신암남로 183 (신암동),C,0,,고은미산부인과의원,053-952-7900,,1900,0930,1900,0930,1900,0930,1900,0930,2100,0930,1400,0930,,,,,35.885277777777780,128.632616666666678
대구광역시 동구 신암로 98,C,0,,다나산부인과의원,053-941-7500,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1530,0930,,,,,35.879436209202744,128.61080860566716
"대구광역시 동구 동부로22길 48, 유성푸르나임 203호,204호,205호 (신천동)",C,0,,대구함춘산부인과의원,053-248-8802,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1400,0900,,,,,35.8724363153,128.6262200222
대구광역시 동구 금강로 6,C,0,,동호파티마산부인과의원,053-965-8500,,1800,0900,1800,0900,1800,0900,1530,0900,1800,0900,1300,0900,,,,,35.86713631816541,128.72394746956152
"서울특별시 노원구 동일로 1669, 수락프라자 (상계동)",C,0,"7호선 수락산역 4,5번출구 사이 수락프라자빌딩 2층",미즈아이프라자산부인과의원,02-931-5224,,2300,0900,2300,0900,2300,0900,2300,0900,2300,0900,1900,0900,1900,0900,1900,0900,37.67746002177436,127.05489268765112
서울특별시 노원구 한글비석로 253  (중계동),C,0,은행사거리 우리은행2층,박경숙산부인과의원,02-933-9230,,1800,0930,1800,0930,1800,0930,1800,1400,1800,0930,1300,0900,,,,,37.650484659472156,127.07646913696748
서울특별시 노원구 동일로 1530,C,0,마들역 3번출구 근처,박규희산부인과의원,02-932-0700,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.66508350173485,127.05805041129182
"서울특별시 노원구 덕릉로76길 29, 401호(중계동,마들빌딩)",C,0,중계1동 주민센터 인근,서울산부인과의원,02-951-5588,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.65176348228797,127.0768781391038
"경기도 부천시 부일로 204, 502호 (상동, 루치올라빌딩)",C,0,송내역 북광장 경인문고건물 5층,프라임산부인과의원,032-328-8882,,1830,0930,1830,0930,2000,1400,1830,0930,1830,0930,1400,0930,,,,,37.4883395001663,126.75264495596886
"경기도 부천시 소사로 713, 2층 201호 (원종동)",C,0,원종사거리 롯데리아 옆 건물 ,희경산부인과의원,032-672-6057,,2000,1000,1700,1000,1700,1000,2000,1000,1700,1000,,,,,,,37.51965922552499,126.80452092530832
"서울특별시 노원구 덕릉로83길 10, 2/3층 (중계동)",C,0,상계역 1번 출구,김지호산부인과의원,02-939-0980,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1300,1000,,,,,37.65997721891624,127.07488061409187
"서울특별시 노원구 노해로 482, 7층(상계동,덕영빌딩)",C,0,노원역근처 우리은행 7층,남미현산부인과의원,02-938-5557,,1800,0900,1900,0900,1800,0900,1300,0900,1800,0900,1300,0900,,,,,37.65427261570629,127.06171580009483
"서울특별시 노원구 화랑로 321 , 2층 (월계동, 건안빌딩)",C,0,선한이웃병원근처,다사랑산부인과의원,02-912-2518,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,37.614595853683056,127.06353599639271
"경기도 안양시 만안구 안양로 303, 708호 (안양동, 메세포스빌)",C,0,,이유진산부인과의원,031-448-3036,,1730,1000,1730,1000,1730,1000,1730,1000,1730,1000,1200,1000,,,,,37.39879570849762,126.92079025058091
"경기도 안양시 만안구 안양로 309, 7층 (안양동, 금강빌딩)",C,0,,이한희산부인과의원,031-449-3294,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1430,0930,,,,,37.399476603028816,126.92039201117579
경기도 안양시 만안구 안양로 283,C,0,,윤정산부인과의원,031-468-5577,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1400,0930,,,,,37.397583191977546,126.9219885019875
경기도 안양시 만안구 안양로 368  (안양동),C,0,,필산부인과의원,031-441-9111,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,1500,1000,37.404174289521045,126.91740526226707
"충청남도 계룡시 엄사면 엄사중앙로 107-1,",C,0,국민은행근처,빈앤준산부인과의원,042-841-5168,,1800,0900,1800,0900,1800,0900,1230,0900,1800,0900,1230,0900,,,,,36.290396288220215,127.24248363095837
"서울특별시 노원구 상계로 65, (상계동)",C,0,노원역 9번 출구,연세산부인과의원,02-939-2231,,1830,0900,1830,0900,1830,0900,,,1830,0900,1600,0900,,,,,37.656355407036685,127.06224789120318
경상북도 칠곡군 왜관읍 중앙로2길 36,C,0,,다나산부인과의원,054-972-7367,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.99189467784274,128.39840713851157
"대구광역시 동구 화랑로 87, (효목동)",C,0,,로사산부인과의원,053-255-2424,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1630,0900,,,,,35.872661111111114,128.636413888888882
서울특별시 노원구 한글비석로 384,C,0,상계역 1번출구,오승희산부인과의원,02-938-3313,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1200,0930,,,,,37.65987124432756,127.07320104653505
서울특별시 노원구 노해로 495,C,0,노원역4번출구,올리브산부인과의원,02-925-8861,,1930,1000,1900,1000,1900,1400,1930,1000,1900,1000,1300,0930,,,,,37.65510178586275,127.063097071881
"서울특별시 노원구 한글비석로 270, 스카이타워 (중계동)",C,0,,이가영산부인과의원,02-952-0997,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.6515712309,127.077401454
서울특별시 노원구 노해로83길 4 (상계동),C,0,노원역 1번 출구,장애숙산부인과의원,02-938-6486,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,37.65552888506312,127.06452276861265
"서울특별시 노원구 섬밭로 229 , 306호 (하계동, 극동,건영,벽산아파트)",C,0,벽산상가3층,제일산부인과의원,02-948-2870,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,37.6366190323,127.0645381361
"대구광역시 동구 안심로 54, 1층 (율하동)",C,0,,수산부인과의원,053-961-7733,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,35.87021826598679,128.69171726181884
"서울특별시 노원구 동일로 1059, (공릉동)",C,0,7호선공릉역3번출구에서 20m거리,퀸스메디산부인과의원,02-948-7588,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1600,0900,1300,1000,1300,1000,37.6245300843,127.0729872833
"서울특별시 노원구 동일로 1689, 207호(상계동,하이베라스)",C,0,수락산역6번출구 하이베라스 207호,큐빅산부인과의원,02-930-1450,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,37.67912139854208,127.0549528594317
대구광역시 동구 동촌로 228-1,C,0,,우리산부인과의원,053-983-0707,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,35.88133437915877,128.66513954704075
대구광역시 동구 안심로 106,C,0,,이지민산부인과의원,053-965-8181,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.867020165625576,128.69613078689176
"대구광역시 동구 안심로 370, 5층 (신서동)",C,0,,이화산부인과의원,053-965-1275,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1300,1000,,,,,35.86797989834873,128.72493667698725
"대구광역시 동구 동촌로 242, 다산빌딩 3층 302호 (방촌동)",C,0,,정지영산부인과의원,053-984-3400,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,35.88092185468573,128.6658970813953
서울특별시 노원구 화랑로 455 (공릉동),C,0,태릉입구역 6번출구 60m,홍성환산부인과의원,02-972-2718,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,37.61868865183289,127.07773887591455
"서울특별시 노원구 노해로 485, 7층 (상계동, 금정빌딩)",C,0,노원역 4번출구 롯데백화점 후문근처 금정빌딩 7층,힐링산부인과의원,02-952-9100,,1900,0900,1900,0900,1300,0900,1900,0900,1900,0900,1300,0900,,,,,37.654875342565234,127.06193192287614
"대구광역시 동구 신암로 80, 2층 202호 (신암동)",C,0,,최성은산부인과의원,053-953-2600,,1830,0930,1830,0930,1300,0930,1830,0930,1830,0930,1400,0930,,,,,35.87826747054367,128.60943808665397
대구광역시 동구 아양로 251  (신암동),C,0,,한아름산부인과의원,053-958-8500,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.887638897431536,128.64021822660504
대구광역시 동구 신암남로 177 (신암동),C,0,,현대산부인과의원,053-955-5400,,1001,1000,,,,,,,,,,,,,,,35.8850416793424,128.63237661426154
"경기도 안양시 만안구 안양로 300, 4층 (안양동)",C,0,삼영빌딩 4층 ,남연순산부인과의원,031-466-0035,,1800,0930,1800,0930,1900,0930,1700,0930,1800,0930,1400,0930,,,,,37.39911697070593,126.92155339244201
"충청남도 천안시 동남구 만남로 44, 3층 (신부동)",C,0,신부동 신세계백화점 맞은편 아홉가지약속치과 옆건물,애니산부인과의원,041-561-7799,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,36.818563888888889,127.157102777777780
"충청남도 천안시 동남구 수곡2길 17-17, 1,2,3,4,6층 (신방동)",C,0,,연세하임산부인과의원,041-412-5500,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1600,0900,1300,1000,1300,1000,36.7907967611,127.1269397255
"경기도 구리시 건원대로 39-1 (인창동, 마리본산부인과(3층제외))",C,0,GS주유소 근처/윤서병원 근처,마리본산부인과의원,031-551-2700,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1500,0900,1330,0930,1330,0930,37.60453894459173,127.13966451822006
"경기도 안산시 단원구 중앙대로 459, 4층 (원곡동)",C,0,,고은산부인과의원,031-492-5700,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,1700,1200,1700,1200,37.32808236473227,126.79028710457245
"경기도 부천시 경인로 522, 위드프러스타워 501호 (괴안동)",C,0,부천역곡남부역에서 소사역방향 200m,미즈아이산부인과의원,032-347-3500,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.4831180210063,126.80833599166925
경기도 부천시 경인로 542 (괴안동),C,0,역곡남부역 홈플러스 바로 옆건물 1층,박영숙산부인과의원,032-343-2773,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1300,1000,,,,,37.48547069960127,126.81521125261588
"경기도 부천시 중동로 48, 302호 401호 (송내동, 대우프라자)",C,0,중동 남부역부근 대우프라자 4층,벨라산부인과의원,032-654-9900,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1400,0930,,,,,37.4843672239,126.7642257931
경기도 부천시 소사로 750 2층 (원종동),C,0,,부천중앙산부인과의원,032-672-3030,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1530,0900,,,1300,0900,37.52293510343849,126.80517130496104
"경기도 부천시 부흥로 270 (중동, (1~6층), 부흥로 268 (1층~3층,6층))",C,0,계남고등학교 근처,삼성미래산부인과의원,032-662-6100,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1600,0900,,,,,37.494781223323265,126.7725882301829
"충청남도 천안시 동남구 충절로 12, (신부동)",C,0,대한생명근처,김현경산부인과의원,041-556-1645,,1830,0930,1830,0930,1300,0930,1830,0930,1830,0930,1300,0930,,,,,36.81805604830867,127.15796317048216
충청남도 천안시 동남구 만남로 50,C,0,신세계백화점 맞은편 ,나무산부인과의원,041-622-8887,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,,,,,,,36.818696008701856,127.15761977616032
"경기도 부천시 부일로 202-13, 4층 (상동,대명시티프라자)",C,0,송내역 주변. 대명시티프라자 4층,광장수진산부인과의원,032-328-9686,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.48803335913579,126.75274094529651
"경기도 부천시 부천로 34, 2층일부 (심곡동)",C,0,"부천역 부근 경인문고, 농협 주변",김산부인과의원,032-666-6203,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1600,0930,,,,,37.48717242594095,126.7837328884819
"경상북도 칠곡군 북삼읍 금오대로 266,",C,0,,신세계산부인과의원,054-974-3200,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,36.069008494741695,128.3469040180124
경기도 성남시 분당구 성남대로 385 ,C,0,,베일러이화산부인과의원,031-710-9670,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,,,37.3705605194,127.1075121814
"대구광역시 수성구 지범로22길 9, 3층 (지산동,아주빌딩)",C,0,,대학산부인과의원,053-782-0010,,1830,0930,1830,0930,1830,0930,1830,1400,1830,0930,1600,0930,,,,,35.82115083934558,128.63912994871575
"경기도 성남시 분당구 성남대로 926, 403호 404호 (야탑동, 분당메트로빌딩)",C,0,"분당메트로빌딩 402,403호",분당여성산부인과의원,031-701-0462,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,37.412563888888890,127.129211111111104
"경기도 성남시 분당구 내정로 29, 205호,206호 (정자동,금곡프라자)",C,0,,분당연세산부인과의원,031-711-1711,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0930,,,,,37.36287002218774,127.11447742648698
대구광역시 수성구 화랑로 110 (만촌동),C,0,,리즈메디산부인과의원,053-756-7997,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1600,0900,,,,,35.87273808776086,128.63882254358566
경기도 성남시 분당구 미금로 45,C,0,,노성희산부인과의원,031-717-4288,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1300,1000,,,,,37.33736662815029,127.11582396472204
대구광역시 수성구 지범로 178 (지산동),C,0,,박수미산부인과의원,053-781-0787,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,35.82136591879375,128.6385567994742
"경기도 성남시 분당구 돌마로 79, 3층 302~304호 (금곡동, 썬프라자)",C,0,,늘푸른산부인과의원,031-719-1004,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1430,0900,,,,,37.35039610348944,127.11080164462423
"경기도 성남시 분당구 판교역로 152, 알파돔타워 3층 303호, 304호 (백현동)",C,0,,더엘산부인과의원,070-8766-0815,,2100,1000,2100,1000,2100,1000,2100,1000,2100,1000,1800,1000,1600,1000,1600,1000,37.39426202230159,127.11036477013562
전라북도 완주군 이서면 기지로 56  ,C,0,,세나산부인과의원,063-228-8246,,1730,0900,1730,0900,2000,0900,1230,0900,1730,0900,1300,0900,,,,,35.83810183386215,127.05821957384589
"대구광역시 수성구 달구벌대로 2512, 3층 (범어동)",C,0,,서경란산부인과의원,053-753-5954,,1700,0930,1700,0930,1700,0930,1700,0930,1700,0930,1200,0930,,,,,35.85855850208461,128.63738262793575
"경기도 성남시 분당구 성남대로 168, 미도프라자 2층 202호 (금곡동)",C,0,,분당우리산부인과의원,031-713-3700,,2000,0900,2000,0900,1800,0900,2000,0900,2000,0900,1300,0900,,,,,37.3508874814,127.1094931268
충청북도 충주시 예성로 126 (용산동),C,0,,연세산부인과의원,043-854-3350,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,36.96833200322732,127.9336909726905
충청북도 충주시 번영대로 77 (금릉동),C,0,,연수산부인과의원,043-854-4616,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1330,0830,,,,,36.98756888632411,127.92614401612012
대구광역시 수성구 달구벌대로 2570,C,0,,고민정산부인과의원,053-741-5080,,1800,0930,1800,0930,1800,0930,1930,1400,1800,0930,1600,0930,,,,,35.85846659398324,128.64450585799327
"경기도 부천시 부일로 226, 3층 (상동,대명그린프라자)",C,0,,수와진산부인과의원,032-322-0808,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.488215630518205,126.75503230547443
경기도 부천시 길주로 237,C,0,은하효성쌍용아파트 맞은편 파랑새약국 건물 3층.,이박산부인과의원,032-323-3111,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.50452483011881,126.7688209274284
"경기도 부천시 부천로90번길 8, 4층, (원미동)",C,0,대성병원 맞은편 건물 4층,이안산부인과의원,032-611-9935,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,37.492096475395634,126.78474769705154
충청북도 충주시 중원대로 3417 (문화동),C,0,,이종수산부인과의원,043-847-9662,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,,,36.972488888888890,127.922719444444439
"대구광역시 수성구 달구벌대로 3206, (신매동)",C,0,,고은산부인과의원,053-793-6776,,1900,0930,1900,0930,1900,0930,2000,0930,1900,0930,1500,0930,,,,,35.8397815706,128.7073567394
"대구광역시 수성구 달구벌대로 3207, 2층 (신매동,성진빌딩)",C,0,,구명숙산부인과의원,053-791-6400,,1830,0930,1830,0930,1300,0930,1830,0930,1830,0930,1300,0930,,,,,35.840345075503215,128.70777831794987
"대구광역시 수성구 청수로 188, 3층 (지산동)",C,0,,권수현산부인과의원,053-765-2060,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1300,1000,,,,,35.838736111111110,128.628544444444458
충청북도 충주시 번영대로 118,C,0,,최경남산부인과의원,043-855-3575,,1800,0900,1800,0900,1800,0900,1300,0900,1800,0900,1300,0900,,,,,36.986993937608176,127.93054003139403
"충청북도 충주시 번영대로 192, 2층 (연수동)",C,0,연수초 맞은편,충주산부인과의원,043-855-8011,,1800,0900,1800,0900,1800,0900,1300,0900,1800,0900,1300,0900,,,,,36.98688127251316,127.93897124414299
"대구광역시 수성구 국채보상로 800, 5층 (범어동)",C,0,,김성림산부인과의원,053-472-0800,,1900,0930,1830,0930,1830,0930,,,1900,0930,1500,0930,,,,,35.8675898856,128.6180878138
"서울특별시 마포구 신촌로 12, 2,3,4층 (동교동, 동우빌딩)",C,0,홍대입구역 5번출구/동교동삼거리 인근,진오비산부인과의원,02-3143-3595,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1300,0900,,,,,37.558087751303,126.92769325816064
"경기도 부천시 소사로 760 (원종동, 목천빌딩)",C,0,,이홍철산부인과의원,032-675-8453,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1300,0930,,,,,37.52396616895437,126.80516470627746
"경기도 성남시 분당구 황새울로342번길 23, 4층 402호 (서현동, 기영프라자)",C,0,,루비산부인과의원,031-704-3933,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.3868991274,127.1246134467
"경기도 부천시 길주로 199 504,505호",C,0,중동 이마트 맞은편,에스미산부인과의원,032-341-5556,,1900,1030,1900,1030,1900,1030,1900,1030,1900,1030,1530,1000,,,,,37.505040852048125,126.76471270661091
"경기도 부천시 상동로 105, 402호 (상동, 현해프라자)",C,0,세이브존맞은편 현해프라자 4층,여성사랑산부인과의원,032-328-6673,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1300,1000,,,,,37.50669960998185,126.75280945743031
"경기도 성남시 분당구 돌마로 43, 메디파크빌딩 3층 (금곡동)",C,0,,메디파크산부인과의원,031-622-7800,,2000,0900,1800,0900,2000,0900,1800,0900,2000,0900,1400,0830,,,,,37.350432859665645,127.10653023878992
경기도 부천시 부일로 486 ,C,0,부천북부역,진희정산부인과의원,032-651-6439,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,1800,1400,1800,1400,37.48549362782552,126.78409952354248
경기도 부천시 역곡로 466-1 (고강동),C,0,고강동국민은행 옆건물,차앤윤산부인과의원,032-672-5600,,1930,0930,1830,0930,1830,0930,1830,0930,1930,0930,1530,0900,,,,,37.52624104375883,126.81631444676539
"서울특별시 서초구 방배로 144, 1호 (방배동)",C,0,,김용훈산부인과의원,02-522-9988,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,37.486674664683285,126.99463600190836
서울특별시 서초구 신반포로 157,C,0,9호선 고속터미널역 8-1출구 반포쇼핑타운 402호,김혜경산부인과의원,02-591-9091,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1500,1000,,,,,37.50549642845651,127.00148541518203
서울특별시 서초구 강남대로 515  (반포동),C,0,,나나산부인과의원,02-515-6104,,1800,1000,1800,1000,1800,1000,1800,1000,2000,1000,1400,1000,,,,,37.5080229346,127.0223262801
"서울특별시 서초구 서초중앙로 113, 7층 (서초동, 영한빌딩)",C,0,교대역 14번 출구,나무산부인과의원,02-6265-6000,,2000,1000,1900,1000,1900,1000,1900,1400,2000,1000,1400,0930,,,,,37.4918710074,127.0137411613
"서울특별시 서초구 강남대로 437, 5층 (서초동)",C,0,대원빌딩 6층,라임산부인과의원,02-592-7582,,2000,1000,1900,1000,1900,1000,1900,1000,1900,1000,,,,,,,37.501351251257674,127.02545469098552
"서울특별시 서초구 신반포로 257, 5층 (잠원동, 뉴타운)",C,0,반포역 6번출구,레이나산부인과의원,02-537-5200,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1400,0930,,,,,37.5086191048,127.0119345888
