주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도 
"경기도 고양시 일산서구 일산로 538 , 202호 (일산동)",C,0,,윤가정의학과의원,031-915-0701,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1230,0900,,,,,37.67777887602722,126.76844871212498
경기도 고양시 일산서구 후곡로 19,C,0,,이가정의학과의원,031-919-3865,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,37.67934778737031,126.7633380293373
"부산광역시 해운대구 재반로 227, 수협 2층 (반여동)",C,0,버스정류장: 해운대농협,반여가정의학과의원,051-784-5005,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,35.19755137507347,129.1308866020714
"부산광역시 해운대구 재반로 248, 2층 (반여동)",C,0,버스정류장:반여3동 주민센터 맞은편,최가정의학과의원,051-783-9170,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.1992877367,129.1315599379
경기도 고양시 일산서구 탄중로 518 (일산동),C,0,,누가가정의학과의원,031-918-8121,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.68963522373706,126.76957396458971
대구광역시 동구 아양로 187  (신암동),C,0,,동대구가정의학과의원,053-954-2458,,1830,0900,1800,0900,1800,0900,1800,0900,1800,0900,1250,0900,,,,,35.885930241158206,128.63360977466698
서울특별시 노원구 한글비석로 456-1,C,0,"상계역, 마들역에서 10분거리/ GS마트 근처",문가정의학과의원,02-951-3553,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.66436510638492,127.06735261499102
서울특별시 노원구 동일로 1102 (공릉동),C,0,공릉역 1번출구 100m,민가정의학과의원,02-978-7524,,1900,0830,1900,0830,1900,0830,1900,0830,1900,0830,1300,0830,,,,,37.62828601496215,127.07198046553863
"서울특별시 노원구 덕릉로 694, 2층 (중계동, 수암약국)",C,0,,베스트가정의학과의원,02-936-0075,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.6595767149,127.0756145981
"서울특별시 노원구 중계로14길 29, 중계약국 (중계동)",C,0,노원문화예술회관 근처 파리바게트 맞은편,서울가정의학과의원,02-937-4637,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.64986341684548,127.08206834021695
"서울특별시 노원구 덕릉로73길 18, 4층 (중계동)",C,0,청암고교 교차로 서울원예농협근처,서울정가정의학과의원,02-937-4215,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.652179845860395,127.07243413808822
"서울특별시 노원구 광운로 57, (월계동)",C,0,광운대역 1번 출구,고려가정의학과의원,02-909-1175,,1900,0900,2100,0900,1900,0900,2100,0900,1900,0900,1300,0900,,,,,37.6226383449,127.0595600664
"서울특별시 노원구 노원로 257, 4층 (하계동)",C,0,하계1동 주민센터 옆,기쁜가정의학과의원,02-971-4913,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.6402686410621,127.07276247769238
경상북도 칠곡군 석적읍 석적로 955-6,C,0,,박미애가정의학과의원,054-977-4567,,1830,0930,1830,0930,1300,0930,1830,0930,1830,0930,1300,0930,,,,,36.07557044321291,128.39287017584488
대구광역시 동구 신암로18길 12-1 (신천동),C,0,,라온가정의학과의원,053-939-4562,,1830,0900,1830,0900,1300,0900,1830,0900,1830,0900,1300,0900,,,,,35.87761398318033,128.61193610136976
"서울특별시 노원구 덕릉로 773 (상계동, 상계이씨빌딩)",C,0,,우주가정의학과의원,02-933-0365,,1900,0850,1900,0850,1900,0850,1900,0850,1900,0850,1400,0850,,,,,37.6663470504,127.0778248248
서울특별시 노원구 동일로227길 86,C,0,,이가정의학과의원,02-932-5312,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.669006062612745,127.0547709253994
서울특별시 노원구 수락산로 232 (상계동),C,0,,정가정의학과의원,02-933-3475,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,1500,0900,37.6710675534,127.05296558469999
"서울특별시 노원구 마들로 111 (월계동, 삼호나상가 211호)",C,0,광운대역 인근 월계미륭아파트 단지 내 삼호나상가 211호,조가정의학과의원,02-978-2440,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1400,0830,,,,,37.6246524982,127.0671195935
"대구광역시 동구 파계로6길 32, 2층 (지묘동, 노블하이츠상가)",C,0,,송가정의학과의원,053-957-3553,,1800,0900,1800,0900,1800,0900,1800,1400,1800,0900,1230,0900,,,,,35.94028456232454,128.64007676246655
대구광역시 동구 동촌로 45,C,0,,신세계가정의학과의원,053-983-0006,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,1300,0900,35.88996022911296,128.64785844905617
대구광역시 동구 해동로 19,C,0,,이가정의학과의원,053-981-7477,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.89634916441644,128.63797456106352
대구광역시 동구 아양로50길 116 (효목동),C,0,,예가정의학과의원,053-954-3376,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1600,0900,,,,,35.882474999999999,128.642336111111121
"서울특별시 노원구 동일로237나길 1, 1층 (상계동)",C,0,상계현대1차 아파트 102동 앞,현대가정의학과의원,02-937-2636,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,37.673576250636984,127.0521376483428
"서울특별시 노원구 수락산로 190, 203호 (상계동, 희락상가)",C,0,상계희락아파트 상가내,희락서울가정의학과의원,02-937-1982,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1430,0900,,,,,37.671177262,127.0572729196
"경기도 안양시 만안구 경수대로 1259, 3층 (석수동)",C,0,석수역 대로변 근처,관악가정의학과의원,031-472-1175,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.41974254021871,126.90936237964256
"경기도 안양시 만안구 충훈로 14, 206,207,208호 (박달동, 한양수자인에듀파크)",C,0,,닥터장가정의학과의원,031-464-8777,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,37.4030355153,126.9032975853
경상북도 칠곡군 북삼읍 안산2길 13-7,C,0,,우리가정의학과의원,054-975-7585,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,36.065067505982455,128.33395629322123
"경기도 부천시 장말로 290, 2층 (심곡동)",C,0,상공회의소 맞은편건물2층,마학기가정의학과의원,032-652-8275,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,37.49128080956821,126.77399648591614
경기도 부천시 조마루로 103 1층 (상동),C,0,상2동 주민센터 바로옆,상동서울가정의학과의원,032-328-4646,,1830,0900,1830,0900,1300,0900,1830,0900,1830,0900,1300,0900,,,,,37.50039236047047,126.7552404488464
"경기도 부천시 상일로 71, 210호 (상동, 반달종합상가)",C,0,구인초등학교 인근 반달종합상가 2층.,상동세란가정의학과의원,032-325-5325,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,1300,0900,37.4922669616889,126.75006627205553
울산광역시 중구 태화로 184 (태화동),C,0,,임채갑가정의학과의원,052-292-7582,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,1300,0900,1600,0900,35.552108937406295,129.29576972423982
"경기도 부천시 부일로749번길 4, (역곡동)",C,0,국민은행 맞은편 뚜레쥬르 건물 2층.,서울가정의학과의원,032-345-4154,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.486639342719116,126.81294926954312
경기도 부천시 여월로 72,C,0,,서울수가정의학과의원,032-677-8575,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,37.511753879255515,126.80633165930902
경기도 부천시 원종로 26 (원종동),C,0,"원종사거리, 중앙시장쪽",성모가정의학과의원,032-671-1123,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.523930670399146,126.80277671799877
충청남도 천안시 동남구 목천읍 신계1길 41,C,0,동아아파트상가 근처,고려가정의학과의원,041-622-9398,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,36.77135045175545,127.19536496842666
"전라남도 여수시 소호로 649  (안산동, 부영2차아파트)",C,0,도원사거리 농협건물 2층,여천가정의학과의원,061-686-2888,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1230,0900,,,,,34.760605419611146,127.65570113077314
"경기도 부천시 장말로199번길 6-2, 2층 (중동)",C,0,상지초교 옆 인약국 건물 2층.,모아가정의학과의원,032-655-4796,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,1400,0900,1400,0900,37.49300595063991,126.76416697820092
경기도 부천시 소사로 706,C,0,원종초교 부근,베스트가정의학과의원,032-677-7582,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.51864626161985,126.80510562312982
"경기도 부천시 장말로 102, 207호 (상동, 반달마을아파트)",C,0,송내역 부근 복사골 문화센터 주변,김가정의학과의원,032-323-5525,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,1200,0900,1300,0900,37.49390374230931,126.75283281295776
"충청남도 천안시 동남구 대흥로 118, 2,3층 (사직동)",C,0,중앙시장 입구 7층건물 중 2층에 위치,바른가정의학과의원,041-569-2228,,1800,0900,1800,0900,1800,0900,1300,0900,1800,0900,1300,0900,,,,,36.8002389799072,127.14986327388618
"경기도 부천시 역곡로 24, 401,402,403호 (역곡동, 덕산빌딩)",C,0,경인문고앞,김찬호내과가정의학과의원,032-342-0453,,1900,0830,1900,0830,1900,0830,1900,0830,1900,0830,1500,0830,,,,,37.48740677566979,126.81110428687167
"경기도 부천시 옥산로 65, 2층 202호 (중동, 꿈마을제상가)",C,0,"심원초교 맞은편 꿈마을아파트 1020동 옆, 상가 2층에 위치.",꿈마을연세가정의학과의원,032-654-5454,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1230,1000,,,,,37.499631571418,126.78082224192894
경상북도 칠곡군 왜관읍 중앙로 73,C,0,,삼부가정의학과의원,054-975-8129,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,1200,0900,35.981717261620176,128.39824102838676
"경기도 부천시 삼작로 205 , 2층 (내동)",C,0,도당사거리 하늘약국 건물 2층.,내동서울가정의학과의원,032-679-7081,,1800,0930,1800,0930,1300,0930,1800,0930,1800,0930,1300,0930,,,,,37.5203845516,126.7843429161
"경기도 성남시 분당구 미금로 45 307호 (구미동, 진도훼미리프라자) (구미동)",C,0,,분당연세가정의학과의원,031-717-7934,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,1300,0900,37.33740623386677,127.11586464874047
"경기도 성남시 분당구 돌마로476번길 41, 2층 (서현동, 분당빌딩)",C,0,,나우리가정의학과의원,031-707-5975,,1800,0900,1800,0900,1800,1400,1800,0900,1800,0900,1300,0900,,,,,37.3745099577616,127.1361404500806
전라북도 완주군 이서면 이서로 59,C,0,이서 면사무소옆,고려가정의학과의원,063-221-7525,,1800,0900,1800,0900,1500,0900,1800,0900,1800,0900,1300,0900,,,,,35.820394525202744,127.02305057053046
전라북도 완주군 봉동읍 봉동로 145,C,0,봉동터미널 봉동약국 3층,고려가정의학과의원,063-261-7233,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1240,0830,,,,,35.93858869492284,127.16844665047805
전라북도 완주군 고산면 고산로 91,C,0,터미널 2층에 위치,고산가정의학과의원,063-261-7588,,1720,0810,1720,0810,1720,0810,1720,0810,1720,0810,1220,0810,,,,,35.97505341109094,127.20689608366219
전라북도 완주군 구이면 구이로 1507,C,0,구이농협 맞은편,산호가정의학과의원,063-222-0297,,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1300,0830,,,,,35.73409312395592,127.12012437196543
전라북도 완주군 삼례읍 동학로 39-2,C,0,삼례농협 근처,연세가정의학과의원,063-291-4664,,1800,0900,1800,0900,1300,0900,1800,0900,1800,0900,1300,0900,,,,,35.91104940886131,127.07417397006301
전라북도 완주군 용진면 완주로 179,C,0,용진우체국건너편,용진가정의학과의원,063-243-6668,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.88124011152653,127.15560850747067
전라북도 완주군 봉동읍 봉동로 139,C,0,봉상신협1층,우리가정의학과의원,063-261-7575,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1300,0830,,,,,35.93739230669096,127.16812053697234
전라북도 완주군 이서면 기지로 51,C,0,,혁신가정의학과의원,063-228-7585,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.838682493600864,127.0577019951378
전라북도 완주군 삼례읍 동학로 36,C,0,삼례터미널 옆,현대가정의학과의원,063-291-5465,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1230,0830,,,,,35.91092774099623,127.0750152057901
충청북도 충주시 봉계1길 58 (칠금동),C,0,충주버스터미널부근,준가정의학과의원,043-847-0522,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,36.981458333333336,127.915877777777780
"충청남도 천안시 동남구 일봉로 8, 2,3층 (신방동, 학산빌딩)",C,0,성지아파트 입구 농협건물3층,한사랑가정의학과의원,041-573-5595,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,36.793356862,127.1294133608
"충청남도 천안시 동남구 터미널9길 25, 303호 (신부동, 신비프라자)",C,0,동아아파트 옆 농협건물 3층,행복한가정의학과의원,041-553-6575,,1830,0900,1830,0900,1230,0900,1830,0900,1830,0900,1230,0900,1800,1500,,,36.82315964904852,127.15545395495316
"서울특별시 송파구 올림픽로 119, 잠실파인애플상가 5층 13호 (잠실동)",C,0,,에프엠가정의학과의원,02-419-0919,,1830,0930,1830,0930,2000,0930,1830,0930,1830,0930,1400,0900,,,,,37.5120856031269,127.08418842973086
"경기도 성남시 분당구 정자일로 121  (정자동, 더샵스타파크)",C,0,,리체가정의학과의원,031-711-1884,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.361008443678855,127.10516332411812
"경기도 부천시 부흥로 222, (중동)",C,0,중동시장근처,연세가정의학과의원,032-666-0739,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.49559941971614,126.7670854249065
"경기도 성남시 분당구 느티로 71 , 202호 (정자동, 현대프라자)",C,0,,미래가정의학과의원,031-716-5875,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,1300,0930,37.368778981065276,127.11258076164564
서울특별시 서초구 잠원로3길 40 ,C,0,,김윤진가정의학과의원,02-532-5975,,1800,0900,1800,0900,1800,0900,2000,0900,1800,0900,1300,0900,,,1400,0900,37.5082123968,127.003659981
"서울특별시 서초구 신반포로 329, 세기빌딩 202호 (잠원동)",C,0,논현역 4번출구,다나가정의학과의원,02-511-7580,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.51034438752551,127.01967580558933
대전광역시 서구 변동로 49 (변동),C,0,변동 사거리 부근,서울가정의학과의원,042-531-9835,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1200,0900,,,,,36.32580434015402,127.37889975108987
"서울특별시 서초구 강남대로 455, 302호 (서초동, 강남태영데시앙루브)",C,0,신논현역 6번출구 ,서초휴가정의학과의원,02-535-7588,,1830,1000,1830,1000,2000,1000,1830,1000,1830,1000,,,,,,,37.502857932,127.0245459068
"서울특별시 서초구 반포대로 93 3층 303호 (서초동, 해은빌딩)",C,0,꽃빌딩 202호,소망가정의학과의원,02-582-2791,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,37.48830872341982,127.00907023089226
"서울특별시 구로구 개봉로 23, 고려크리닉센터 3층 (개봉동)",C,0,,고려가정의학과의원,02-2616-7272,,1800,0830,1800,0830,1800,0830,1300,0830,1800,0830,1300,0930,,,,,37.4877656081,126.8560423415
"서울특별시 구로구 오리로 1297, 청파빌딩 2층 (궁동)",C,0,"궁동 SK 주유소 옆, 독일약국 2층(대관령갈비집 길건너)",동진가정의학과의원,02-2617-4527,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1430,0900,,,,,37.49723640695716,126.82910393299366
"서울특별시 구로구 경인로67길 23 (신도림동,신도림2차푸르지오상가 101-309호)",C,0,,리앤리가정의학과의원,02-833-1751,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1430,1000,,,,,37.510305296904875,126.88970675779217
"서울특별시 서초구 강남대로 381, 303호 (서초동, 두산베어스텔)",C,0,"강남역 6,7번출구",연세가정의학과의원,02-3463-7114,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1400,0930,,,,,37.4966835423,127.0276921615
"서울특별시 서초구 서초대로74길 49, 아르누보씨티2 2층 208호 (서초동)",C,0,,연세휴가정의학과의원,02-3472-7582,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,1230,0930,,,37.4934145839,127.0281387501
대전광역시 서구 계백로 1405,C,0,서부교육청 부근,한사랑가정의학과의원,042-525-8575,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1300,0830,,,,,36.312168943552194,127.37757311596569
서울특별시 구로구 디지털로31길 86,C,0,남구로역근처,서울가정의학과의원,02-863-6100,,1830,0900,1830,0900,1300,0900,1830,0900,1830,0900,1300,0900,,,,,37.48756880204916,126.89088039573656
"서울특별시 서초구 서초중앙로24길 27, G5센트럴프라자 205,207호 (서초동)",C,0,,제이엠가정의학과의원,02-534-2090,,1830,0930,1830,0930,2000,0930,1830,0930,2000,0930,1400,0900,,,,,37.4954098239,127.01640151469998
"서울특별시 서초구 태봉로 62, 304호 (우면동, 네이처프라자)",C,0,서초네이처힐 4단지 아파트 앞 상가,우면힐가정의학과의원,02-572-5575,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,37.464056801232196,127.0249989226169
"서울특별시 서초구 강남대로 541, 3층 (반포동, 논현빌딩)",C,0,,은혜가정의학과의원,02-3448-2015,,1930,0915,1830,0915,1830,0915,1830,0915,1830,0915,1300,0915,,,,,37.51017475263937,127.02113705671328
충청남도 서산시 석림4로 90 (석림동),C,0,"신 주공아파트정문 근처 2층, 파리바게트옆",한사랑가정의학과의원,041-667-7582,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1300,0830,,,,,36.773715351215415,126.46339363572528
전라북도 정읍시 우암로 25 (시기동),C,0,명동의류버스정류장에서 구시장입구 부부약국2층,현대가정의학과의원,063-536-7555,,1730,0800,1730,0800,1730,0800,1730,0800,1730,0800,1230,0800,,,1230,0800,35.56563702018575,126.85418986700685
서울특별시 관악구 은천로 35 (봉천동),C,0,봉천역 근처,봉천연세가정의학과의원,02-876-7582,,1900,0800,1900,0800,1900,0800,1900,0800,1900,0800,1500,0800,,,,,37.48643927084561,126.93915071530475
"서울특별시 관악구 구암길 106, 205호 (봉천동, 관악드림타운분산상가)",C,0,,서울가정의학과의원,02-888-8858,,2030,0830,1830,0830,1830,0830,2030,0830,1830,0830,1530,0830,,,,,37.491280404,126.9486632827
서울특별시 관악구 호암로 602,C,0,미림여고입구 교차로 농협은행 맞은편,성모가정의학과의원,02-889-3553,,1700,0830,1700,0830,1700,0830,1700,0830,1700,0830,1200,0830,,,,,37.470828138465386,126.93378971461749
"서울특별시 중랑구 신내로 45, 401호 (신내동)",C,0,중랑구청에서 우리시장가는방향,서울삼성수가정의학과의원,02-493-0075,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1330,0900,,,,,37.603176771343165,127.09558718238542
"강원도 속초시 선사로 1, 2층 1호 (조양동)",C,0,,기쁨가정의학과의원,033-636-7582,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,38.18703946430928,128.59226867903197
"서울특별시 서초구 서초대로 389, 2층 1-1호 (서초동, 진흥상가)",C,0,,이형빈가정의학과의원,02-533-6172,,1930,0900,1930,0900,1930,0900,1930,0900,1930,0900,1300,0900,,,,,37.4970808603,127.0236664745
"강원도 춘천시 후석로 352, 2층 (후평동, 국제빌딩)",C,0,후평사거리 후평동우체국 옆,365성모가정의학과의원,033-251-3500,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1800,0900,1600,0900,1800,0900,37.88210829759531,127.74866631674173
강원도 춘천시 후석로 244 (후평동),C,0,후평3동 한신아파트 건너편,고석연가정의학과의원,033-254-0121,,1800,0900,1800,0900,1300,0900,1800,0900,1800,0900,1300,0900,,,,,37.87326327960954,127.75285934799721
강원도 춘천시 춘천로 185 (운교동),C,0,팔호광장 신한은행 옆,동락가정의학과의원,033-244-9977,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1300,0900,,,,,37.876725125169365,127.73481797917438
"강원도 춘천시 안마산로 219, 2층 (퇴계동)",C,0,,라파스가정의학과의원,033-261-7400,,1830,0930,1830,0930,1830,0930,1300,0930,1830,0930,1300,0930,,,,,37.8496239574,127.738452858
서울특별시 중랑구 상봉중앙로1길 12 (상봉동),C,0,,정가정의학과의원,02-438-8828,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.59963310787747,127.08744308007272
"강원도 춘천시 후석로186번길 10-1 (석사동, 유명빌딩 2층)",C,0,애막골 진흥아파트 정문,우리가정의학과의원,033-263-1717,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.8674114634,127.7533225541
서울특별시 중랑구 면목로 457,C,0,상봉시장앞 교차로 신한은행 맞은편,홍원택가정의학과의원,02-6402-4160,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.5928081534895,127.08619877295482
전라북도 임실군 오수면 삼일로 11,C,0,오수터미널앞,우리가정의학과의원,063-642-0975,,1800,0730,1800,0730,1800,0730,1800,0730,1800,0730,1200,0800,1200,0900,1200,0900,35.53951351981676,127.3270559556941
"부산광역시 동구 망양로 623, 2층 (초량동)",C,0,"버스정류장: 초량6동, 서중학교",해인가정의학과의원,051-468-2038,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1330,0900,,,,,35.1259861111111,129.03456666666796
"전라남도 목포시 호남로64번길 27, 3층 (대안동)",C,0,,늘편한가정의학과의원,061-243-6262,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,34.79186604546695,126.38489940033152
"전라남도 목포시 석현로 18-2, 2동 2층 209호 (석현동, 스타팰리스상가)",C,0,*스타팰리스상가 2층.,목포가정의학과의원,061-261-7700,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1300,0830,,,,,34.81596481872513,126.42326019418442
"전라남도 목포시 용당로 339, 2층 (용해동)",C,0,,박석홍가정의학과의원,061-273-8275,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1300,0830,,,,,34.8169314539084,126.39921921274293
"서울특별시 관악구 인헌길 76, 2층 (봉천동)",C,0,,연세인헌가정의학과의원,02-882-3729,,1800,0900,1800,0900,,,1800,0900,1800,0900,1200,0900,,,,,37.4721061712,126.9666419198
서울특별시 관악구 남부순환로 1956 (봉천동),C,0,2호선 낙성대역 1번출구 기업은행 인근,영락가정의학과의원,02-3661-1138,,2100,0900,1900,0900,1900,0900,2100,0900,1900,0900,1600,0900,,,1300,0900,37.475872205328784,126.96600942932491
"서울특별시 관악구 남부순환로230길 35, (봉천동)",C,0,,오가정의학과의원,02-878-4265,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,37.4784645690834,126.95562169451284
서울특별시 관악구 관악로30길 12,C,0,,우리가정의학과의원,02-873-7166,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,37.48611711886592,126.95852871197098
부산광역시 동구 망양로 893-1 (범일동),C,0,범일4동 새마을금고 근처,365일건강가정의학과의원,051-635-9918,,2000,0830,2000,0830,2000,0830,2000,0830,2000,0830,1700,0830,,,1700,0830,35.14031106405617,129.04890513036133
서울특별시 관악구 쑥고개로 86,C,0,,관악하나가정의학과의원,02-874-7500,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.47915619797247,126.94606926459086
충청남도 논산시 강경읍 옥녀봉로27번길 10-3,C,0,성당 맞은편,고려가정의학과의원,041-745-0059,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1200,0830,,,,,36.16127640595784,127.01667999630098
서울특별시 관악구 당곡길 28 (봉천동),C,0,서울당곡초등학교 근처,김성훈가정의학과의원,02-889-4365,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,,,1500,0900,1500,0900,37.490502661465015,126.9291605898837
충청남도 논산시 연무로 191-6 (연무읍) ,C,0,대림문구 좌측 골목길쪽,성모가정의학과의원,041-742-8575,,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1200,0830,,,,,36.13044906254503,127.10066324839911
"서울특별시 강남구 도곡로 405, 삼환 아르누보2 204호 (대치동)",C,0,한티역 2번 출구 앞,365열린가정의학과의원,02-565-7119,,2000,0900,2000,0900,2000,0900,2000,1400,2000,0900,1700,0900,1700,0900,1700,0900,37.49736971509999,127.05467012680002
"부산광역시 동구 중앙대로371번길 26, 2층3층 (수정동)",C,0,,최현정가정의학과의원,051-464-7580,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,35.129427293,129.0473281256
"전라남도 목포시 용당로 57, 2층 서울가정의학과 의원 (산정동)",C,0,,서울가정의학과의원,061-245-1212,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1300,0830,,,,,34.79243580335805,126.40191989711982
"전라남도 목포시 용당로 297-4, 2층 (용해동)",C,0,,용해가정의학과의원,061-279-0663,,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,34.81354378143601,126.39953671102643
전라남도 목포시 청호로 210,C,0,목포시 북항쪽의 신안비치팔레스 상가에 위치.,우리가정의학과의원,061-272-3551,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1300,0830,,,,,34.80836174687693,126.37118374391741
"전라남도 목포시 용당로 281, 1층 (용해동, 종원빌딩)",C,0,*목포경찰서 사거리부근,차가정의학과의원,061-272-6177,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1200,0900,,,,,34.81254161846279,126.39915682741531
전라남도 목포시 원산중앙로 46,C,0,산정동 중앙시장 건너편,현대가정의학과의원,061-277-4375,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1300,0830,,,1300,0830,34.809069914618945,126.37706673856557
경상남도 김해시 인제로 180 (어방동),C,0,인제대학교 입구방향,조일종가정의학과의원,055-337-1175,,1800,0900,1800,0900,1800,0900,1800,0900,2100,0900,1400,0900,,,,,35.2445724823,128.9041728564
경상남도 김해시 계동로 21 (관동동),C,0,,최경서가정의학과의원,055-723-2295,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,35.1781577493,128.7957093195
경상남도 김해시 삼안로 227-1  (삼방동),C,0,농협,센텀가정의학과의원,055-323-6731,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.248407250425295,128.91070678780926
경상남도 김해시 금관대로1193번길 12 (외동),C,0,동성아파트 근처,신가정의학과의원,055-334-0522,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,35.234358333333333,128.852544444444447
경상남도 김해시 활천로 182  (어방동),C,0,,이찬은가정의학과의원,055-338-7582,,1800,0900,1800,0900,,,1800,0900,1800,0900,1230,0900,,,,,35.24125460363454,128.90068812846073
