주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도 
충청북도 청주시 상당구 중고개로 320,C,0,,성모안과의원,043-283-2839,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,36.63022866194755,127.50533493591186
"충청북도 청주시 상당구 1순환로 1261, (용암동)",C,0,용암농협사거리 근처,연세안과의원,043-294-2300,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,36.6086596724,127.5052103659
전라북도 전주시 완산구 용머리로 62,C,0,안행교사거리 국민은행2층,밝은안과의원,063-226-7575,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1230,0900,,,,,35.8063065712166,127.11701887079981
"전라북도 전주시 완산구 백제대로 259, 3층 (중화산동2가)",C,0,어은터널사거리부근,밝은한빛안과의원,063-222-7891,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,1230,0900,35.81619686819733,127.12259680292618
전라북도 전주시 완산구 우전로 225 (효자동2가),C,0,롯데마트 정문 앞,삼성안과이비인후과의원,063-232-6500,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,35.8144312674,127.1014622912
전라북도 전주시 덕진구 솔내로 152 (송천동1가),C,0,,새봄안과의원,063-253-9009,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,35.863716365,127.1272119093
"전라북도 전주시 완산구 백제대로 325, 온누리안과 (중화산동2가)",B,0,빙상경기장맞은편 ,온누리안과병원,063-277-2774,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.82229964794193,127.12235636017723
"전라북도 전주시 완산구 팔달로 237 (서노송동, 김안과의원)",C,0,대신증권 옆,김안과의원,063-285-3020,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,35.823486111111109,127.144591666666670
전라북도 전주시 덕진구 기린대로 471-2,C,0,전북대구정문 지하보도 건너편에 위치함,전영경안과의원,063-273-0525,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1230,0930,,,,,35.84196223478306,127.12578836232187
전라북도 전주시 완산구 모악로 4746 (평화동1가),C,0,평화동사거리국민은행건물3층,눈사랑안과의원,063-229-9984,,1820,0900,1820,0900,1820,0900,1820,0900,1820,0900,1230,0900,,,,,35.7929151823,127.1323025707
"전라북도 전주시 덕진구 백제대로 686, 4층 (인후동2가)",C,0,,으뜸안과의원,063-247-2277,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.84371793512852,127.14438582500393
충청남도 예산군 예산로 200 (예산읍) ,C,0,하나은행 3층 ,예산밝은안과의원,041-334-7577,,1730,0900,1930,0900,1230,0900,1930,0900,1730,0900,1230,0900,,,,,36.67950270925885,126.84693440003109
"충청남도 예산군 예산읍 예산로 189, 3층",C,0,농협 맞은편,예산서울안과의원,041-334-8275,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1300,0830,,,,,36.67946150624863,126.84573068690834
전라북도 전주시 완산구 용머리로 114 (효자동1가),C,0,KT사거리 건너편,이안과의원,063-223-2006,,1800,0900,1800,0900,1900,0900,1230,0900,1800,0900,1230,0900,,,,,35.805744128225506,127.12258655534862
전라북도 전주시 덕진구 송천중앙로 151 (송천동1가),C,0,롯데마트 옆 다비치안경건물 4층,서원안과의원,063-271-8800,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,35.860384628792616,127.12111287665635
"전라북도 전주시 완산구 안전로 152, 3층 301호 (중동)",C,0,모래내시장 맞은편 가족마트 2층,실로암안과의원,063-253-4848,,1800,0910,1800,0910,1800,0910,1800,0910,1800,0910,1230,0910,,,,,35.83748499793351,127.05898947497597
"전라북도 전주시 완산구 홍산로 246 (효자동2가, 본치과)",C,0,,아름다운 김현숙안과의원,063-226-1116,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,35.815660602085345,127.10631691482848
"부산광역시 동래구 충렬대로 353, 2층 (안락동)",C,0,4호선 충렬사역 2번출구,안락성모안과의원,051-525-5656,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,1300,0900,35.19861232858082,129.0975927061459
부산광역시 동래구 충렬대로 248,C,0,,이수관안과의원,051-555-8483,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1230,0930,,,,,35.20103303771556,129.08623497643055
"부산광역시 동래구 충렬대로 160, 2층 (온천동)",C,0,"1,4호선 동래역 8번출구",바른안과의원,051-711-7585,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.204367592500006,129.0773940404015
부산광역시 동래구 금강공원로 5-1 (온천동),C,0,1호선 온천장역 1번출구,박성인안과의원,051-552-0110,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,35.21822500000001,129.0835277777793
"부산광역시 동래구 사직북로 25-1, 5층 (사직동, 장전빌딩)",C,0,버스정류장:사직사거리/장전빌딩 5층,밝은빛안과의원,051-506-6663,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.1981355788,129.0600781884
부산광역시 동래구 명안로85번길 52,C,0,4호선 명장역 2번 출구,밝은현안과의원,051-531-2200,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,35.20483368626111,129.10179088962565
"부산광역시 동래구 중앙대로 1325, 8층 (온천동)",C,0,"1,4호선 동래역 1번 출구 맞은 편",부산제일안과의원,051-553-1473,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.205311111111108,129.077469444444432
"부산광역시 동래구 중앙대로 1523, SKHUBSKY 2층 B2-00일부호 (온천동)",C,0,"1호선 온천장역 3,5번 출구",서울늘봄안과의원,051-715-7880,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,35.2212910211,129.0855783477
부산광역시 동래구 온천장로 123-1  (온천동),C,0,"1호선 온천장역 3, 5번출구",조은눈안과의원,051-896-0005,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1200,0900,,,,,35.2217085548,129.0847763976
"부산광역시 동래구 명륜로103번길 19, 1,2,3,4,5층 (명륜동)",C,0,4호선 수안역 1번출구,청춘안과의원,051-558-0111,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1300,0930,,,1300,0930,35.20291863932295,129.08200346195028
"부산광역시 동래구 아시아드대로 142, 사직빌딩 1동 3층 (사직동)",C,0,,킴스안과의원,051-710-9007,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,35.1970972602,129.0660109882
부산광역시 동래구 충렬대로 249-1,C,0,4호선 수안역 7번출구/수안메디컬센터 901호,푸른안과의원,051-557-6613,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.20142848356548,129.0867149773141
"충청북도 청주시 상당구 사직대로361번길 8-2, 1,2,3층 (북문로2가)",C,0,,민안과의원,043-222-2248,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,,,36.6371506131,127.4877117415
충청북도 청주시 상당구 청남로 2200 ,C,0,,박영규안과의원,043-252-0333,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1300,0830,,,1200,0830,36.627868487,127.491342687
전라남도 장흥군 장흥읍 동교1길 42,C,0,광주은행 근처,김안과의원,061-863-0075,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,34.67798463146545,126.90982228757798
서울특별시 서대문구 통일로 450 (홍제동),C,0,홍제역 근처/,강남성모안과의원,02-394-1001,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.58894326304352,126.94439827500017
"서울특별시 서대문구 영천시장길 70, 3층 (옥천동)",C,0,"서대문역과 독립문역 중간, 서울금화초등학교 인근",고려안과의원,02-362-7585,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.56953220586091,126.96260048276395
"부산광역시 동래구 아시아드대로 225, (온천동)",C,0,3호선 미남역 1번 출구,김향안과의원,051-505-2951,,1830,0930,1830,0930,1830,1400,1830,0930,1830,0930,1400,0930,,,,,35.204366666666665,129.06650000000138
"부산광역시 동래구 사직북로 24, 3층 (사직동)",C,0,버스정류장: 사직사거리/하나은행건물 3층,독수리눈안과의원,051-507-0775,,1830,0930,1830,0930,1830,0930,1830,1430,1830,0930,1400,0900,,,,,35.197953640512324,129.0604951793647
서울특별시 서대문구 통일로 107,C,0,서대문역 근처/,김안과의원,02-313-2509,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1600,0930,,,,,37.564492171883856,126.96745258621571
"서울특별시 서대문구 통일로 402-1, 2,3층 (홍제동)",C,0,,연세안과의원,02-6227-9000,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,37.5856904453,126.9478467419
"서울특별시 서대문구 수색로 56, 성공타워1 306호,603호호 (북가좌동)",C,0,"래미안 2차, 모래내교회 인근",연세장안과의원,02-372-5677,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.57081410217132,126.91270731340155
"인천광역시 미추홀구 미추홀대로 696 (주안동, 태성빌딩)",C,0,"시민회관맞은편, 하나증권건물",노광국안과의원,032-426-9595,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0900,,,,,37.4595943670584,126.68041054930793
인천광역시 미추홀구 매소홀로 63 (용현동),C,0,용현5동 금호2차아파트 맞은편,늘밝은안과의원,032-881-9300,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.4501053507408,126.63337836003343
서울특별시 서대문구 신촌로 273,C,0,아현역 근처/,우리들안과의원,02-363-2220,,1830,0915,1830,0915,1830,0915,1830,0915,1830,0915,1400,0915,,,,,37.55762299221448,126.95657273564032
서울특별시 서대문구 통일로 446  (홍제동),C,0,홍제역 근처/,이정근안과의원,02-394-3309,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.58875231873592,126.94455205881914
서울특별시 서대문구 수색로 38 (남가좌동),C,0,가좌역 근처/,장안과의원,02-302-5677,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1200,0930,,,,,37.56980988824741,126.9144788560418
서울특별시 서대문구 수색로 48,C,0,,참빛안과의원,02-303-4686,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,,,37.570400077111366,126.9136188605179
서울특별시 서대문구 통일로 433,C,0,홍제역 3번출구/,최안과의원,02-379-3787,,1800,0930,1800,0930,1800,0930,1300,0930,1800,0930,1400,0930,,,,,37.5876317775272,126.94512389243377
"서울특별시 서대문구 신촌로 91, 2층 (창천동)",C,0,신촌역 1번출구 근처,빛사랑안과의원,02-323-5300,,1830,0930,1830,0930,1830,0930,1830,0930,2000,0930,1400,0930,,,,,37.55558455697478,126.9363930153821
"서울특별시 서대문구 신촌로 99, 8층,9층 (창천동)",C,0,신촌역 3번출구 근처/,새빛안과의원,02-393-4200,,1830,0930,1830,0930,1830,0930,1830,0930,2000,0930,1600,0930,,,,,37.55568568371135,126.93712975932484
"서울특별시 서대문구 통일로 464, 3층 (홍제동)",C,0,홍제역 1번출구 근처/,서울안과의원,02-395-2275,,1730,0930,1730,0930,1730,0930,1730,0930,1730,0930,1330,0930,,,,,37.58981126340018,126.94327442527697
인천광역시 미추홀구 경원대로 869 (주안동),C,0,인천가정법원 인근 르네상스빌딩 5층,르네상스안과의원,032-420-0077,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1330,0930,,,,,37.460376151391685,126.68923188989929
서울특별시 광진구 뚝섬로 558 (자양동),C,0,동자초등학교 맞은편 국민은행 3층,고영임안과의원,02-454-0064,,1800,1000,1800,1000,1800,1000,,,1800,1000,1300,1000,,,,,37.534164680693564,127.07188540233247
"서울특별시 광진구 광나루로 614, 4층 (구의동, 만택빌딩)",C,0,,광진성모안과의원,02-456-2452,,1830,0900,1830,0900,1930,0900,1830,0900,1830,0900,1400,0900,,,1200,0900,37.54078985229409,127.09583452919114
"경기도 김포시 김포대로 859, 202호 (사우동, 하나메디칼센터)",C,0,김포시청 사거리 원마트 맞은편,민홍기안과의원,031-984-0220,,1830,0900,1830,0900,1830,0900,1300,0900,1830,0900,1400,0900,,,,,37.6204072068504,126.71837045998359
"경기도 김포시 김포한강8로 378, 6층 604,605호 (구래동, 웅신프라자)",C,0,,바른안과의원,031-990-5354,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1430,0930,,,,,37.64364400529891,126.62695767387571
"서울특별시 강남구 선릉로 404, 누네안과병원 1층일부,2~8층 (대치동)",B,0,2호선 선릉역 2번출구 300m직진 도성초교 사거리 좌측위치,누네안과병원,02-1661-1175,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1300,0900,1300,0900,1300,0900,37.50098981107543,127.05096790159399
"서울특별시 강남구 테헤란로 107, 비전타워 7층,9층 (역삼동)",C,0,2호선 강남역 12번출구/,강남조은눈안과의원,02-535-8001,,1900,1000,1900,1000,1900,1000,,,2100,1000,1600,0900,,,,,37.4986799185,127.0287559224
"서울특별시 광진구 광나루로 602, 503호 (구의동)",C,0,올림픽대교 북단사거리 자이 아파트 건너편 현대자동차 건물,김정호안과의원,02-2201-0706,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,37.54179627593145,127.09470881666769
서울특별시 광진구 천호대로 548,C,0,군자역 7번 출구,남안과의원,02-467-0659,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.556892615154936,127.0788877804177
"서울특별시 광진구 아차산로 241, 5층 501호 (화양동, 연한빌딩)",C,0,건대입구역2번출구 뒤쪽 공터부근 피자헛 건물  5층,눈애안과의원,02-6463-6288,,1900,0930,1900,0930,1900,0930,1900,0930,2000,0930,1500,0930,,,,,37.54050718234639,127.07015378374103
"서울특별시 광진구 용마산로 57, 201호 (중곡동)",C,0,중곡사거리에서 아차산역방향으로 50M정도 ,연세안과의원,02-455-5082,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,37.55872252463242,127.08757286279444
"서울특별시 광진구 자양로 95, 8층 (자양동, 도광빌딩)",C,0,혜민병원 맞은편,연세안안과의원,02-446-6675,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.536225952700015,127.0832017881
"인천광역시 남동구 청능대로 581 (논현동, 광성프라자701,702)",C,0,상업용지 16블록 4로트 광성프라자 7층,논현서울안과의원,032-442-0075,,1900,0930,1900,0930,1900,0930,1900,0930,2000,0930,1500,0900,,,,,37.40123299173931,126.72365167208613
"서울특별시 광진구 광나루로 355, 2층 (군자동)",C,0,군자치안센타 옆두산아파트 201동 옆 (화양사거리에서 어린이대공원 중간),정안과의원,02-461-2660,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1600,0900,,,,,37.54837677355315,127.06934155206126
인천광역시 미추홀구 소성로 150 (학익동),C,0,GS마트 옆건물,우성안과의원,032-874-4700,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.44230766003566,126.66501622142098
"서울특별시 광진구 자양로 113, 4층 401호 (자양동, 구의 현대 하이엘)",C,0,자양사거리 GS주유소 옆건물,채규원안과의원,02-452-1001,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.5379019774,127.0829683049
인천광역시 미추홀구 경인로 431 (주안동),C,0,석바위사거리 구시민회관방향 건강약국 옆,이우승안과의원,032-422-6889,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,37.45829305026531,126.68806910041118
"인천광역시 미추홀구 미추홀대로719번길 4, 3층 304호 (주안동)",C,0,신기촌사거리,인천성모안과의원,032-873-8816,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1230,0930,,,,,37.4478414853,126.6790354686
서울특별시 광진구 능동로 103,C,0,건대역2번출구 3층,푸른세상안과의원,02-469-2020,,1830,0930,1830,0930,1930,0930,1830,0930,1830,0930,1500,0930,,,,,37.54044923376071,127.0706425375614
서울특별시 광진구 면목로 127,C,0,중마초등학교 인근 신성그랜드빌딩 ,한마음안과의원,02-461-7606,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,37.56517722125869,127.08023648281886
"인천광역시 남동구 인하로 501, 7층 (구월동, 삼성전자빌딩)",C,0,삼성모바일샵건물 7층,삼성안과의원,032-442-5181,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,37.443544433355015,126.70240276543448
인천광역시 남동구 만수로 47,C,0,만수시장부근 롯데리아건물3층,박태용안과의원,032-469-3948,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.46052463685903,126.73357022978077
인천광역시 남동구 백범로 322,C,0,간석시장옆,서울안과의원,032-429-7676,,1830,0930,1830,0930,1530,0930,1830,0930,1830,0930,1500,0930,,,,,37.46414530068874,126.71456754222365
"인천광역시 남동구 남동대로 890, 401호 (간석동,탑메디칼)",C,0,올리브백화점정문에서 간석오거리방향 탑메디칼 4층,간석밝은안과의원,032-429-9266,,1900,0930,1900,0930,1900,0930,,,1900,0930,1400,0930,,,,,37.46181542106941,126.70867144636295
"인천광역시 남동구 호구포로 808, (구월동)",C,0,모래내시장 GS주유소 부근,구월김안과의원,032-462-5677,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1530,0900,,,,,37.454519444444443,126.719477777777783
"인천광역시 남동구 서창남순환로 223, 4층 407호 (서창동)",C,0,,서창밝은안과의원,032-463-8275,,1900,0930,2000,0930,1900,0930,1900,0930,2000,0930,1400,0930,,,,,37.4248365428,126.7489212937
인천광역시 미추홀구 경인로 347 (주안동),C,0,구시민회관 대한생명옆건물 2층,최영환안과의원,032-867-1996,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.4588095177761,126.6787230039934
인천광역시 남동구 만수로 39,C,0,만수시장 만수쇼핑상가 3층,김찬식안과의원,032-463-5606,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1500,1000,,,,,37.46011239778076,126.73296134786567
"부산광역시 남구 수영로 209  (대연동, 일동 지에닌)",C,0,2호선 대연역 6번 출구,THE밝은안과의원,051-612-1116,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.13551157273466,129.0893639838036
"인천광역시 남동구 논고개로123번길 17, 401,402호 (논현동, 아이플렉스)",C,0,수인선 논현역 아이플렉스,아이선안과의원,032-441-5656,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500,0930,,,,,37.4016839882,126.7230852889
인천광역시 남동구 남동대로 875,C,0,올리브백화점맞은편,이안과의원,032-423-2730,,1800,0800,1800,0800,1800,0800,1800,0800,1800,0800,1400,0800,,,,,37.46055795718358,126.70814312380801
"부산광역시 남구 수영로 246 (대연동, 2.3층일부)",C,0,2호선 대연역 1번출구,참조은안과의원,051-717-0375,,1830,0900,1830,0900,1300,0900,1830,0900,1830,0900,1300,0900,,,,,35.13496456277964,129.09348784202925
"인천광역시 남동구 인하로 497-5,  층 5층일부,6층,7층일부호 (구월동, 푸른세상안과빌딩)",C,0,신세계백화점 맞은편 푸른세상안과빌딩 5-7층,푸른세상안과의원,032-431-9999,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1600,0900,,,1230,1000,37.4435973692,126.70159568490001
"경기도 김포시 통진읍 김포대로2244번길 20, 301호 (마송프라자)",C,0,통진읍사무소 맞은편 3층,서울안과의원,031-997-4875,,1900,0930,1900,0930,1300,0930,1900,0930,1900,0930,1300,0930,,,,,37.69099571140178,126.59764359938876
경기도 김포시 중봉로 15  (감정동),C,0,김포홈플러스맞은편,씨엘서울안과의원,031-988-5117,,1800,0945,1800,0945,1800,0945,1800,0945,1800,0945,1330,0945,,,,,37.62373102367099,126.69688691234666
"경기도 김포시 김포한강11로 288-27, 1동 401호 (운양동, 한강프라자)",C,0,,청담더블유안과의원,031-981-3021,,1900,0930,,,1900,0930,1900,0930,1900,0930,1500,0930,,,1500,0930,37.65478280033616,126.68335968633874
"경기도 김포시 김포대로 835, 3층 (사우동, 이프라자)",C,0,현대아파트 맞은편 외환은행 건물 3층.,한길안과의원,031-989-6622,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0900,,,,,37.6191119538503,126.72058793206895
"경기도 김포시 풍무로 105, 201호 (풍무동, 풍무프라자)",C,0,풍무동 신한은행건물2층,해뜸안과의원,031-983-1361,,1830,0930,1830,0930,1830,0930,1400,0930,1830,0930,1400,0930,,,,,37.6049328018199,126.72180361960782
부산광역시 해운대구 양운로 82  (좌동),C,0,2호선 장산역 10번출구/화인크리닉 4층,김준호안과의원,051-702-4110,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,35.170441551734385,129.17556300042986
"부산광역시 해운대구 좌동순환로 174, 303호(좌동,거성프라자)",C,0,버스정류장: 해운대교육청/거성프라자 3층,김현경안과의원,051-702-7788,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1300,1000,,,,,35.17764166666667,129.1750138888909
경상남도 양산시 양산역6길 17  (중부동),C,0,이마트,미래안과의원,055-389-0075,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.33742181748855,129.02776164916656
"부산광역시 해운대구 마린시티2로 2, 707~9호 (우동, 마린파크)",C,0,2호선 동백역 3번출구/해운대소방서 옆 마린파크 7층,마린안과의원,051-747-0979,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,1200,0900,35.15932694584647,129.1442415779247
강원도 정선군 정선읍 정선로 1348,C,0,최약국 바로 옆/빵굽는 마을 앞,김안과의원,033-563-8845,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.37951953990769,128.66376604559602
"경상남도 양산시 서일동로 39, 자연빌딩 3,4층 (중부동)",C,0,남부시장 입구,밝은김안과의원,055-367-9116,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,35.3418676627,129.0371726919
"경상남도 양산시 서창로 159, 3층 (삼호동, 남광빌딩)",C,0,"농협중앙회 부근, 다이소 옆건물",밝은성모안과의원,055-365-7676,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1330,0900,,,,,35.41423413196054,129.17029448632306
"전라남도 광양시 광양읍 남문2길 30-39, 2층",C,0,광양로타리국민은행옆로타리큰약국2층,광양성모안과의원,061-762-0022,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1230,0900,,,,,34.97126210783785,127.58917135363694
"전라남도 광양시 중마중앙로 75, 2층 (중동)",C,0,광양피부과 의원 근처,광양안과의원,061-794-9901,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,34.93694749525978,127.69774655742094
"경상남도 양산시 물금읍 청운로 178, 502호 (아르누보시티)",C,0,,증산성모안과의원,055-383-0096,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1330,0900,,,,,35.3162587546,129.0027812475
"전라남도 광양시 공영로 77, 2층 (중동)",C,0,광양 중마터미널 사거리 사랑병원 옆,박안과의원,061-794-2510,,1800,0835,1800,0835,1800,0835,1200,0835,1800,0835,1200,0835,,,,,34.936027203214245,127.69770620049803
부산광역시 해운대구 해운대로 409 (우동),B,0,2호선 시립미술관역 하차 2번출구/올림픽교차로 버스정류장 위치,의료법인세광의료재단성모안과병원,051-743-0775,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1200,0900,,,,,35.16753844053812,129.14096743171174
"전라남도 광양시 광양읍 인서1길 72, 1층",C,0,타이어 뱅크  모나미 커피숍 근처 ,황안과의원,061-761-9975,,1800,0900,1800,0900,1800,0900,1200,0900,1800,0900,1200,0900,,,,,34.97046998097728,127.58885579145884
대구광역시 달서구 이곡공원로 24,C,0,,성서제일안과의원,053-591-8100,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1600,0900,,,1300,0900,35.85479439285558,128.51006664769966
경상남도 양산시 덕계로 85 (덕계동),C,0,,이안과의원,055-367-7896,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.37519552744602,129.1519021888262
경상남도 양산시 번영로 13  (덕계동),C,0,국민은행 부근,보아스안과의원,055-366-9888,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,35.3738726312,129.1512993336
경상남도 양산시 강변로 438,C,0,,양산성모안과의원,055-366-0103,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.33810533539359,129.02676695686023
경상남도 양산시 중앙로 143 (중부동),C,0,축협하나로마트 후문,양산안과의원,055-387-8282,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,35.3436577481367,129.0378951499742
"경상남도 양산시 삽량로 175-1 (중부동, 송은클리닉 3층)",C,0,,에스케이안과의원,055-386-8240,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,,,,,,,35.33555175426091,129.02578386884807
경기도 고양시 일산서구 중앙로 1437,C,0,,주엽성모안과의원,031-918-0057,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1330,0930,,,,,37.670044517428785,126.7607472052585
"경기도 고양시 일산서구 일중로 46, 3층 (일산동)",C,0,,푸른안과의원,031-975-0903,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,1200,0900,37.68367396213343,126.77543537614133
"경기도 고양시 일산서구 중앙로 1416, 302,305호 (주엽동, 한사랑빌딩)",C,0,,한사랑성모안과의원,031-919-0277,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1600,0930,,,,,37.6698069435,126.7629648197
"경기도 고양시 일산서구 중앙로 1426 (주엽동, 일송노블레스 403~405호)",C,0,,해오름안과의원,031-913-4011,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,37.67043598710257,126.76185220302071
"경기도 고양시 일산서구 대산로 117 (주엽동, 강선프라자 3층)",C,0,강선프라자 3층,명안과의원,031-914-0075,,1800,0930,1800,0930,1800,0930,,,1800,0930,1500,0930,,,,,37.67395834758291,126.76431194676144
경상남도 양산시 물금읍 삽량로 40,C,0,,하이뷰안과의원,055-781-1007,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.32929844188991,129.0136596061796
"부산광역시 해운대구 해운대로 794, 602호 (좌동, 엘리움)",C,0,장산역 11번 출구 앞 ,이슬기안과의원,051-714-2800,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,35.1687929787,129.1757404751
부산광역시 해운대구 신반송로 207,C,0,버스정류장: 반송2동 우체국,임안과의원,051-545-0015,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,35.230428142998264,129.15742063033056
"경기도 고양시 일산서구 중앙로 1573, 킨텍스프라자 5층 (대화동)",C,0,,예원안과의원,031-912-2727,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,37.676037803028265,126.74703001431261
경기도 고양시 일산서구 일산로 526,C,0,,일산맑은안과의원,031-922-7573,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600,0930,,,,,37.677270012451515,126.76959744182042
부산광역시 해운대구 재반로 198-1 (반여동),C,0,"버스정류장: 반여2,3동 파출소 건너편",서성국안과의원,051-783-7987,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1230,0900,,,,,35.194885448733245,129.13080377897992
