주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도
"전라북도 익산시 무왕로 1120, 2,4,5층 (어양동)",C,0,전자랜드21 맞은편,유앤항장외과의원,063-835-8501,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.95845282350496,126.98118301240919
부산광역시 사상구 가야대로 272-1  (주례동),C,0,2호선 주례역 7번 출구,김도산태항외과의원,051-335-1119,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1330,0900,,,,,35.150118530698215,129.0024258226042
전라북도 익산시 무왕로 1018 (영등동),C,0,미즈베베산부인과의원2층,미래항맥외과의원,063-843-7600,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.95833674650381,126.9697113696961
"서울특별시 성북구 동소문로 125, 4층 (동선동4가, 골든타워)",C,0,,유항맥서울외과의원,02-929-2419,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0830,,,,,37.5941554732914,127.01821675656173
부산광역시 사상구 사상로 237,C,0,"2호선 사상역 5번출구(외과 09:00~19:30, 토~15:00)",우리항외과의원,051-323-6611,,1930,0930,1930,0930,1930,0930,1930,0930,1930,0930,1300,0900,,,,,35.16622887932468,128.9824083755115
"서울특별시 양천구 신정중앙로 103, 9층 (신정동, 담우빌딩)",C,0,목동역 2번 출구/담우빌딩 9층,더블유항외과의원,02-2692-7175,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,37.52649947831854,126.86337113796156
"서울특별시 용산구 한강대로77길 12, 국제전산빌딩 3층 (갈월동)",C,0,남영역 1번출구 국제전산빌딩 3층 ,더블유항외과의원,02-717-7175,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,37.542232757045134,126.97191874630651
"광주광역시 북구 설죽로 337, 3,4,5,6,7층 (매곡동)",C,0,북부경찰서에서 고려고 방향으로 300미터,위대항외과의원,062-572-2200,,1700,0850,1700,0850,1200,0900,1700,0850,1700,0850,1200,0900,,,,,35.19001079929806,126.89868447597308
"광주광역시 광산구 임방울대로 342, 5층 501~503호 (수완동)",C,0,광주광역시 광산구 수완동 롯데마트사거리 신한은행 3층,미래항외과의원,062-710-0975,,1800,0900,1800,0900,1230,0900,1800,0900,1800,0900,1230,0900,,,,,35.19045280736391,126.82430427015026
전라북도 남원시 용성로 113,C,0,남원시외버스터미널옆 임내과(3층),서울건항외과의원,063-632-0003,,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1100,0830,,,,,35.41001193210814,127.38856795334945
"광주광역시 북구 첨단연신로 97, 3층(신용동)",C,0,,첨단대항외과의원,062-575-9500,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.20661380533879,126.86401215484136
"광주광역시 광산구 첨단중앙로 110, 2층 (월계동)",C,0,국민은행 첨단지점 부근 뉴랜드빌딩 2층,첨단항운외과의원,062-971-6971,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.21527160863188,126.84316609088239
"경기도 화성시 동탄대로 489, 우성KTX타워 4층 401,402호 (오산동)",C,0,,동탄송도항외과의원,031-374-8822,,1900,0900,2100,0900,1900,0900,2100,0900,1900,0900,1600,0900,,,1300,0900,37.19736007992747,127.09826416035546
"경기도 군포시 산본로323번길 4-25, 3층 (산본동, 서련빌딩)",C,0,,산본항외과의원,031-399-2525,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1300,0930,,,,,37.36040477734508,126.93227213306979
"경기도 의정부시 시민로 118, 가동4층 (의정부동, 유로빌딩)",C,0,,타브로항외과의원,031-836-7582,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,37.738410237397474,127.04823951755605
"경기도 용인시 수지구 풍덕천로 119, 2층 202,209호 (풍덕천동, 로얄스포츠센터)",C,0,,유앤항외과의원,031-261-2226,,1830,0900,2030,0900,1830,0900,1830,0900,1830,0900,1330,0800,,,,,37.32293989180935,127.09474034581264
경기도 안산시 단원구 광덕2로 185  (고잔동),C,0,,건강한미래항외과의원,031-414-8275,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1330,0900,,,,,37.30991916103201,126.83135996615061
"서울특별시 성북구 동소문로 125, 4층 (동선동4가, 골든타워)",C,0,,유항맥서울외과의원,02-929-2419,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0830,,,,,37.5941554732914,127.01821675656173
부산광역시 사상구 사상로 237,C,0,"2호선 사상역 5번출구(외과 09:00~19:30, 토~15:00)",우리항외과의원,051-323-6611,,1930,0930,1930,0930,1930,0930,1930,0930,1930,0930,1300,0900,,,,,35.16622887932468,128.9824083755115
"서울특별시 양천구 신정중앙로 103, 9층 (신정동, 담우빌딩)",C,0,목동역 2번 출구/담우빌딩 9층,더블유항외과의원,02-2692-7175,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,37.52649947831854,126.86337113796156
"서울특별시 용산구 한강대로77길 12, 국제전산빌딩 3층 (갈월동)",C,0,남영역 1번출구 국제전산빌딩 3층 ,더블유항외과의원,02-717-7175,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,37.542232757045134,126.97191874630651
"광주광역시 북구 설죽로 337, 3,4,5,6,7층 (매곡동)",C,0,북부경찰서에서 고려고 방향으로 300미터,위대항외과의원,062-572-2200,,1700,0850,1700,0850,1200,0900,1700,0850,1700,0850,1200,0900,,,,,35.19001079929806,126.89868447597308
"광주광역시 광산구 임방울대로 342, 5층 501~503호 (수완동)",C,0,광주광역시 광산구 수완동 롯데마트사거리 신한은행 3층,미래항외과의원,062-710-0975,,1800,0900,1800,0900,1230,0900,1800,0900,1800,0900,1230,0900,,,,,35.19045280736391,126.82430427015026
전라북도 남원시 용성로 113,C,0,남원시외버스터미널옆 임내과(3층),서울건항외과의원,063-632-0003,,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1100,0830,,,,,35.41001193210814,127.38856795334945
"광주광역시 북구 첨단연신로 97, 3층(신용동)",C,0,,첨단대항외과의원,062-575-9500,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.20661380533879,126.86401215484136
"경기도 화성시 동탄대로 489, 우성KTX타워 4층 401,402호 (오산동)",C,0,,동탄송도항외과의원,031-374-8822,,1900,0900,2100,0900,1900,0900,2100,0900,1900,0900,1600,0900,,,1300,0900,37.19736007992747,127.09826416035546
"광주광역시 광산구 첨단중앙로 110, 2층 (월계동)",C,0,국민은행 첨단지점 부근 뉴랜드빌딩 2층,첨단항운외과의원,062-971-6971,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.21527160863188,126.84316609088239
"경기도 군포시 번영로 489, 8층 (산본동, 중앙타워)",C,0,,아름다운항외과의원,031-392-7979,,1800,0900,2000,0900,1800,0900,2000,0900,1800,0900,1400,0900,,,,,37.35794278518618,126.93158352341732
"인천광역시 동구 송림로 96, 9층 1호 (송림동, 송림메디칼)",C,0,송림메디칼 901호,선항외과의원,032)772-0075,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.47581006506919,126.6452041254734
경기도 평택시 중앙2로 13,C,0,,내몸애항외과의원,031-658-8080,,1800,0930,1800,0930,1800,0930,1200,0930,1800,0930,1400,0930,,,,,36.9920678240207,127.0885296139418
광주광역시 서구 상무대로 928  (쌍촌동),C,0,동광빌딩 광주은행 2층,수항외과의원,062-371-7578,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,35.15083184353258,126.86342243644813
경기도 안산시 단원구 광덕대로 174,C,0,,항사랑외과의원,031-486-9975,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1200,0900,,,,,37.31211685999542,126.83080000542978
"충청북도 청주시 청원구 충청대로 174, 4층 (주성동)",C,0,다나여성병원 맞은편,청주항도외과의원,043-217-6500,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,36.6716597941,127.4965116826
"경기도 구리시 경춘로 239, 6층 601-3호 (인창동, 리맥스빌딩)",C,0,,구리항외과의원,031-569-8575,,1800,0900,1800,0900,1230,0900,1800,0900,1800,0900,1230,0900,,,,,37.60161499593533,127.14163104073239
"서울특별시 금천구 시흥대로 204, 5층 (시흥동, 성보빌딩)",C,0,"시흥사거리, 홈플러스 시흥점 건너편",새항외과의원,02-808-7775,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.45204308499544,126.90194957880226
"전라남도 순천시 기적의도서관길 1, (연향동)",C,0,,항도외과의원,061-723-5775,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1300,0900,,,,,34.948246798794415,127.52303412758761
"경기도 안산시 단원구 예술대학로 17 (고잔동, 안산중앙노블레스)",C,0,,서울유항외과의원,031-439-7571,,1800,0900,1800,0900,1300,0900,1800,0900,1800,0900,1530,0900,,,,,37.3186908436,126.8365186116
"충청북도 청주시 청원구 율봉로 141, 4층 (율량동)",C,0,,율량유항외과의원,043-215-6756,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,36.668546728327804,127.48472958400531
"충청북도 청주시 흥덕구 풍산로 40, 4층5층 (가경동)",C,0,피자헛 옆,유항외과의원,043-234-6756,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,36.6266920524,127.4351402818
"광주광역시 서구 상무중앙로28번길 4, 세진빌딩 6층 (치평동)",C,0,,광주항외과의원,062-383-0975,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.149139883,126.8489194636
"부산광역시 부산진구 중앙대로 753, 5층 (부전동)",C,0,"1, 2호선 부전역 15번출구 부전시장방향 동인당약국 5층",한마음항외과의원,051-807-7175,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,35.15985111432759,129.06049356686958
"서울특별시 강북구 도봉로 333, 8층 (수유동, 정우빌딩)",C,0,4호선 수유역 6번 출구,365항외과의원,02-900-0365,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1400,0900,,,,,37.637870175299476,127.02505251141816
"경기도 군포시 군포로 470, B104,201,202,203,204,401호 (당동, 경림빌딩)",C,0,,연세항맥외과의원,031-393-3305,,1900,0830,1900,0830,1900,0830,1900,0830,1900,0830,1500,0830,,,,,37.34818580811427,126.94407937468421
강원도 속초시 동해대로 4121 (조양동),C,0,조양동 맥도널드 건너편 2층,속초항맥외과의원,033-635-1339,,1800,0900,1800,0900,1230,0900,1800,0900,1800,0900,1230,0900,,,,,38.18933130502767,128.58346613445315
"경기도 구리시 검배로 66 (수택동, 제일병원)",C,0,,제일항외과의원,031-569-0700,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.5961717308,127.1456473568
"서울특별시 동대문구 홍릉로 5-1, 4층 (청량리동)",C,0,청량리역 2번출구,항세상외과의원,02-960-8090,,1730,0930,1730,0930,1730,0930,1730,0930,1730,0930,1400,0930,,,,,37.580892984599075,127.0447594622909
경기도 의정부시 호국로1298번길 60 (의정부동),C,0,,예일항외과의원,031-840-8275,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.74077801411276,127.04816844293465
"서울특별시 종로구 종로 69, 4층 (종로2가, YMCA)",C,0,종각역 8번 출구,더블유항외과의원,02-735-7175,,1830,0930,1830,0930,1830,0930,1830,0930,2000,0930,1500,0930,,,,,37.570575163307375,126.98531618310872
경기도 의정부시 평화로 375,C,0,,베스트항맥외과의원,031-847-9111,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.72538791555234,127.04803265491509
제주특별자치도 제주시 고마로 53,C,0,인제사거리,제주대항외과의원,064-757-5300,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,33.50947223949218,126.53965045997485
부산광역시 부산진구 가야대로 767-1,C,0,원광메디칼 14층15층,메디칼항외과의원,051-804-0800,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.15792945018643,129.0556345667564
"서울특별시 마포구 월드컵로 125, 4층 (망원동)",C,0,망원역 2번출구에서 마포구청역 5번출구 중간에 기업은행 4층 위치,본항외과의원,02-332-9774,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,37.559262387,126.9067539899
"인천광역시 서구 검단로 474 (왕길동, 뷰비스타운)",C,0,검단사거리,연세항외과의원,032-568-2259,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.60163783279455,126.65712492854745
경상북도 포항시 남구 중흥로 96,C,0,,포항태항외과의원,054-273-1777,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,36.013434695947474,129.3512264497415
"전라북도 정읍시 중앙로 33, 3층 (연지동)",C,0,,정읍항도외과의원,063-532-9200,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1230,0900,,,,,35.57306709054734,126.84601839191072
"인천광역시 서구 청라루비로 93, 루비타워 203,204호 (청라동)",C,0,,연세유쾌항외과의원,032-721-5585,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.5334147322,126.6401066194
