주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도 
"경상남도 양산시 번영로 13, 3층 (덕계동)",C,0,,양정신건강의학과의원,055-781-1214,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1330,0930,,,,,35.3738726312,129.1512993336
"부산광역시 해운대구 양운로 82, 801호 (좌동, 화인크리닉)",C,0,2호선 장산역 10번출구/화인클리닉센터8층,강정신건강의학과의원,051-701-2772,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1200,1000,,,,,35.170457665727064,129.1755741307486
부산광역시 해운대구 구남로29번길 38  (중동),C,0,,해운대정신건강의학과의원,051-746-1585,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,35.162731417288825,129.16247498433336
경기도 고양시 일산서구 중앙로 1573,C,0,,대화공감정신건강의학과의원,031-814-8567,,1830,0930,1830,0930,1830,0930,1300,0930,1830,0930,1330,0930,,,,,37.67595494379603,126.74704389989836
"경기도 고양시 일산서구 일현로 47 (탄현동, 예일큰프라자 304호,404호 일부, 5층 일부)",C,0,,참사랑정신과의원,031-924-0212,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.69155970745567,126.76275954040031
"경기도 고양시 일산서구 중앙로 1455, 306호 (주엽동, 대우시티프라자)",C,0,,청아정신건강의학과의원,031-812-7582,,1830,0930,1830,0930,1800,1400,1830,0930,1830,0930,1500,0900,,,,,37.670902777777776,126.758486111111111
"경기도 고양시 일산서구 중앙로 1416, 한사랑빌딩 403호 (주엽동)",C,0,,한사랑신경정신과의원,031-917-7557,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,,,,,,,37.66977926659409,126.76309074325215
"부산광역시 해운대구 해운대로 369, 7층 (우동, 해운대센텀메디칼센타)",C,0,2호선 시립미술관역 8번출구/해운대센텀메디칼센터 7층,아이공감정신건강의학과의원,051-742-7515,,1900,1000,1900,1000,1900,1400,1900,1000,1900,1000,1700,1000,,,,,35.17020117891939,129.13776246654427
"부산광역시 해운대구 좌동순환로 506, 304호 (중동, 영풍리젠시)",C,0,2호선 중동역 5번출구,연세랑정신건강의학과의원,051-731-1026,,1830,0930,1830,0930,2030,1400,1830,0930,1830,0930,1300,0930,,,,,35.1661720607218,129.16873075008996
"부산광역시 해운대구 해운대로 794, 504호 (좌동, 삼정엘리움)",C,0,"2호선 장산역 11,13번출구",연세소울정신건강의학과의원,051-930-0675,,1830,1000,1830,1000,1830,1000,1900,1400,1830,1000,1530,0930,,,,,35.16879297865701,129.17574047513594
"경기도 고양시 일산서구 중앙로 1426, 511호 (주엽동, 일송노블레스)",C,0,,마음과마음정신과의원,031-915-4975,,1900,1000,1900,1000,2100,1000,1300,1000,1900,1430,1600,1000,,,,,37.6702589516,126.7619296553
"경기도 고양시 일산서구 중앙로 1575, 501호 (대화동, 그린코아)",C,0,,마음편한정신건강의학과의원,031-913-7511,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.67605845928442,126.74674864311062
"경기도 고양시 일산서구 중앙로 1565, 503호 (대화동, 메드위즈빌딩)",C,0,,미소정신건강의학과의원,031-922-0075,,1800,0930,1800,0930,1800,0930,1800,0930,1830,1400,1400,0930,,,,,37.675638894312314,126.74772492548274
"부산광역시 해운대구 좌동순환로 173, 7층 (좌동, 영풍프라자, 일부)",C,0,좌동 순환로 : 대동 사거리 영풍프라자 7층 ,이정빈정신건강의학과의원,051-702-1006,,1830,0930,1900,0930,1830,0930,1900,0930,1830,0930,1300,0930,,,,,35.17816783708189,129.1752709259383
"경기도 고양시 일산서구 중앙로 1437, 401,512호 (주엽동, 화성프라자)",C,0,,송정중정신과의원,031-918-7575,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1300,1000,,,,,37.670084721868214,126.76042611849752
"부산광역시 해운대구 선수촌로 98, 경신빌딩 5층 (반여동)",C,0,버스정류장: 아시아선수촌아파트,임미란정신건강의학과의원,051-949-1119,,1730,0930,1730,0930,1330,0930,1730,0930,1730,0930,1330,0930,,,,,35.202403907128776,129.1195514544595
경기도 고양시 일산서구 중앙로 1568 (대화동) 301호,C,0,,연세봄정신건강의학과의원,031-905-8982,,1700,0900,,,1700,0900,1700,0900,1700,0900,1200,0900,,,,,37.676378115866655,126.74792190913057
"부산광역시 해운대구 센텀2로 20, 804호 (우동, 센텀타워메디칼)",C,0,2호선 센텀시티역 11번출구/센텀타워메디컬 804호,박영숙정신건강의학과의원,051-525-2175,,1800,0920,1800,0920,1300,0920,1900,0920,1800,0930,1300,0920,,,,,35.1671985488348,129.13203876444322
"경기도 고양시 일산서구 강선로 59, 401호 (주엽동, 동신파크빌딩)",C,0,,이경섭정신건강의학과의원,031-915-8834,,1800,0930,1800,0930,1300,0930,1800,0930,1800,0930,1300,0930,,,,,37.66953318418213,126.76438253796932
"경기도 고양시 일산서구 일현로 47 (탄현동, 예일큰프라자 404호 일부, 5층일부)",C,0,,일산고려정신과의원,031-924-0211,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.69157515559588,126.76282413855756
"부산광역시 해운대구 해운대로 643, 장산빌딩 8층 (우동)",C,0,2호선 해운대역 2번 출구,새롬NL정신건강의학과의원,051-744-4852,,1730,0930,1730,0930,1630,0930,1730,0930,1730,0930,,,,,,,35.164980555555559,129.160608333333329
"부산광역시 해운대구 세실로 75, 5층 (좌동, 일진빌딩)",C,0,2호선 장산역 4번 출구 ,성모더오정신건강의학과의원,051-703-7555,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1400,0930,,,,,35.1712904793,129.1767684082
"부산광역시 해운대구 좌동순환로 505, 701호, 702-1호 (중동)",C,0,중동역 7번출구 이마트해운대점 옆,정태영정신건강의학과의원,051-742-9898,,1830,0930,1830,0930,1830,0930,1930,1300,1830,0930,1400,0930,,,,,35.1656692568,129.1682257679
"부산광역시 해운대구 재반로 86, 3층 (재송동)",C,0,버스정류장: 재송동 농협 ,손정신건강의학과의원,051-781-9500,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1400,0930,,,,,35.1863453863,129.1257246307017
대구광역시 동구 아양로 202 (효목동),C,0,,노태용정신과의원,053-956-7070,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.88571278275307,128.63511005688707
"서울특별시 노원구 화랑로 321, 6층 (월계동, 건안빌딩)",C,0,석계역 선한이웃병원 옆건물 6층,석계정신과의원,02-914-9361,,1700,1000,1700,1000,1700,1000,1700,1000,1700,1000,1200,1000,,,,,37.6146823725,127.0634952745
"대구광역시 동구 송라로 86, 대한빌딩 4층 (신천동)",C,0,,동산정신건강의학과의원,053-710-7553,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,35.87488965700562,128.6177801058211
서울특별시 노원구 동일로204가길 34,C,0,,선정신과의원,02-948-4482,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,37.640838488409585,127.0679799374266
"서울특별시 노원구 노해로 488, 5층(상계동)",C,0,노원역 사거리 롯데백화점 건너편,디딤정신건강의학과의원,02-909-8782,,1900,1000,2100,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.65432283267993,127.06216913460902
서울특별시 노원구 노해로 482,C,0,상계동 롯데백화점 맞은편 우리은행3층,아이맘정신건강의학과의원,02-951-0270,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.65422674279743,127.06173195043964
"서울특별시 노원구 노해로 501 304호 (상계동, 노원빌딩)",C,0,"노원역 2번출구 문화의거리, 노원어울림극장 맞은편",박재순신경정신과의원,02-952-5200,,1800,1030,1800,1030,1800,1030,1800,1030,1800,1030,1400,1030,,,,,37.6552194959,127.0635116455
"서울특별시 노원구 동일로 1379, 204호 (상계동,다모아빌딩)",C,0,롯데백화점 상계 주공 3단지 중간,상계신경정신과의원,02-3391-7575,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,37.651804350865035,127.0608933248398
"서울특별시 노원구 노해로 492, 401호 (상계동, 프린스빌딩)",C,0,롯데백화점 건너편 미래팜약국 건물(KT전화국과 근접),서울아이정신과의원,02-932-7587,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1530,0900,,,,,37.654478441095094,127.06266337556776
"경기도 부천시 경인로 511, 502호 (괴안동)",C,0,역곡남부역 옆,평온정신과의원,032-341-4556,,1830,0930,1830,0930,1330,0930,2000,0930,1830,0930,1330,0930,,,,,37.48469338046377,126.81190610170489
"경기도 부천시 신흥로 228, (중동)",C,0,"홈플러스 맞은편, 중동메디칼약국 건물 6층.",한빛신경정신과의원,032-325-7333,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,37.50408674812973,126.77634194370735
경기도 부천시 부일로 202-13,C,0,제명씨티플라자 3층,희망정신과의원,032-327-4567,,1900,0900,1900,0900,2100,1300,1900,0900,1900,0900,1700,0900,,,1700,0900,37.488107963785076,126.75256708825387
"서울특별시 노원구 동일로 1550, 208호 (상계동, 고려프라자)",C,0,마들역 1번출구,김영헌정신과의원,02-952-3735,,1830,0900,1830,0900,1400,0900,1830,0900,1830,0900,1400,0900,,,,,37.66691008484581,127.05755072961015
서울특별시 노원구 동일로 1382 ,C,0,,김태영정신건강의학과,02-937-0118,,1830,0930,1300,0930,2030,1400,1830,0930,1830,0930,1400,0930,,,,,37.651995015668575,127.06155526758012
서울특별시 노원구 동일로 1393,C,0,노원역 사거리 7호선 6번출구 오른쪽 삼성생명 옆건물 삼층 일심프라자,노원신경정신과의원,02-933-5151,,1800,0930,1800,0930,1300,0930,1800,0930,1800,0930,1300,0930,,,,,37.653041607917594,127.06064765087393
경기도 안양시 만안구 안양로 303,C,0,,박동철신경정신과의원,031-444-3083,,1830,1000,1830,1000,1830,1000,1830,1000,1230,1000,1530,1000,,,,,37.3987752673327,126.92070880228756
경기도 안양시 만안구 병목안로 2 (안양동),C,0,,안양웰정신과의원,031-463-5858,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,37.399926762418296,126.91987201541343
"경기도 안양시 만안구 안양로 276, 3층 (안양동)",C,0,,이충원신경정신과의원,031-449-2509,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1400,1000,,,,,37.39730511981593,126.92308216357338
"경기도 안양시 만안구 안양로 294, 3층 (안양동)",C,0,,한원선신경정신과의원,031-449-9894,,1800,1030,1800,1030,1800,1030,1800,1030,1800,1030,1500,1030,,,,,37.3985658281564,126.92196503731999
"서울특별시 노원구 동일로 1392, 5층 (상계동, 한일빌딩)",C,0,노원역 5번 출구,연세소울정신건강의학과의원,02-933-7501,,1900,1030,1900,1030,1900,1030,1900,1030,1900,1030,1600,0900,,,,,37.6530546912153,127.06132496680802
"서울특별시 노원구 한글비석로 384 (중계동, 대호프라자)",C,0,,열린성모정신건강의학과의원,02-937-9114,,1800,0900,1800,0900,1800,0900,1200,0900,1800,0900,1200,0900,,,,,37.6598088648154,127.07323940387522
서울특별시 노원구 동일로 1345,C,0,백병원 건너편,이앤정정신건강의학과의원,02-939-0909,,1730,0930,1730,0930,1730,0930,1730,0930,1730,0930,,,,,,,37.64870908327479,127.0618997330668
대구광역시 동구 아양로 51-1 (신암동),C,0,,박영우정신건강의학과의원,053-942-8822,,1800,0900,1800,0900,1300,0900,1800,0900,1800,0900,1300,0900,,,,,35.88249050970191,128.61973741110214
"대구광역시 동구 안심로 368, 6층 (신서동, 남일빌딩)",C,0,,반야월정신건강의학과의원,053-961-7292,,1900,0900,1900,0900,2100,0900,1900,0900,1900,0900,1700,0900,,,,,35.867908725414914,128.7246218271181
서울특별시 노원구 노해로 457,C,0,노원역 7호선 7번출구,전성일정신건강의학과의원,02-938-7997,,1800,1000,2000,1000,1800,1000,1800,1000,1800,1000,1300,1000,,,,,37.65418495854351,127.05879460770961
대구광역시 동구 동촌로 179 (방촌동),C,0,,새동촌정신과의원,053-982-2345,,1730,1000,1730,1000,1730,1000,1730,1000,1730,1000,1200,1000,,,,,35.88373939299455,128.66019139133385
대구광역시 동구 아양로 48 (신암동),C,0,,성모신경정신과의원,053-959-9856,,1830,0930,1830,0930,1930,1400,1830,0930,1830,0930,1230,0930,,,,,35.881872289,128.6193394784
"대구광역시 동구 안심로 58, 3층 302호 (율하동)",C,0,,율하정신건강의학과의원,053-965-5552,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.86993902090883,128.6919281875213
서울특별시 노원구 동일로 987,C,0,태릉입구역 2번출구 바로 앞,태능성심정신건강의학과의원,02-979-5757,,1800,1000,1800,1000,1800,1000,1800,0900,1800,1000,1300,1000,,,,,37.61830260260197,127.07507308127154
"대구광역시 동구 화랑로 109, 4층 (효목동)",C,0,,참소중한당신정신과의원,053-752-2351,,1830,0900,1830,0900,1830,1400,1830,0900,1830,0900,1300,0900,,,,,35.873241666666665,128.638427777777764
"경기도 안양시 만안구 안양로 253, 3층 (안양동, 신양빌딩)",C,0,,미래신경정신과의원,031-469-8114,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.39537518432975,126.92391518426109
"경기도 부천시 길주로 181, 802~803호 (중동, 골든벨타워)",C,0,"801,803호 골든벨타워 현대백화점 반대편",두드림정신과의원,032-325-8262,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1800,0900,,,,,37.50532142444919,126.76264442616568
"경기도 부천시 길주로 284, 416호, 417호, 헤리움메트로타워 (중동)",C,0,,라헬정신건강의학과의원,032-322-4289,,1900,1000,1900,1000,2000,1400,1900,1000,1900,1000,1400,1000,,,,,37.502780707496534,126.77371752418328
"경기도 부천시 부천로29번길 7, 부천메디컬프라자 주건축물 1동 302호 (심곡동)",C,0,,마음미소정신건강의학과의원,032-710-7511,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1300,0900,,,,,37.48688993591137,126.78297837714709
"경기도 부천시 부일로 203, 상동스카이뷰자이 204호 일부 (상동)",C,0,,마음셈정신건강의학과의원,032-326-9879,,1830,0930,1830,0930,1830,0930,1300,0930,1830,0930,1400,0930,,,,,37.489132897365565,126.75245574899982
충청남도 천안시 동남구 공설시장2길 3,C,0,기업은행 맞은편 무궁화빌딩 2층,열린마음허정신건강의학과의원,041-555-3595,,1800,0900,1800,0900,1800,0900,1230,0900,1800,0900,1230,0900,,,,,36.80903235941248,127.14932981293092
"서울특별시 노원구 동일로 1413, 8층 (상계동, 남성빌딩)",G,0,,한음한방신경정신과한의원,02-931-1075,,1830,0930,2030,0930,1830,0930,,,1830,0930,1700,0930,,,1700,0930,37.65476723316532,127.06001183867535
서울특별시 노원구 상계6동 701-1,I,0,,노원정신보건센터,02-950-3756,,,,,,,,,,,,,,,,,,37.65460775795329,127.05636127150879
"경기도 부천시 길주로 191 303호 (중동, 금영프라자)",C,0,,서울정신건강의학과의원,032-326-6223,,1730,1000,1730,1000,1730,1000,1730,1000,1730,1000,1300,1000,,,,,37.50514732895113,126.763889025305
경기도 부천시 경인로 190,C,0,라비앙로제건물 내,서울정신건강의학과의원,032-662-0115,,1830,0930,1830,0930,1830,1400,1830,0930,1830,0930,1300,0930,,,,,37.4834527897914,126.77652033973413
충청남도 천안시 동남구 대흥로 271 (대흥동),C,0,삼도상가 옆 건물 2층,고운신경과정신건강의학과의원,041-567-4300,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,36.81233460727853,127.14884305799399
"경기도 부천시 길주로 91, 215호 (상동, 비잔티움)",C,0,,소중한아이정신건강의학과의원,032-328-0888,,1930,1000,1930,1000,1930,1000,1930,1000,1930,1000,1630,0930,,,,,37.5063639251,126.7525617261
"경기도 부천시 상동로 87, 312호 (상동, 가나베스트타운쓰리)",G,0,,한음한방신경정신과한의원,1588-4547,,1830,0930,2030,0930,1830,0930,,,1830,0930,1630,0930,,,,,37.50522114831277,126.75241620947437
"경기도 부천시 길주로 87, 202호 (상동, 에이플러스)",C,0,세이브존 사거리,미소진정신과의원,032-328-7533,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1300,1000,,,,,37.506314038476376,126.7519637773351
"경기도 부천시 길주로 137, 상록그린힐빌딩, 504호 일부 (상동)",C,0,파파존스 상동점 주변.,고운마음정신과의원,032-329-1151,,1700,1030,1700,1030,,,1700,1030,1700,1030,1230,1030,,,,,37.5061078369,126.7576791504
"충청남도 천안시 동남구 만남로 9, 2층 214호 (신부동, 더샵오피스텔)",C,0,,굿모닝정신건강의학과의원,041-558-0066,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,,,,,,,36.8191835153,127.1530160217
"경기도 부천시 길주로 272, 501호,516호 (중동, 코스모폴리탄)",C,0,"부천시청 주변, 전자랜드 앞건물",김양래휴정신과의원,032-325-1117,,1900,0930,1900,0930,2100,1400,1900,0930,1900,0930,1600,0930,,,,,37.5029693645,126.7724910173
경기도 부천시 부천로 69 (심곡동),C,0,대성병원 복개천사거리 주변,김제헌신경정신과의원,032-613-1769,,1730,0930,1730,0930,1300,0930,1730,0930,1730,0930,1600,0930,,,,,37.49060015721928,126.78389486017977
경기도 부천시 부일로 472,C,0,,김종우정신건강의학과의원,032-654-8708,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1600,0930,,,,,37.48575623730551,126.78253764274999
"경기도 부천시 길주로 221, 씨티오피스 301호 (중동)",C,0,,채움정신건강의학과의원,032-328-9833,,2000,1000,1900,1000,1900,1000,2000,1000,1900,1000,1500,1000,,,,,37.5047142858,126.767238045
"경기도 성남시 분당구 판교역로 178, 서건타워 402일부호 (삼평동)",C,0,"신분당선 판교역 1, 4번출구로 나와서 동안사거리 방향 230m",W정신건강의학과의원,031-8016-6663,,1930,0930,1930,0930,1930,0930,1930,0930,1930,0930,1600,0930,,,,,37.39650404746724,127.11006087736177
"경기도 성남시 분당구 성남대로 345, 6층 604호 (정자동, 정자역프라자)",C,0,,분당내마음정신건강의학과의원,031-718-6988,,2000,0930,1800,0930,1800,0930,,,1800,0930,1330,0930,,,,,37.366941828,127.1077011878
"경기도 성남시 분당구 성남대로 345, 정자역 프라자빌딩 506호 (정자동)",C,0,,강동우정신건강의학과의원,031-712-0506,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1400,0930,,,,,37.36694182804269,127.10770118783542
"대구광역시 수성구 달구벌대로 2295, 5층 (수성동4가)",C,0,,마음과마음정신건강의학과의원,053-759-7515,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,35.86006761352192,128.61360065641085
"대구광역시 수성구 달구벌대로 3261, 5층 (신매동)",C,0,,마음숲정신건강의학과의원,053-791-2242,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.837946072809615,128.7129835869771
"대구광역시 수성구 동대구로 311, 범어 애플타워 9층 902호 (범어동)",C,0,,마인드애플정신건강의학과의원,053-751-1919,,2000,0930,2000,0930,2000,0930,2000,0930,2000,0930,1400,0900,,,,,35.8581251121,128.625236852
대구광역시 수성구 달구벌대로 3209,C,0,,명신경정신과의원,053-791-7877,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,35.840258836712295,128.7079519455836
대구광역시 수성구 청호로 496 (만촌동),C,0,,밝은정신건강의학과의원,053-752-5983,,1800,0900,1800,0900,1930,1330,1800,0900,1800,0900,1500,0900,,,,,35.8583952398,128.6461642007
"경기도 성남시 분당구 대왕판교로606번길 58, 2-26호 (삼평동, 판교푸르지오월드마크)",C,0,,단비정신건강의학과의원,031-778-7097,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1400,0900,,,,,37.3954195171,127.113555674
"경기도 성남시 분당구 대왕판교로606번길 39, 201호,202호 (삼평동, 럭스타워)",C,0,,더쉼정신건강의학과의원,031-698-3388,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.3964810772,127.1114973623
"전라북도 완주군 이서면 기지로 56, 3층",C,0,,김현민정신건강의학과의원,063-212-5544,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1230,0930,,,,,35.8381018339,127.0582195738
"대구광역시 수성구 동대구로 278, 7층 701호 (범어동)",C,0,,범어힐정신건강의학과의원,053-752-5575,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1400,0900,,,,,35.85511622198659,128.62596798710868
경기도 성남시 분당구 성남대로 385 (정자동) 504호,C,0,,라끄리니정신건강의학과의원,031-710-9590,,1800,0930,1800,0930,1800,1400,1800,0930,1800,0930,1500,0930,,,,,37.37057134153251,127.10748963804796
경기도 성남시 분당구 돌마로 75 (금곡동) 504호,C,0,,분당지상정신건강의학과의원,031-718-3000,,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,1300,0930,,,,,37.350403638186265,127.11044050855665
"경기도 성남시 분당구 판교역로192번길 16, 7층 704호, 705호 (삼평동, 판교타워)",C,0,,삼성공감정신건강의학과의원,031-8017-2035,,1830,0900,1830,0900,2100,0900,1830,0900,1830,0900,1400,0900,,,,,37.397764198,127.1114269842
대구광역시 수성구 달구벌대로 3206,C,0,,강앤정신경과신경외과의원,053-795-8575,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,1300,0900,35.83974090901798,128.70736536819328
"경기도 부천시 소사로 748, 502호 (원종동, 성연빌딩)",C,0,원종사거리 버스정류장,아름정신건강의학과의원,032-683-8275,,1800,0930,1800,1400,1800,0930,1800,0930,1800,0930,1300,0930,,,,,37.522626169318826,126.8050369675336
"경기도 부천시 길주로 137, 4층 (상동, 상록그린힐빌딩)",C,0,,은혜정신건강의학과의원,032-329-1585,,1800,1030,1800,1030,1800,1030,1800,1030,1800,1030,1400,1030,,,,,37.506107836855705,126.75767915037988
경기도 부천시 성주로 272 (심곡본동),C,0,경원버스터미널 옆,이신경정신과의원,032-662-9119,,1800,1000,1800,1000,1800,1000,,,1800,1000,,,,,,,37.48257116148469,126.78235319307566
충청북도 충주시 중앙로 50-1,C,0,,인성정신건강의학과의원,043-847-3079,,1830,0900,1830,0900,1300,0900,1830,0900,1830,0900,1300,0900,,,,,36.97274414552481,127.92901022039138
"대구광역시 수성구 동대구로 300, 401동 4층 405호 (범어동, 범어 롯데캐슬)",C,0,,공감과성장김현철정신건강의학과의원,053-752-2539,,1800,0930,1800,0930,1300,0930,1800,0930,1800,0930,1300,0930,,,,,35.857109462082825,128.62635484704452
대구광역시 수성구 명덕로 368,C,0,,김승일정신과의원,053-766-1300,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1600,0900,,,,,35.854991920116625,128.61014167663404
대구광역시 수성구 들안로 262,C,0,,김준홍정신건강의학과의원,053-763-7588,,1900,0900,1900,0900,1900,0900,1900,0900,2000,0900,,,,,,,35.853320627330895,128.6173027726265
충청남도 천안시 동남구 충절로 177,C,0,BYC 매장 옆 2층,혜민신경정신과의원,041-552-8017,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,,,,,,,36.802985825688296,127.15924630190405
"충청남도 천안시 동남구 만남로 34, (신부동)",C,0,신세계맞은 편 2층,홍순형신경정신과의원,041-567-5023,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,36.81859943383025,127.15590203335549
"경기도 부천시 경인로 520 (괴안동, 창성빌딩 5층일부)",C,0,,연세다온정신건강의학과의원,032-349-9556,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0900,,,,,37.4844111721,126.8129570655
경기도 부천시 부천로 17 (심곡동),C,0,부천북부역 사거리,조영래정신건강의학과의원,032-656-8275,,1800,0930,1800,0930,1800,0930,,,1800,0930,1300,0930,,,,,37.485714747089794,126.78282800432635
"경기도 성남시 분당구 성남대로 38, 403 (구미동,비즈파이코리아빌딩)",C,0,,맑은세상정신건강의학과의원,031-715-4569,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1300,1000,,,,,37.33932194773434,127.10939510442091
"경기도 부천시 중동로 100, 3층 307호 (중동)",C,0,,좋은생각정신건강의학과의원,032-664-9111,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1400,0900,,,,,37.4887240609268,126.76582225091741
"서울특별시 서초구 방배로 97, 청유빌딩 4층 (방배동)",C,0,방배역 3번 출구/국민은행 옆건물,나눔정신건강의학과의원,02-588-2555,,1900,1000,1900,1000,1300,1000,1900,1000,1900,1000,1300,0900,,,,,37.48285085565368,126.99629150837607
"서울특별시 서초구 동작대로 118, 503호 (방배동, 예다인프라자)",C,0,예다인플라자 503호 총신대입구역 2번 출구 앞,디딤정신건강의학과의원,02-534-7576,,1900,1010,1900,1010,1900,1010,1900,1010,1900,1010,1630,1000,,,,,37.4870051048,126.9827455136
"서울특별시 서초구 신반포로3길 8, 301호 (반포동, 반포프라자)",C,0,반포프라자 301호,라임정신건강의학과의원,02-596-3970,,,,1700,1000,1700,1000,1700,1000,1800,1000,1400,0900,,,,,37.50209930513411,126.98694458914536
"서울특별시 서초구 강남대로39길 6-21, 2층 (서초동)",C,0,,마음과마음정신건강의학과의원,02-3472-9369,,1800,0900,1800,0900,,,1800,0900,1800,0900,1500,0900,,,,,37.4869804317,127.0319083514
"서울특별시 서초구 서초대로 302, (서초동)",C,0,교대역 5번출구,마음샘정신건강의학과의원,02-522-6836,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0900,,,,,37.49370173496896,127.01467329737497
"서울특별시 서초구 방배로 111, 3층 (방배동)",C,0,방배역 3번출구와 내방역 3번출구 중간지점/ KEB하나은행 맞은편,마음연정신건강의학과의원,02-522-7575,,1800,0930,1800,0930,1800,0930,1300,0930,1800,0930,1400,0930,,,,,37.4838996073,126.9956356775
"대전광역시 서구 둔산남로 94, 로고스빌딩 803호 (탄방동)",C,0,,서울수정신건강의학과의원,042-477-7585,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,36.34873018390338,127.38791844183795
"대전광역시 서구 대덕대로 396, 4층(만년동)",C,0,초원아파트 맞은편,서울정신건강의학과의원,042-489-7552,,1830,0930,1830,0930,1830,1400,1830,0930,1830,0930,1330,0900,,,,,36.368180555555554,127.379913888888893
"경기도 안양시 동안구 시민대로 171, 212호 (비산동, 금강벤처텔)",G,0,,한음한방신경정신과한의원,031-689-4775,,1830,1000,2030,1000,1830,1000,,,1830,1000,1630,1000,,,1630,1000,37.391138573654025,126.95002352193373
"서울특별시 서초구 방배로 215, 3층 (방배동)",C,0,,선일정신건강의학과의원,02-593-3997,,1800,0840,1800,0840,1800,0840,1800,0840,1800,0840,1500,0840,,,,,37.49239760271972,126.99037478719762
"서울특별시 서초구 효령로 260, 서초빌딩 4(일부)층 (서초동)",C,0,양재한신휴플러스202호,소망정신건강의학과의원,02-3463-7793,,1900,1030,1900,1030,1900,1030,1900,1030,1900,1030,1400,1030,,,,,37.4840431736,127.0126362076
"서울특별시 서초구 서초대로 317, 건원빌딩 3층 (서초동)",C,0,,아로정신건강의학과의원,02-595-9794,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,,,,,,,37.49475030001447,127.0163063818226
"서울특별시 구로구 구로동로 240, 세일빌딩 2층 (구로동)",C,0,동포사랑교회 인근,고려제일정신과의원,02-859-4469,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.49998387068087,126.88273327165122
서울특별시 서초구 서초대로 304,C,0,교대역 2번 출구,알에이치(RH)정신건강의학과의원,02-523-5361,,1900,1000,2000,1100,1900,1000,2000,1100,1900,1000,1500,1000,,,,,37.493800698097104,127.01495543410383
