주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도

부산광역시 남구 수영로 31,C,0,문현로타리 국민은행2층,강남비뇨기과의원,051-646-6464,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.137228526092585,129.07127555217124

부산광역시 남구 수영로 298  (대연동),C,0,산암빌딩 301호,구자현비뇨기과의원,051-625-2288,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1500,0930,,,,,35.1365630870318,129.09906560107459

인천광역시 남동구 호구포로 818,C,0,모래내사거리 부근,유앤미비뇨기과의원,032-472-7979,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,37.45558377942509,126.71972690512666

"인천광역시 남동구 성말로13번길 15, 401호 (구월동, 메인프라자)",C,0,"롯데백화점 옆, 메인프라자 401호",임팩트비뇨기과의원,032-446-8002,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1500,0900,,,,,37.4462612454,126.7017885199

인천광역시 남동구 인하로507번길 74,C,0,"예술회관역 5번출구, 경인지방통계청 옆",코넬비뇨기과의원,032-423-8270,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500,0930,,,,,37.44659150996928,126.70346037538914

인천광역시 남동구 남동대로 875,C,0,올리브백화점 반대편,최동열비뇨기과의원,032-428-5741,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1500,0930,,,,,37.460813794300506,126.70812403967892

"경기도 김포시 중봉로 9, 502호 (감정동, 주연메디칼)",C,0,,해밝은비뇨기과의원,031-981-0672,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1630,0930,,,,,37.62328105896499,126.6971544212637

부산광역시 해운대구 재반로 89  (재송동),C,0,버스정류장: 재송초등학교,고운비뇨기과의원,051-783-7582,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,35.18668134136617,129.12532745117983

경상남도 양산시 덕계로 86  (덕계동),C,0,덕계 4거리,강남비뇨기과의원,055-387-3875,,1830,0900,1830,0900,1300,0900,1830,0900,1830,0900,1300,0900,,,,,35.37499572889883,129.1522122949272

"부산광역시 해운대구 해운대로61번길 106, 2층 (반여동)",C,0,버스정류장: 반여동우체국,김민수비뇨기과의원,051-782-9565,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,35.19465322343112,129.12986679320227

"전라남도 광양시 오류2길 1, 4층 401,402호 (중동)",C,0,광양사랑병원 옆 뜨레쥬르 건물 4층,굿모닝비뇨기과의원,061-791-7865,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,34.93604753687317,127.69604703012422

"경상남도 양산시 삼일로 67, 301호 (북부동, 네오프라자)",C,0,,조이비뇨기과의원,055-387-2211,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1330,0900,,,,,35.34390043820499,129.0348305416233

전라남도 광양시 백운로 1109 (중동),C,0,조철현 내과의원 근처 ,이삼룡비뇨기과의원,061-794-7575,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1200,0900,,,,,34.93996325234524,127.68941534963591

전라남도 광양시 광양읍 백운로 1,C,0,인동 교차로  현대자동차 근처 ,홍비뇨기과의원,061-761-5954,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,34.97135384607726,127.58963429110399

"경상남도 양산시 물금읍 삽량로 40, 704호 (세종프라자 빌딩)",C,0,,베스트비뇨기과의원,055-382-0555,,1845,0900,1845,0900,1845,0900,1845,0900,1845,0900,1330,0900,,,,,35.3293034334,129.0136507465

"경상남도 양산시 덕계로 85, 5층 (덕계동)",C,0,,수비뇨기과의원,055-367-7588,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,1400,0900,35.375227734,129.1519162316

"경기도 고양시 일산서구 중앙로 1547, 202호 (대화동, 킨텍스존)",C,0,,드림온비뇨기과의원,031-921-7545,,1900,1000,1900,1000,1900,1000,1300,1000,1900,1000,1600,1000,,,,,37.674817934713836,126.74956875801517

"경기도 고양시 일산서구 중앙로 1437, 402호 (주엽동, 화성프라자)",C,0,,태비뇨기과의원,031-918-8875,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,37.67005856604512,126.76041260094888

"부산광역시 해운대구 세실로 45, 305호 (좌동, 대승프라자)",C,0,2호선 장산역 3번 출구/대승프라자3층,연세비뇨기과의원,051-702-0092,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.169036111111126,129.17824722222423

부산광역시 해운대구 해운대로 802  (좌동),C,0,"2호선 장산역 7, 9번 출구",예스유비뇨기과의원,051-702-8884,,1900,0930,1900,0930,1900,0930,1900,1400,1900,0930,1400,0930,,,,,35.16915479396808,129.17666756675158

"경기도 고양시 일산서구 중앙로 1559, 302,303호 (대화동, 시티타워)",C,0,,서울비뇨기과의원,031-919-0086,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1600,0900,,,,,37.67541647989758,126.74820628301245

"경기도 고양시 일산서구 중앙로 1565, 502호 (대화동, 메드위즈)",C,0,,순비뇨기과의원,031-912-0022,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,37.675638894312314,126.74772492548274

"경기도 고양시 일산서구 중앙로 1421, 5층 (주엽동, 농협중앙회일산중앙지점)",C,0,,연세백비뇨기과의원,031-911-5400,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1400,0930,,,,,37.66948167139353,126.76206024019043

"부산광역시 해운대구 좌동순환로 505, 센트럴메디타워 307호, 308호 (중동)",C,0,2호선 해운대역 1번출구,부강비뇨의학과의원,051-747-7200,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1530,0900,,,,,35.164094585,129.1601293162

"울산광역시 남구 삼산로 245, 12층 (달동)",C,0,,하이닥터 비뇨의학과 의원,052-227-5670,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1300,1000,,,,,35.53898506649005,129.3339296794691

"부산광역시 해운대구 해운대로 369, 해운대센텀메디칼센터 2층 (우동)",C,0,2호선 벡스코역 8번출구,센텀삼성비뇨의학과의원,051-742-7588,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,,,,,,,35.17019451540001,129.13773156340534

"부산광역시 해운대구 좌동순환로 174, 302호 (좌동, 거성프라자)",C,0,버스정류장: 해운대교육청/거성프라자 3층,지창하비뇨기과의원,051-702-2017,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,35.17764166666667,129.1750138888909

"부산광역시 해운대구 선수촌로 98, 3층 (반여동)",C,0,버스정류장: 아시아선수촌아파트,수비뇨의학과의원,051-532-8600,,1900,0930,1900,0930,1900,0930,1900,1400,1900,0930,1400,0930,,,,,35.20240390712877,129.11955145445782

"부산광역시 해운대구 센텀2로 20, 203호 (우동, 센텀타워메디컬)",C,0,2호선 센텀시티역 11번출구/신세계백화점 맞은편 센텀타워메디컬2층,스마일정경우비뇨기과의원,051-744-8181,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.16703031399182,129.13203712415745

대구광역시 동구 아양로 27,C,0,,권비뇨기과의원,053-954-5523,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1230,0930,,,1230,0930,35.881888004006065,128.61693064403127

대구광역시 동구 동촌로 226,C,0,,길비뇨기과의원,053-984-9611,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,35.88153870258694,128.66470090640127

대구광역시 동구 화랑로 111,C,0,,김희수비뇨기과의원,053-756-8852,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0900,,,,,35.873334501533215,128.63875437130537

"대구광역시 동구 아양로 183-1, 3층 (신암동)",C,0,,노비뇨기과의원,053-942-3331,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.88587112273909,128.63327509799424

"서울특별시 노원구 동일로 1677, 7층 (상계동)",C,0,,수비뇨기과의원,02-939-7582,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500,0930,,,,,37.6782681089929,127.05508998295855

서울특별시 노원구 화랑로 325 (월계동) ,C,0,,문비뇨기과의원,02-909-4500,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500,0930,,,1300,0930,37.614952372654955,127.06404369926218

"서울특별시 노원구 동일로 1401, 2층 (상계동, 상아빌딩)",C,0,노원역 6번 출구,어비뇨기과의원,02-930-0131,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1600,0900,,,,,37.6535741433,127.0603825541

"서울특별시 노원구 동일로203가길 29, 296-297호(중계동,브라운스톤)",C,0,,미래비뇨기과의원,02-948-6090,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1600,0930,,,,,37.6398771329,127.0642826274

"서울특별시 노원구 노해로 492 (상계동, 프린스빌딩)",C,0,노원역 5번출구 ,서울비뇨기과의원,02-951-4336,,1900,0900,2100,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,37.65445590936226,127.06267693457022

"경기도 부천시 상동로 87, 403호 (상동, 가나베스트타운쓰리)",C,0,,하이맨비뇨기과의원,032-329-7580,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600,0930,,,,,37.50522114831277,126.75241620947437

"경기도 부천시 중동로 403, 301호 (삼정동, 국제빌딩)",C,0,신흥시장사거리,허비뇨기과의원,032-681-7500,,1830,0700,1830,0700,1830,0700,1830,0700,1830,0700,1300,0700,,,,,37.5158162987767,126.76992848659472

"경기도 부천시 송내대로 38 , 성신빌딩 2층 (송내동)",C,0,송내남부역,현비뇨기과의원,032-665-7890,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.48702377256247,126.7538150436456

서울특별시 노원구 상계로 65,C,0,,권비뇨기과의원,02-937-8350,,1830,0930,1830,0930,1300,0930,1830,0930,1830,0930,1300,0930,,,,,37.65634194038958,127.06230028524438

서울특별시 노원구 노해로 501,C,0,노원 어울림극장 맞은편,노원백비뇨기과의원,02-931-6363,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,37.65524922708279,127.06370460877733

"서울특별시 노원구 동일로 1341, 3층 1,2호 (상계동, 장우빌딩)",C,0,,노충희비뇨기과의원,02-933-6133,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.6483295356874,127.06209161755154

"경기도 안양시 만안구 안양로 316, 3층 (안양동, 본프라자)",C,0,"안양역5분거리에위치한 구)본백화점건물3층에있습니다.
",이종구비뇨기과의원,031-447-5555,,1800,0900,1800,0900,2000,0900,1800,0900,2000,0900,1500,0900,,,,,37.40046189331907,126.92060308766227

경기도 안양시 만안구 안양로 276 (안양동),C,0,,정성영비뇨기과의원,031-449-5163,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1500,1000,,,,,37.397294300110204,126.92305504994441

경기도 안양시 만안구 병목안로 2,C,0,"CGV근처/PROJECT 240 TOWER 802호, 803호",웰비뇨기과의원,031-463-5005,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600,0930,,,,,37.399946016953315,126.9198808379613

충청남도 계룡시 번영로 38 (엄사면) ,C,0,종로약국건물2층 ,김비뇨기과의원,042-841-1675,,1830,0930,1830,0930,1830,0930,1900,1400,1830,0930,1330,0930,,,,,36.288928280592295,127.24114327238706

경상북도 칠곡군 왜관읍 중앙로 166,C,0,,김비뇨기과의원,054-971-8275,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.98982854012946,128.39970575314766

"대구광역시 동구 아양로 61, 3층 (신암동)",C,0,,라임비뇨기과의원,053-955-7600,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,1300,0900,35.882710016384344,128.62069861988087

대구광역시 동구 동촌로 228,C,0,,무성비뇨기과의원,053-983-4455,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,1300,0900,35.88137653197934,128.6649588342063

서울특별시 노원구 한글비석로 242 ,C,0,,웰비뇨기과의원,02-930-0925,,1600,0930,1600,0930,1600,0930,1600,0930,1600,0930,1500,0930,,,,,37.649236163603554,127.07697296435265

"서울특별시 노원구 동일로 1689, 211호 (상계동,하이베라스)",C,0,,이종호비뇨기과의원,02-932-9366,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,37.67912139854208,127.0549528594317

서울특별시 노원구 노해로 482 (상계동),C,0,,유로진비뇨기과의원,02-939-2500,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1500,1000,,,,,37.6542726157,127.0617158001

서울특별시 노원구 한글비석로 264,C,0,,이호성비뇨기과의원,02-935-6806,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,37.65096722364706,127.07703167524285

대구광역시 동구 안심로22길 40,C,0,,삼성연합비뇨기과의원,053-961-4567,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.86342174815813,128.69569991609615

대구광역시 동구 안심로 54 (율하동),C,0,,수비뇨기과의원,053-961-6611,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,35.8702637804,128.6916472395

대구광역시 동구 안심로 366,C,0,,수엘비뇨기과의원,053-965-2003,,1820,0930,1820,0930,1820,0930,1820,0930,1820,0930,1300,0930,,,1300,0930,35.867754048412856,128.72435496214672

대구광역시 동구 아양로 48,C,0,,신암가톨릭비뇨기과의원,053-939-0075,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,35.88189887999367,128.61933591864792

"서울특별시 노원구 동일로192길 87, (공릉동)",C,0,,최비뇨기과의원,02-977-7719,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,37.627709443069286,127.07757156991005

서울특별시 노원구 노해로 480 (상계동) ,C,0,,키움남성비뇨기과의원,02-937-3377,,1700,1100,1700,1100,,,1700,1100,1700,1100,1500,1100,,,,,37.6541790603,127.0614346816

"서울특별시 노원구 동일로 1003, 3층 (공릉동)",C,0,"태릉입구역 3번 출구, 서울공릉초등학교 인근",태릉본비뇨기과의원,02-960-8108,,1900,1000,1900,1000,1900,1000,2100,1500,1900,1000,1400,1000,,,,,37.61970696333367,127.07464538154585

"대구광역시 동구 동대구로 413, 9층 (신천동)",C,0,,쿨맨비뇨기과의원,053-743-0075,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600,0930,,,,,35.86733533135295,128.62617666135034

대구광역시 동구 반야월로 110 (율하동),C,0,,한비뇨기과의원,053-963-1913,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1200,0900,,,,,35.87312521140021,128.70042705928105

경기도 안양시 만안구 안양로 303,C,0,,멘파워비뇨기과의원,031-448-5131,,1830,0930,1830,0930,2000,0930,1830,0930,1830,0930,1300,0930,,,,,37.398775301278135,126.92075849427295

"경기도 부천시 신흥로 205, A동 3층 301호,302호 (중동, 트리플타워)",C,0,"롯데백화점 옆, 트리플타워 3층",마노메디비뇨기과의원,032-329-7775,,1800,0900,1800,0900,1300,0900,1800,0900,1800,0900,1300,0900,,,,,37.50189842012805,126.77597752878219

충청남도 천안시 동남구 수선정길 14,C,0,중앙시장 농협 근처 로타리 약국 2층 ,성근제비뇨기과의원,041-551-5464,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1200,0900,,,,,36.80346573753772,127.15045312093805

"충청남도 천안시 동남구 서부대로 276, 학산프라자 4층 (신방동)",C,0,광혜당약국2층,수비뇨의학과의원,041-574-3200,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,36.7927081737,127.1293091917

"충청남도 천안시 동남구 만남로 40, 5층 (신부동)",C,0,,에스앤유서울비뇨의학과의원,041-414-1752,,1930,0930,1930,0930,1930,0930,1930,0930,1930,0930,1600,0930,,,,,36.818612921733916,127.15662383072207

"충청남도 천안시 동남구 만남로 43, 3층 (신부동)",C,0,고속버스터미널 건물 3층,유로센터서경근비뇨기과의원,041-523-0690,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,36.819215366406674,127.15459917884843

"경기도 부천시 길주로 183, 2층 205,208,209호 (중동, 영라이프빌딩)",C,0,,서울비뇨기과의원,032-721-7997,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.5052751971,126.7629521767

경기도 부천시 자유로 52,C,0,,서울삼성비뇨기과의원,032-663-0307,,1900,1030,1900,1030,1900,1030,1900,1030,1900,1030,1530,1100,,,,,37.48361410576086,126.78180671848042

"경기도 부천시 소사로 758, 2층 (원종동)",C,0,원종사거리,서피부과연세비뇨기과의원,032-678-5684,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1400,0900,,,,,37.52367397535801,126.8052055685094

"경기도 부천시 길주로 243, 302호 (중동, 제일프라자)",C,0,부천시청 건너편 전자랜드 옆건물 제일프라자 302호,명비뇨기과의원,032-327-1351,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,37.504421800867505,126.76957672265752

경상북도 칠곡군 북삼읍 금오대로 266,C,0,,하비뇨기과의원,054-974-8275,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,1300,0900,36.06898700610285,128.34691300799224

경기도 부천시 송내대로73번길 11,C,0,송내북부역 로데오거리 주변.,길맨비뇨기과의원,032-323-1119,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1600,0900,,,,,37.49011718148372,126.75341977951307

"경기도 부천시 중동로 91, (상동)",C,0,중동역 사거리 팰리스카운티 주변,김기찬비뇨기과의원,032-664-5511,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.48818171083955,126.76494652913945

경기도 부천시 부천로 30 ,C,0,부천역앞,김우진비뇨기과의원,032-655-4004,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1530,0930,,,,,37.48681891775533,126.78355749861768

충청남도 천안시 동남구 대흥로 274 (성황동) ,C,0,삼도상가 주위 농협 맞은 편 건물 2층 ,방비뇨기과의원,041-563-7559,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,36.81227507910124,127.14917844998847

경기도 성남시 분당구 성남대로 165,C,0,미금역 7번출구 앞 / 야간: 010-6215-1790,베스탑비뇨기과의원,031-782-4333,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1400,0930,,,,,37.35075565093863,127.10829137350707

"경기도 부천시 경인로 210, 6층 (심곡본동, 부곡빌딩)",C,0,부곡빌딩6층,킴스비뇨기과의원,032-611-0079,,2030,0900,1900,0900,1900,0900,2030,0900,1900,0900,1400,0900,,,,,37.48322107782714,126.77863378037705

"경기도 부천시 상동로 90, 306호 (상동, 메가플러스)",C,0,"중동IC 근처, 부천 상동 홈플러스 옆 메가플러스빌딩 3층.",탑비뇨기과의원,032-324-9696,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,,,37.5051206117184,126.75343347569986

경기도 성남시 분당구 돌마로 85 ,C,0,,권비뇨기과의원,031-715-4071,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,37.35038838660952,127.11134338415083

"경기도 성남시 분당구 대왕판교로606번길 39, 301호 (삼평동, 럭스타워)",C,0,,그랜드비뇨기과의원,1800-8175,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,37.39648107718199,127.11149736227153

"경기도 성남시 분당구 성남대로779번길 50, 1층 (이매동, MDG)",C,0,,분당연세비뇨의학과의원,031-706-8292,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.399504264457,127.12303512799593

"대구광역시 수성구 달구벌대로 2296 (수성동1가, 영광메디칼빌딩3층)",C,0,,박남일비뇨기과의원,053-752-0220,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,1300,0900,35.85946209553902,128.61359724938433

대구광역시 수성구 달구벌대로 2395,C,0,,범어연합비뇨기과의원,053-751-8875,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1630,0900,,,,,35.85955605951119,128.62455390412322

"경기도 성남시 분당구 서현로321번길 10, 3층 일부호 (서현동)",C,0,,분당예비뇨기과의원,031-708-8303,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.37998163860455,127.13603594843055

충청북도 충주시 중앙로 71 (충의동),C,0,,안성수비뇨기과의원,043-856-3375,,1830,0930,1830,0930,1300,0930,1830,0930,1830,0930,1300,0930,,,,,36.972861111111108,127.931250000000006

"경기도 성남시 분당구 판교역로 178, 301호,302호 (삼평동, 서건타워)",C,0,"삼평고,송현초 사이 신한은행 건물 3층",블루비뇨기과의원,031-8016-2754,,2100,0900,1900,0900,1900,0900,1900,0900,2100,0900,1600,0900,,,,,37.396504047499995,127.11006087739999

"충청북도 충주시 갱고개로 184, 3층 (연수동, 신연수빌딩)",C,0,"연수초 맞은편,점심13시~14시",예성비뇨기과의원,043-855-7582,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,1300,0900,36.987429071820536,127.93943175900486

대구광역시 수성구 달구벌대로 2420,C,0,,경대연합비뇨기과의원,053-756-3888,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.85849265430147,128.62722437795045

"경기도 부천시 소사로 191, 5층 (소사본동)",C,0,소사초교앞 사거리,수비뇨기과의원,032-347-3355,,1830,0930,1830,0930,1830,0930,1830,0930,2100,0930,1500,0930,,,,,37.475407891069025,126.79532074375628

"경기도 부천시 소삼로 20, 3층 (소사본동, 보경빌딩)",C,0,소사회주로삼거리 LG전자건물3층,심비뇨기과의원,032-349-4114,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.47839910656258,126.79524475156054

"충청남도 천안시 동남구 만남로 52, 4층 (신부동)",C,0,신세계백화점 맞은편,유로진비뇨기과의원,041-558-3335,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,36.81866327461439,127.15784386623326

충청남도 천안시 동남구 만남로 50,C,0,신세계맞은편 문타워 옆 건물 맘스터치 8층,이에스길비뇨기과의원,041-523-8808,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1530,0930,,,,,36.81865277356067,127.1576062389596

충청북도 충주시 중앙로 37  (문화동),C,0,,충주비뇨기과의원,043-846-8275,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1230,0900,,,,,36.973086989053385,127.9275679525133

"대구광역시 수성구 수성로 215, (중동)",C,0,,김수창비뇨기과의원,053-761-5680,,1730,1000,1730,1000,1730,1000,1730,1000,1730,1000,1200,1000,,,,,35.8448425187,128.6123793382

대구광역시 수성구 지범로 181,C,0,,김원섭비뇨기과의원,053-782-4008,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0900,,,,,35.82171367969769,128.6393000244756

"충청남도 천안시 동남구 만남로 15, 2층 (신부동)",C,0,랜드마크타워 맞은편,하이맨비뇨기과의원,041-557-7540,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1500,1000,,,,,36.8190813878,127.1539483217

경기도 부천시 경인로 519  (괴안동),C,0,역곡 남부역 기오예식장건물 3층,이준비뇨기과의원,032-345-1164,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,1200,0930,37.4850695345888,126.81274183981947

"경기도 부천시 상동로 108, 다인타운 401호일부호 (상동)",C,0,세이브존 뒷건물 4층.,제니스비뇨의학과의원,032-323-5399,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600,0930,,,,,37.50687993177363,126.75370813922589

경기도 성남시 분당구 야탑로81번길 10,C,0,,맨유비뇨기과의원,031-622-1313,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1530,0930,,,,,37.410930991909694,127.12832450876954

"경기도 부천시 길주로 307, 로얄프라자 308호 (중동)",C,0,중동홈플러스 맞은편,중동비뇨기과의원,032-215-1114,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,37.50349279928748,126.77671918978686

"서울특별시 서초구 강남대로 597, 3층 (잠원동)",C,0,신사역 4번 출구,강남맨포스비뇨기과의원,02-3444-7275,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600,0930,,,,,37.5150368825,127.019319582

서울특별시 서초구 남부순환로 2614,C,0,,김현중비뇨기과의원,02-572-8507,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600,0930,,,,,37.484411455280416,127.03652207207924

"서울특별시 서초구 강남대로 483, 6층 (반포동)",C,0,신논현역 2번 출구,마노메디비뇨기과의원,02-516-1675,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,37.5053268696,127.0236509817

"서울특별시 서초구 강남대로 429, 10층 (서초동, 동일빌딩)",C,0,동일빌딩,세움비뇨기과의원,02-3482-8547,,1500,1000,1500,1000,1500,1000,1500,1000,1500,1000,1200,1000,,,,,37.50071688317435,127.02576206182007

"서울특별시 서초구 서초대로 310, 5층 (서초동, 소망빌딩)",C,0,교대역 1번 출구,슈퍼맨비뇨기과의원,02-587-7708,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1400,1000,,,,,37.4939791405,127.0155463129

"서울특별시 서초구 서운로 34, 우정빌딩 3층 301호 (서초동)",C,0,,양승학비뇨기과의원,02-522-8575,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.487179382,127.0290862016

"서울특별시 서초구 서초중앙로 101, 신아빌딩 4층 (서초동)",C,0,,연세크라운비뇨의학과의원,02-588-2119,,1830,0930,1830,0930,1830,0930,1830,1400,1830,0930,1300,0930,,,,,37.49075373968095,127.01389926253987

"서울특별시 구로구 경인로67길 23, 306호 (신도림동, 신도림2차푸르지오)",C,0,푸르지오 2차 306호,닥터유비뇨기과의원,02-2637-7560,,1800,1000,1800,1000,1800,1400,1800,1000,1800,1000,1500,1000,,,,,37.5107085596,126.8892332697

"서울특별시 서초구 서초대로 302, 교대역인앤인오피스 3층 302호 (서초동)",C,0,교대역 5번 출구,잘보는비뇨의학과의원,02-598-5558,,1900,1000,2100,1000,1900,1000,2100,1000,1900,1000,1600,1000,,,,,37.4937197593,127.0146958964

"서울특별시 서초구 방배로 82, 301호(방배동,동곡빌딩)",C,0,방배역 4번 출구,윤기헌비뇨기과의원,02-522-7055,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.4818309517,126.9978156377

"충청북도 청주시 서원구 사직대로 82-1 (사창동, 남궁비뇨기과의원)",C,0,/청주고등학교 맞은편,남궁비뇨기과의원,043-271-3051,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,36.63442640522472,127.45657990683338

"서울특별시 관악구 난곡로 367, 4층 402호 (신림동, 경신빌딩)",C,0,경신빌딩,베스톤비뇨기과의원,02-861-6235,,1830,0930,1830,0930,1830,0930,2000,1400,1830,0930,1330,0930,,,,,37.48670068527595,126.91335253519226

"서울특별시 관악구 관악로 165, 7층 (봉천동)",C,0,서울대입구역 3번 출구,서울S비뇨기과의원,02-871-7520,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1530,0930,,,,,37.480066102,126.9521124887

