주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도

"부산광역시 강서구 명지국제8로 257, 5층 502,503호 (명지동)",C,0,버스정류장: 명지국제 에일린의 뜰 아파트 입구,푸르미소아청소년과의원,051-204-0012,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1700,0900,1400,0900,1400,0900,35.0984157055,128.91983370800085

"충청북도 청주시 청원구 사뜸로 37, 3층 (율량동)",C,0,,이경은소아청소년과의원,043-218-5959,,2100,0900,2100,0900,2100,0900,2100,0900,2100,0900,1800,0900,,,1800,0900,36.665609785737324,127.48188353023997

"전라북도 전주시 덕진구 솔내로 190 (송천동2가, 281-18)",C,0,송천동 현대3차아파트 사거리 농협옆 건물 2층,은소아청소년과의원,063-252-2225,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1300,0830,,,,,35.867026004446295,127.1274883412355

"전라북도 전주시 덕진구 소리로 191  (호성동1가, 유원아파트)",C,0,호성동 농협사거리 유원아파트상가 2층에 위치,이강호소아청소년과의원,063-241-7015,,1900,0900,1900,0900,1900,0900,1230,0900,1900,0900,1230,0900,,,,,35.85849278195886,127.15266825770496

"전라북도 전주시 덕진구 세병로 26, 3층 (송천동2가)",C,0,,이경미소아청소년과의원,063-254-8800,,1830,0830,1830,0830,1230,0830,1830,0830,1830,0830,1230,0830,,,,,35.87410909188962,127.12770246082981

전라북도 전주시 덕진구 호성3길 11 (호성동1가),C,0,,이지영소아청소년과의원,063-245-7575,,1830,0830,1830,0830,1800,1400,1830,0830,1830,0830,1300,0830,,,,,35.8607144385,127.1511968238

경기도 여주시 세종로 23 (홍문동),C,0,,수소아청소년과의원,031-881-5522,,1830,0830,1800,0830,1830,0830,1800,0830,1830,0830,1400,0830,,,1300,0830,37.29573912903478,127.63690983471498

전라북도 전주시 덕진구 안덕원로 160 (인후동2가),C,0,모래내시장버스정류장소양가는버스정류장뒤,임계숙이비인후과소아청소년과의원,063-252-3833,,1800,0910,1800,0910,1800,0910,1800,0910,1800,0910,1200,0910,,,,,35.83312208868151,127.1457449265625

"전라북도 전주시 완산구 강변로 106, 201호 (삼천동1가, 삼천하이츠상가)",C,0,삼천하이츠아파트 상가에 위치,장대영소아청소년과의원,063-222-7177,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1230,0900,,,,,35.80102688480505,127.11391626267871

"전라북도 전주시 덕진구 아중로 155, (인후동1가)",C,0,아중리지하보도 옆,장영숙소아청소년과의원,063-242-4642,,1830,0900,1830,0900,1830,0900,1830,1400,1830,0900,1230,0930,,,,,35.826490517214815,127.1665711031738

"전라북도 전주시 덕진구 건산로 241, 4층 (인후동1가)",C,0,노동청사 옆,서울봄소아청소년과의원,063-275-1778,,1830,0830,1830,0830,1230,0830,1830,0830,1830,0830,1230,0830,,,,,35.83477230541931,127.16341214544053

"전라북도 전주시 덕진구 천마산로 73, 2층 202호 (송천동2가)",C,0,,수소아청소년과의원,063-252-7005,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1230,0830,,,,,35.86540829620613,127.12948218893932

"전라북도 전주시 완산구 효자로 266, 1층 (중화산동2가)",C,0,중화산동 BMW 맞은편 ,아이리체소아청소년과의원,063-255-7595,,1800,0900,1900,0900,,,1800,0900,1800,0900,1300,0900,,,,,35.81868433208877,127.11448976952168

"부산광역시 동래구 시실로24번길 5, 2층 (명륜동)",C,0,버스정류장:온천장입구교차로,아이나래소아청소년과의원,051-552-1030,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1330,0900,,,,,35.21641068972539,129.08639780892136

"부산광역시 동래구 명륜로 191, 3층 (명륜동)",C,0,버스정류장: 명륜동 부산은행 맞은편,아이튼튼소아청소년과의원,051-517-5902,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,35.21097354099595,129.08250343455768

부산광역시 동래구 여고로113번길 74 (사직동),C,0,"1,4호선 동래역 6번출구",오대성소아청소년과의원,051-502-6846,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,1200,0900,35.20172777777778,129.07409722222368

부산광역시 동래구 사직로 80,C,0,버스정류장: 사직 새마을금고,문소아청소년과의원,051-506-2727,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0930,,,,,35.19660709448994,129.05754348269113

제주특별자치도 제주시 화삼북로 139,C,0,삼화지구 부영 1차아파트 북측 파리바게트 건너편/,심창은소아청소년과,064-759-8800,,1830,0830,1830,0830,1300,0830,1830,0830,1830,0830,1300,0900,,,,,33.517259576285134,126.58798940374328

"부산광역시 동래구 명륜로103번길 19, 8층 (명륜동)",C,0,1호선 수안역 1번출구,이현정소아청소년과의원,051-583-8002,,1800,0900,1800,0900,1230,0900,1800,0900,1800,0900,1300,0900,,,,,35.2029186393,129.082003462

"부산광역시 동래구 안남로 86, (안락동)",C,0,버스정류장: 강변뜨란채정문앞,참소아청소년과의원,051-523-5170,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.193411602757855,129.1013955882703

"충청북도 청주시 상당구 원봉로 21, 204호 (용암동, 태암소라아파트상가)",C,0,소라아파트 상가,길소아청소년과의원,043-293-0539,,1900,0830,1900,0830,1900,0830,1900,0830,1900,0830,1300,0830,,,,,36.61262621989008,127.51082272917364

충청북도 청주시 상당구 월평로 203,C,0,,이규영소아청소년과의원,043-293-6037,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,36.6091187207456,127.50666405686704

대구광역시 달성군 다사읍 서재로7길 2,C,0,,아이플러스소아청소년과의원,053-593-3232,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,1300,0900,35.8682563352,128.4928676819

"부산광역시 동래구 중앙대로 1523, SKHUBSKY 2,5층 일부호 (온천동)",C,0,"1호선 온천장역 3,5번 출구",구구서울소아청소년과의원,051-556-1106,,2100,0900,2100,0900,2100,0900,2100,0900,2100,0900,1700,0900,1300,0900,1700,0900,35.22129102110001,129.0855783477015

서울특별시 서대문구 통일로 455  (홍제동),C,0,홍제역 4번출구 근방,김은아소아청소년과의원,02-391-0553,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.58899689147083,126.94351509303672

"서울특별시 서대문구 증가로 129, 2층 (남가좌동)",C,0,,김주예소아청소년과의원,02-308-8275,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.577268935739944,126.92323702550366

"부산광역시 기장군 기장읍 읍내로 108, 2층",C,0,버스정류장: 기장시장,김사영소아청소년과의원,051-721-8601,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,1200,0900,35.244908015364814,129.21605650472083

"서울특별시 서대문구 연희로 97, 2층 (연희동, 신라빌딩)",C,0,,연세소아청소년과의원,02-325-0403,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1230,0930,,,,,37.5668038826,126.9305145968

"인천광역시 미추홀구 숙골로 114, 2층 201호 (도화동)",C,0,,그린소아청소년과의원,032-766-3470,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.42203148202784,126.75181370470311

"인천광역시 미추홀구 경원대로 858 (주안동,시티프라자(301호))",C,0,석바위시장 삼미쇼핑 건너편 파리바게뜨 건물 3층.,기분좋은소아청소년과의원,032-427-4496,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1330,0830,,,,,37.45944998006863,126.68979362461707

"인천광역시 미추홀구 낙섬중로 37, 4층 (용현동)",C,0,용현동 롯데리아 옆,김원배소아청소년과의원,032-881-4509,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,37.45145732149721,126.63761663876428

"인천광역시 미추홀구 독배로317번길 23, 4층 401,402호 (용현동, 해성프라자)",C,0,,나무두리소아청소년과의원,032-888-0619,,1900,0830,1900,0830,1900,0830,1900,0830,1900,0830,1400,0830,,,,,37.4479316117,126.6474237356

"서울특별시 서대문구 응암로 60, 4층 (북가좌동)",C,0,4층,이소아청소년과의원,02-373-0947,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.5784637197,126.9105338439

서울특별시 서대문구 신촌로35길 10,C,0,,이충원소아청소년과의원,02-312-7588,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,37.55785699959565,126.95592070088634

"서울특별시 서대문구 가재울미래로 2  (남가좌동, DMC파크뷰자이)",C,0,,정소아청소년과의원,02-305-0067,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0900,,,,,37.57187105490717,126.91438234527988

"서울특별시 서대문구 문화촌길 6, 승희빌딩 5층 (홍제동)",C,0,홍제역근처 (마을버스:문화촌현대아파트 하차),박성균소아청소년과의원,02-379-8275,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,37.592624277575204,126.94738445591697

"서울특별시 서대문구 수색로 100, 103동 6,7-2호 (북가좌동, DMC래미안e편한세상 단지내 상가)",C,0,단지 내 상가 103동 6호,삼성키즈소아청소년과의원,02-3151-0154,,1830,0900,1830,0900,1300,0900,1830,0900,1830,0900,1300,0900,,,,,37.57310169215871,126.91182713952077

서울특별시 서대문구 거북골로 120,C,0,동부센트레빌상가 206동 214호,황&신소아청소년과의원,02-308-1675,,1830,0900,1830,0900,1830,0900,1300,0900,1830,0900,1300,0900,,,,,37.575403844376815,126.91563704215417

"서울특별시 서대문구 가재울미래로 2  (남가좌동, DMC파크뷰자이)",C,0,,휘소아청소년과의원,02-6351-7575,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1400,0900,,,,,37.5749969434863,126.91611295776126

"경기도 김포시 태장로 808, 4층 403호 (장기동, 송호프라자)",C,0,,라이온소아청소년과의원,031-987-7973,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,1400,0900,37.6375843636,126.6778403289

"경기도 김포시 김포한강4로 119, 303호 (장기동, 승문프라자)",C,0,,무지개소아청소년과의원,031-985-7517,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1600,0900,,,,,37.644328187427085,126.6677630881506

"경기도 김포시 사우중로 77, 2층 (북변동, 삼정프라자)",C,0,김포시보건소 인근 삼정프라자,미래소아청소년과의원,031-982-4242,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,1300,0900,1300,0900,37.621626430530746,126.7203458979732

경기도 김포시 김포한강8로 378,C,0,"장기동주민센터 인근 건물, 센터프라자 3층",사랑소아청소년과의원,070-4265-8911,,1830,0900,1830,0900,1830,1400,1830,0900,1830,0900,1300,0900,,,,,37.64364311337123,126.62695952736435

경기도 김포시 김포한강1로51번길 12  (장기동),C,0,"청송현대아파트부근 기업은행,국민은행 뒷건물 동서메디칼2층",봄소아청소년과의원,031-987-7502,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.64367171528601,126.66769953816026

"서울특별시 광진구 광나루로 604 (구의동, 진넥스베르디엠 2층, 202호)",C,0,광장자이아파트 맞은편,아이쑥쑥소아청소년과의원,02-456-6119,,1900,0830,1900,0830,1900,0830,1900,0830,1900,0830,1400,0830,,,,,37.54157626876713,127.09491221260211

"서울특별시 광진구 용마산로 46, 2층 (중곡동)",C,0,우리은행 중곡동지점 인근,엄민숙 소아청소년과의원,02-455-6025,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.557774287084726,127.08810140002808

서울특별시 광진구 면목로 190 (중곡동),C,0,"중곡역 2번출구에서 10분거리, 중곡동 외환은행 옆, 주차장 완비",닥터훈소아청소년과의원,02-465-9088,,1830,0900,1830,0900,2000,0900,1830,0900,1830,0900,1600,0900,1300,0900,1300,0900,37.569952000961216,127.08334342944766

"서울특별시 광진구 천호대로111길 19, 2층 (중곡동)",C,0,,이화소아청소년과의원,02-456-5667,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1300,0830,,,,,37.5573496039,127.0822926973

"서울특별시 광진구 뚝섬로 552, 203호 (자양동)",C,0,신양초등학교 인근,명소아청소년과의원,02-455-1194,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.534289647189155,127.07132022067961

"인천광역시 남동구 호구포로 818, 208,209,210호 (구월동,퍼스트하임프라자)",C,0,모래마을 사거리,다정한소아청소년과의원,032-472-1110,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,1300,0900,1300,0900,37.4553655716,126.7196686227

"인천광역시 남동구 독점로30번길 1, 2층(구월동,에이스프라자)",C,0,인천정신보건센터 바로 옆 건물,도담소아청소년과의원,032-464-1924,,1830,0830,1830,0830,1830,0830,1300,0830,1830,0830,1300,0830,,,,,37.45244011256748,126.7111173470372

"인천광역시 남동구 앵고개로847번길 64, 3층 302호 (논현동, 골든프라자)",C,0,소래휴먼시아아파트 3단지 앞,딸기소아청소년과의원,032-435-4275,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,1300,0900,37.3987402772,126.7249799085

"서울특별시 광진구 뚝섬로 590, 2층 (자양동)",C,0,자양종합 사회복지관 인근,최진소아청소년과의원,02-447-6610,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1300,0830,,,,,37.53313541663107,127.07530121008622

"서울특별시 광진구 능동로 18, 202호 (자양동, 이튼타워리버3차)",C,0,뚝섬유원지역 1번 출구,키즈엘소아청소년과의원,02-468-2020,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.5326858116,127.067878844

"인천광역시 남동구 방축로 503 (간석동, 우성아파트상가)",C,0,간석역 오성아파트 우리은행 상가 3층,맹소아청소년과의원,032-438-1115,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.465955938103505,126.69365329776309

"인천광역시 남동구 논고개로123번길 17, 4층 406호 (논현동, 아이플렉스)",C,0,아이플렉스건물,서울365소아청소년과의원,032-425-4003,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1500,0900,1500,0900,,,37.4016839882,126.7230852889

"인천광역시 미추홀구 독배로 311, 5층 503호 (용현동, 비젼프라자)",C,0,,초록소아청소년과의원,032-888-0606,,1900,0830,1900,0830,1300,0830,1900,0830,1900,0830,1400,0830,,,,,37.4481456878,126.6491178953

인천광역시 남동구 구월남로 280 (구월동) ,C,0,모래내시장 남문 건물 3층 버스정류장 바로앞,고은소아청소년과의원,032-472-5292,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1400,0930,,,,,37.451955217655964,126.72079795742985

"인천광역시 남동구 서창남순환로 223, A동 405,406층 (서창동, 아페리온)",C,0,아페리온,밝은미래소아청소년과의원,032-468-8002,,2100,0900,2100,0900,2100,0900,2100,0900,2100,0900,1600,0900,1300,0900,1300,0900,37.4248254427,126.7487857594

인천광역시 남동구 매소홀로 1137,C,0,서창자이아파트,봄빛소아청소년과의원,032-465-2080,,1900,0830,1900,0830,1900,0830,1900,0830,1900,0830,1300,0830,,,,,37.43858155308,126.74911084017188

"인천광역시 미추홀구 주안로 226, 2층 216호 (주안동)",C,0,간석남부역사거리 신한은행2층,최앤박소아청소년과의원,032-421-0202,,2130,0800,2130,0800,2130,0800,2130,0800,2130,0800,1630,0900,1630,0900,1630,0900,37.462954483534155,126.6953023137506

"인천광역시 남동구 구월로 212, 2층 206호 (구월동, 힐캐슬프라자)",C,0,,꿈나무들소아청소년과의원,032-473-7585,,1830,0830,1830,0830,1330,0830,1830,0830,1830,0830,1330,0900,,,1330,0900,37.455993577861264,126.71402869325854

"인천광역시 남동구 남동대로 890, 201호 (간석동, 탑메디칼)",C,0,탑메디칼 201호. 올리브백화점,노상수소아청소년과의원,032-435-5577,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,,,37.46187840749107,126.70863729245069

인천광역시 남동구 만수로 63 (만수동) 3층,C,0,숭덕여고입구 정류장 앞 나이키 건물 3층,소화소아청소년과의원,032-464-7575,,2100,0700,2100,0700,2100,0700,2100,0700,2100,0700,1700,0700,1300,0830,1300,0830,37.46142282832409,126.73479218647851

"인천광역시 남동구 서창남순환로216번길 12, 4층 405호 (서창동, 월드타워)",C,0,,아이사랑소아청소년과의원,032-468-4643,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.4235203205,126.7485732092

"인천광역시 남동구 함박뫼로 441, 203호 (논현동)",C,0,논현주공2단지상가 203호,양소아청소년과의원,032-446-2364,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,37.4094231573,126.7115401212

"인천광역시 남동구 호구포로 794-1, 2층 (구월동)",C,0,롯데캐슬아파트 건너편 모래내시장 온누리약국건물,연세똘똘이소아청소년과의원,032-463-0025,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,37.45324024040358,126.71935673199708

인천광역시 남동구 서창남순환로 222 ,C,0,,연세봄소아청소년과의원,032-463-2330,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,1300,0900,1300,0900,37.4241529456,126.7494748952

"인천광역시 남동구 만수서로 56, 204호 (만수동)",C,0,향촌주공아파트 건너편 우리은행 건물,연세수소아청소년과의원,032-469-0313,,2000,0800,2000,0800,2000,0800,2000,0800,2000,0800,1300,0800,,,1600,0930,37.461501558109234,126.73208830677399

"인천광역시 남동구 선수촌로 37, 3층 303호 (구월동, SJ플라자)",C,0,,연세아이(i)소아청소년과의원,032-467-8999,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,1300,0900,1300,0900,37.442648965000735,126.71450889850149

"인천광역시 남동구 논고개로 121, 301호 (논현동, 에스닷몰)",C,0,논현역 주변 논현 홈플러스 맞은편 신한은행건물 3층.,연세예소아청소년과의원,032-441-3657,,2100,0900,2100,0900,2100,0900,2100,0900,2100,0900,1800,0900,1600,0900,1600,0900,37.40199016794691,126.7237889394038

인천광역시 남동구 논고개로 101,C,0,논현동 홈플러스 맞은편 건물 5층.,이앤박소아청소년과이비인후과의원,032-441-2552,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,1300,0900,1300,0900,37.40003499542362,126.72434411351765

"인천광역시 남동구 호구포로 921, (간석동)",C,0,만월산터널입구 부근 벽산아파트 맞은편,이형원소아청소년과의원,032-442-3477,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1200,0900,,,,,37.46466346259198,126.72059134642676

"인천광역시 남동구 인하로 607, 3층 301호 (구월동, 모아프라자)",C,0,,이화웰소아청소년과의원,032-472-2123,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.443135233959715,126.71439404734708

"인천광역시 남동구 호구포로535번길 24, 201호 (남촌동,광천빌딩)",C,0,남촌풍림1차아파트상가부근,정우식소아청소년과의원,032-467-9933,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.430136111111111,126.716852777777774

"인천광역시 남동구 서창남순환로216번길 12, 4층 405호 (서창동, 월드타워)",C,0,,정은진소아청소년과의원,032-468-4643,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.4235203204757,126.74857320920731

인천광역시 남동구 논고개로123번길 35,C,0,아이플렉스 옆 칼리오페,조수신소아청소년과의원,032-433-7175,,1930,0900,1930,0900,1930,0900,1930,0900,1930,0900,1600,0900,1300,0900,1300,0900,37.40151093961638,126.72208439171499

"인천광역시 남동구 석산로 159 , 401호 (간석동, 보인프라자)",C,0,올리브백화점 맞은편 새마을금고 방면,키즈웰소아청소년과의원,032-426-7507,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,1300,0900,37.46076207148898,126.70973799574216

"인천광역시 남동구 만수서로 52, 3층 304호 (만수동, 쓰리제이프라자)",C,0,,최은혜소아청소년과의원,032-466-0365,,1830,0900,1830,0900,1300,0900,1830,0900,1830,0900,1300,0900,,,,,37.4614520314,126.7317628467

인천광역시 남동구 논고개로 61,C,0,,튼튼소아청소년과의원,032-432-3079,,1900,0830,1900,0830,1900,0830,1900,0830,1900,0830,1400,0900,,,,,37.397299876370646,126.72758861164435

"부산광역시 남구 분포로 113, 1001동 206호 (용호동, 엘지메트로시티분산1상가))",C,0,버스정류장: LG메트로시티 분산 1상가 1001동 206호,최정화소아청소년과의원,051-612-1275,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0900,,,,,35.127265629,129.1090419481

"부산광역시 남구 진남로127번길 8, 2층 (대연동)",C,0,,코끼리소아청소년과의원,051-633-8200,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.138559409299994,129.08087621750147

"부산광역시 남구 수영로 345, 115동 3층 309호 (대연동, 대연힐스테이트푸르지오)",C,0,2호선 경성대부경대역 2번 출구/대연힐스테이트푸르지오,헬로소아청소년과의원,051-612-0677,,1730,0900,1730,0900,1730,0900,1300,0900,1730,0900,1300,0900,,,,,35.13987588445514,129.10300782655807

"인천광역시 남동구 만수서로 62, 401,402호 (만수동)",C,0,,한희연소아청소년과의원,032-245-3700,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.46142613752563,126.73306053708507

인천광역시 남동구 호구포로 796 (구월동) ,C,0,모래내시장 입구,해맑은소아청소년과의원,032-471-8471,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1330,0900,,,,,37.453368188749735,126.71935510338429

"경기도 김포시 김포한강11로 288-27, 504호 (운양동, 한강프라자)",C,0,,세영소아청소년과의원,031-996-7110,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.65478280033616,126.68335968633874

"경기도 김포시 유현로 200, 2층 203,204호 (풍무동, 풍무푸르지오 상가동)",C,0,,아름드리365소아청소년과의원,031-996-8383,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.60811914105338,126.73101221037865

"경기도 김포시 고촌읍 인향로24번길 78, 1층",C,0,고촌수기마을힐스테이트 3단지 바로 옆건물 광명빌딩 1층.,애플소아청소년과의원,031-985-8275,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,1300,0900,1300,0900,37.60022625886757,126.76773352060357

경기도 김포시 김포한강2로 222  (장기동),C,0,,연세소아청소년과의원,031-981-2097,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.64531748219857,126.66097073496005

"경기도 김포시 김포한강4로 507, 7층 706호 (구래동, M스퀘어)",C,0,,우리소아청소년과의원,031-996-2342,,2100,0900,2100,0900,2100,0900,2100,0900,2100,0900,1600,0900,1600,1000,1600,1000,37.6461181144,126.6275345134

"경기도 김포시 김포한강4로 117, 504~505호 (장기동, 홍우프라자)",C,0,,유니스소아청소년과의원,031-997-8701,,2000,0900,1900,0900,2000,0900,1900,0900,2000,0900,1500,0900,1300,0900,1300,0900,37.64417380771457,126.66797226126172

경기도 김포시 풍무로 20  (풍무동),C,0,진로할인마트2층,이화소아청소년과의원,031-998-5727,,2100,0900,2100,0900,1800,0900,2100,0900,2100,0900,1300,0900,,,1300,0900,37.59759778257178,126.72109913122637

"경기도 김포시 김포한강9로 73, 5층 503호 (구래동, 김포센트럴프라자)",C,0,,표진원소아청소년과의원,031-981-8008,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,1500,0900,1500,0900,37.64335110175303,126.62550882225591

경기도 김포시 통진읍 김포대로2244번길 20,C,0,읍사무소 앞. 불가마24시 건물 3층,호소아청소년과의원,031-983-9108,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,1300,0900,37.690901056248684,126.59758854456632

경기도 김포시 풍무로 167  (풍무동),C,0,,홍소아청소년과의원,031-996-1175,,2000,1000,2000,1000,,,2000,1000,2000,1000,1600,1000,1600,1000,1600,1000,37.60990421679356,126.7237438631661

"경기도 김포시 김포한강4로 487, 2층 2012-2014호 (구래동, 한강신도시 반도유보라 4차)",C,0,,황금소아청소년과의원,031-988-5725,,1900,0800,1900,0800,1900,0800,1900,0800,1900,0800,1400,0800,,,,,37.645843308948656,126.62610818271217

"경상남도 양산시 동면 금오13길 20, 센텀빌딩 501,502호",C,0,국민은행,강소아청소년과의원,055-365-7585,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,1400,0900,1400,0900,35.3351417627,129.0283733378

"경기도 화성시 동탄순환대로 127-17, 우성메디피아 511~514호 (산척동)",C,0,,동탄호수소아청소년과의원,031-308-7582,,2000,0830,2000,0830,2000,0830,2000,0830,2000,0830,1600,0900,1300,0900,1300,0900,37.16700115909848,127.10726818932753

인천광역시 미추홀구 미추홀대로 665  (주안동),C,0,주안시민회관사거리 귀빈예식장 맞은편 한복집 건물 2층,정앤정내과소아청소년과의원,032-875-3176,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,37.45682240213953,126.67975271714005

"경상남도 양산시 물금읍 새실로 38, 애플타운 4층",C,0,,김지용 소아청소년과 의원,055-388-6600,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1400,0900,,,1400,0900,35.3132937459,128.9944009352

"경상남도 양산시 양주로 129, 2층 (중부동, 대범빌딩)",C,0,,대범소아청소년과의원,055-372-5885,,1830,0900,1830,0900,1830,0900,1930,1400,1830,0900,1400,0900,,,1230,0900,35.33669964893897,129.0317642480764

"경상남도 양산시 물금읍 새실로 42, 403호 (JK타원)",C,0,JK타워 4층,도담소아청소년과의원,055-375-0119,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,1400,0900,35.3131455578,128.994643565

"부산광역시 해운대구 마린시티2로 2, 706호 (우동, 마린파크)",C,0,해원초등학교 뒷편,라임소아청소년과의원,051-747-9111,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.1593269458,129.1442415779

"부산광역시 해운대구 아랫반송로 33-2, 류소아과 1, 2층 (반송동)",C,0,버스터미널:부산반송우체국,류소아청소년과의원,051-543-7688,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.2244311585,129.1494018725

"대구광역시 북구 학정로 419, 3층 302,303호(동천동)",C,0,,꿈나무연합소아청소년과의원,053-324-7100,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,1300,0900,35.94211177807365,128.56302822236196

경상남도 양산시 양주로 46 (남부동) ,C,0,,명소아청소년과의원,055-388-8768,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.33141946139872,129.02829900948095

"부산광역시 해운대구 세실로 87 ,401호",C,0,2호선 장산역 4번출구/영진파스타빌딩 401호,문두성소아청소년과의원,051-701-6661,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.1722138888889,129.17614166666868

경상남도 양산시 물금읍 야리로 45,C,0,,정명섭소아청소년과의원,055-363-8275,,1830,0830,1830,0830,1830,0830,,,1830,0830,1630,0830,1630,0830,1630,0830,35.315851081206965,129.00315870337278

경상남도 양산시 양주로 156  (중부동),C,0,청부동,정필주소아청소년과의원,055-372-4297,,1730,0930,1730,0930,1730,0930,1730,0930,1730,0930,1300,0930,,,,,35.339073258546115,129.03245264588443

"경상남도 양산시 물금읍 서들로 148, 4층 403호 (채움)",C,0,,진연합소아청소년과의원,055-372-5070,,2100,0900,1900,0900,1900,0900,2100,0900,1900,0900,1700,0900,,,1230,0900,35.3118179873,129.0066867222

