주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도
경상남도 양산시 신기로 28 (신기동),A,1,양산우체국 맞은편,베데스다병원,055-384-9901,055-781-9911,1800,0900,1700,0900,1700,0900,1700,0900,1700,0900,1300,0900,,,,,35.3532221786617,129.04356811738057
경상북도 문경시 당교3길 25 (모전동),A,1,경북 문경시 당교3길 25,의료법인동춘의료재단문경제일병원,054-550-7700,054-550-7777,1700,0800,1700,0800,1700,0800,1700,0800,1700,0800,1200,0800,,,,,36.5848214366,128.189771534
경상북도 울진군 울진읍 현내항길 71,B,1,울진연호IC 아래 연호정 호수 옆,울진군의료원,054-785-7000,054-785-7119,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,,,,36.99264955966117,129.40949155236495
경기도 여주시 영릉로 22 (창동),B,1,터미널맞은편,연세새로운병원,031-885-7582,031-885-7582,2400,0700,2400,0700,2400,0700,2400,0700,2400,0700,2400,0700,2400,0700,1230,0900,37.289871650589454,127.63287952191527
"경기도 여주시 청심로 39, 세종여주병원 (하동)",B,1,"여주시청  2분 거리, 경강선(판교 ~ 여주)전철 개통, 성남 ~ 장호원 자동차 전용도로개통으로 접근성 용이",세종여주병원,031-880-7700,031-880-7754,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.3013258027,127.6267201581
경기도 고양시 일산서구 주화로 170 (대화동),A,1,,인제대학교일산백병원,031-910-7114,031-910-7119,1700,0800,1700,0800,1700,0800,1700,0800,1700,0800,1200,0800,,,,,37.67436543525074,126.75031388046008
대구광역시 동구 아양로 99 (신암동),A,1,,대구파티마병원,053-1688-7770,053-940-7119,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1300,0900,,,,,35.88393360650045,128.62383509209542
대구광역시 동구 국채보상로 769 (신천동),B,1,,의료법인백천의료재단바로본병원,1644-8575,053-721-8549,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.86845464452633,128.61518371219722
"경기도 안양시 만안구 명학로33번길 8 (안양동, 메트로병원)",A,1,,인산의료재단메트로병원,031-467-9000,,1700,0830,1700,0830,1700,0830,1700,0830,1700,0830,1230,0830,,,,,37.378597979767605,126.93529986382785
"경기도 안양시 만안구 삼덕로 9 (안양동, 안양샘병원)",A,1,,효산의료재단안양샘병원,031-467-9717,031-467-9119,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,37.39340413136221,126.92447734066778
경기도 평택시 평택2로20번길 3 (평택동),A,1,,의료법인박애의료재단박애병원,031-652-2121,031-650-9219,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1300,0830,,,,,36.99308383421509,127.08907896026507
경기도 평택시 중앙로 338 (합정동),A,1,,의료법인백송의료재단굿모닝병원,031-5182-7700,031-5182-7582,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1300,0830,,,,,36.9905734199,127.120463688
경기도 평택시 평택로 284 (세교동),A,1,,의료법인양진의료재단평택성모병원,18008800,070-5012-3549,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1300,0830,,,,,37.008809910565546,127.07371568769603
"서울특별시 노원구 한글비석로 68, 을지병원 (하계동)",A,1,하계역 3번 출구,을지대학교을지병원,02-970-8000,02-970-8282,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1200,0900,,,,,37.636442927386746,127.07000281991385
"서울특별시 노원구 동일로 1342, 상계백병원 (상계동)",A,1,중계역 1번 출구,인제대학교상계백병원,02-950-1114,02-950-1100,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1200,0900,,,,,37.6485812672986,127.06311619032102
"서울특별시 노원구 노원로 75, 한국원자력의학원 (공릉동)",A,1,공릉역 2번 출구 도보 10분,한국원자력의학원원자력병원,02-970-2114,02-970-2621,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1200,0900,,,,,37.628815981330355,127.08269315796588
전라남도 진도군 진도읍 남문길 48,B,1,,진도한국병원,061-544-2051,061-542-7575,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1200,0900,,,,,34.482432541575456,126.26412429142383
충청남도 청양군 청양읍 칠갑산로7길 54,R,1,,청양군보건의료원,041-942-3401,041-940-4951,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,,,,36.45529646339589,126.80455836964052
부산광역시 해운대구 해운대로 584 (우동),A,1,2호선 해운대역 7번출구,의료법인인당의료재단해운대부민병원,051-602-8000,051-602-8119,1800,0900,1700,0900,1700,0900,1700,0900,1700,0900,1300,0900,,,,,35.16142040775608,129.1556561002225
경기도 부천시 조마루로 170 (중동),A,1,,순천향대학교부속부천병원,032-621-5114,032-621-5117,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1200,0900,,,,,37.49857073407877,126.76238239812001
경기도 부천시 소사로 327 (소사동),A,1,,가톨릭대학교부천성모병원,1577-0675,032-340-2100,1700,0830,1700,0830,1700,0830,1700,0830,1700,0830,1200,0830,,,,,37.4874477394264,126.79243459154999
"경기도 부천시 부천로 91 (심곡동, 부천대성병원)",A,1,,부천대성병원,032-652-0141,,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1300,0830,,,,,37.492016398433044,126.78381841037
경기도 부천시 중동로 361 (약대동),A,1,,의료법인대인의료재단다니엘종합병원,032-670-0001,032-670-0119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.512321557883574,126.76948894065183
"경기도 부천시 소사로 766 (원종동, 원종로 52)",B,1," 버스:(부천시청)606번,(소사역)95번,(화곡역)70번,(신정동)98번, 지하철:까치울역 3번출구, 마을버스017-1",부천우리병원,032-672-4100,032-672-2400,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.52438752921628,126.8051855988659
"충청남도 천안시 동남구 망향로 201 (안서동, 단국대학교의과대학부속병원)",A,1,,단국대학교의과대학부속병원,041-550-7114,041-550-6840,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1230,0900,,,,,36.84295215169462,127.17327537305154
충청남도 천안시 동남구 순천향6길 31 (봉명동),A,1,,학교법인동은학원순천향대학교부속천안병원,041-570-2114,041-570-2299,1700,0830,1700,0830,1700,0830,1700,0830,1700,0830,1200,0830,,,,,36.8023584971179,127.135666806479
"전라남도 완도군 완도읍 청해진동로 63,",B,1,완도공설운동장과 인접해서 위치함,완도대성병원,061-553-1234,061-554-9500,1700,0830,1700,0830,1700,0830,1700,0830,1700,0830,1300,0830,,,,,34.31716999454396,126.73556371420687
전라남도 완도군 금일읍 금일로 395-1,C,1,수협건물 옆,금일마취통증의학과의원,061-553-3577,,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,34.349483798831656,127.0297611902535
전라남도 완도군 이목길 34 (노화읍) ,R,1,,완도군노화읍보건지소,061-550-6800,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,34.17730585378432,126.57093792042261
경상북도 칠곡군 왜관읍 군청2길 10,B,1,,의료법인왜관병원,054-971-1002,054-971-1002,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,2400,0900,2400,0900,35.996063888888891,128.401522222222212
부산광역시 서구 대티로 170 (서대신동2가),A,1,1호선 서대신역 1번 출구,삼육부산병원,051-242-9751,051-600-7750,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,1730,0830,,,35.11177720675051,129.01074979097717
"서울특별시 종로구 새문안로 9, 적십자병원 (평동)",A,1,서대문 사거리 지하철 5호선 서대문역 4번 출구 10미터,서울적십자병원,02-2002-8000,02-2002-8888,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1230,0900,,,,,37.56715536263689,126.96699861289684
전라북도 진안군 진안읍 진무로 1145,B,1,진안터미널에서 안천 무주 방향으로 농협 하나로 마트 건너편,진안군의료원,063-430-7000,063-430-7119,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,,,,35.79518695884379,127.43207008323515
"대구광역시 수성구 달구벌대로 3190 (신매동, 천주성삼병원)",A,1,수성구 신매동,(재)미리내천주성삼성직수도회천주성삼병원,053-790-1000,053-790-0555,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.84022544517349,128.70573339664242
부산광역시 서구 구덕로 179 (아미동1가),A,1,"1호선 토성역 4, 6번 출구",부산대학교병원,051-240-7000,051-240-7776,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,,,,,,,35.10105418267188,129.01922207984205
서울특별시 종로구 새문안로 29 (평동),A,1,서대문역 4번 출구,강북삼성병원,02-2001-2001,02-2001-1000,1700,0830,1700,0830,1700,0830,1700,0830,1700,0830,1230,0830,,,,,37.568497631233825,126.96793805451702
"경기도 성남시 분당구 구미로173번길 82 (구미동, 분당서울대학교병원)",A,1,,분당서울대학교병원,031-787-2114,031-787-3119,1630,0900,1630,0900,1630,0900,1630,0900,1630,0900,1130,0900,,,,,37.35202597297615,127.12448354572743
경기도 성남시 분당구 새마을로177번길 81 (율동),A,1,,국군수도병원,031-725-6154,031-725-6119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.39186666666668,127.14858611111111
경기도 성남시 분당구 서현로180번길 20 (서현동),A,1,,대진의료재단 분당제생병원,031-779-0114,031-779-0119,1630,0900,1630,0900,1630,0900,1630,0900,1630,0900,1100,0900,,,,,37.387871379956906,127.12132819639598
경기도 성남시 분당구 야탑로 59 (야탑동),A,1,,차의과학대학교분당차병원,031-780-5000,031-780-5840,1630,0830,1630,0830,1630,0830,1630,0830,1630,0830,1130,0830,,,,,37.4101145912911,127.125083678928
경상북도 포항시 북구 용흥로 36 (용흥동),A,1,,경상북도포항의료원,054-247-0551,054-245-0129,1730,0830,1700,0830,1700,0830,1700,0830,1700,0830,1230,0830,,,,,36.03462413480262,129.3549930430143
경상북도 포항시 북구 대신로 43 (대신동),A,1,,의료법인은성의료재단좋은선린병원,054-245-5000,054-245-5200,1800,0900,1700,0900,1700,0900,1700,0900,1700,0900,1300,0900,,,,,36.048089061494764,129.36704339734024
"충청북도 제천시 내토로 991 (고암동, 의료법인 명지의료재단 명지병원)",A,1,"제천시내를 기준으로 영월,태백 방면 38번 국도 옆 위치",의료법인명지의료재단명지병원,043-640-8114,043-640-8117,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,37.163005764289196,128.23405656001105
"경기도 김포시 김포한강3로 283, 뉴고려병원 (장기동)",A,1,,의료법인인봉의료재단뉴고려병원,031-998-8129,031-980-9119,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1300,0830,,,,,37.64095507933562,126.66022763544733
광주광역시 북구 북문대로 191 (운암동),A,1,,운암한국병원,062-608-8000,062-608-8119,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,35.18513334103592,126.86956982285518
서울특별시 광진구 능동로 120-1 (화양동),A,1,"건대입구역 3,4번 출구",건국대학교병원,1588-1533,02-2030-5555,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1200,0900,,,,,37.54084479467721,127.0721229093036
서울특별시 광진구 자양로 85 (자양동),A,1,2호선 구의역 4번출구 직진방향 5분 거리,혜민병원,02-2049-9000,02-2049-9119,1730,0830,1700,0830,1700,0830,1700,0830,1700,0830,1230,0830,,,,,37.535315660180416,127.08360130258502
"대구광역시 중구 동덕로 130 (삼덕동2가, 경북대학교병원)",A,1,,경북대학교병원,053-200-5114,053-200-5100,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.866235497221617,128.60431466100362
"인천광역시 남동구 남동대로774번길 21 (구월동, 가천대학교길병원)",A,1,길병원 사거리 인근,의료법인 길의료재단 길병원,032-460-3548,032-460-3012,1700,0800,1700,0800,1700,0800,1700,0800,1700,0800,1200,0800,,,,,37.45208024654252,126.70916173607195
광주광역시 남구 양림로 37 (양림동),A,1,,광주기독병원,062-650-5000,062-650-5119,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1230,0900,,,,,35.136682861070376,126.91198438867642
광주광역시 남구 대남대로 238 (백운동),A,1,,동아병원,062-650-2500,062-650-2515,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,1300,0900,35.1347601218069,126.89990593135208
충청남도 홍성군 홍성읍 조양로 224,A,1,"홍성역,홍성터미널 부근 300M",충청남도홍성의료원,041-630-6251,041-630-6119,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,,,,36.59933992060475,126.67440672396913
강원도 동해시 하평로 26 (평릉동),A,1,,의료법인동해동인병원,033-532-3006,033-530-0129,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1200,0900,,,,,37.530006805605616,129.1074043067605
강원도 동해시 하평로 11 (평릉동),B,1,,근로복지공단동해병원,033-530-3100,033-530-3119,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,,,,37.53232311891651,129.1058560226859
"경기도 광명시 디지털로 36 (철산동, 광명성애병원)",A,1,,광명성애병원,02-2680-7114,02-2680-7115,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1200,0900,,,,,37.4734614743463,126.87192258470483
경상남도 진주시 진주대로 885 (강남동),A,1,,제일병원,055-750-7123,055-750-7119,1700,0830,1700,0830,1600,0830,1700,0830,1700,0830,1300,0830,,,,,35.1793997485,128.0899464997
"경상남도 진주시 동진로 2 (칠암동, 진주고려병원)",A,1,"(구)진주역 사거리, 진주고속버스터미널 옆",진주고려병원,055-751-2500,055-751-2525,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1300,0900,,,,,35.17849131749577,128.09223855742437
경상남도 진주시 동진로 7 (칠암동),B,1,진주과학기술대학교 옆 (서쪽),의료법인 정상의료재단 바른병원,055-790-3096,055-790-3651,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.179208158439586,128.09170475475878
"경기도 의정부시 천보로 271, 의정부성모병원 (금오동)",A,1,,가톨릭대학교의정부성모병원,1661-7500,031-820-5200,1700,0830,1700,0830,1700,0830,1700,0830,1700,0830,1200,0830,,,,,37.75865547828227,127.07767290194454
"경기도 김포시 감암로 11, 김포우리병원 (걸포동)",A,1,"김포시 감암로 11,",의료법인우리의료재단김포우리병원,031-999-1000,031-999-1119,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1330,0900,,,,,37.632530143647166,126.7105272263707
경기도 수원시 팔달구 중부대로 165 (우만동),A,1,,의료법인녹산의료재단동수원병원,031-210-0114,031-210-0119,1700,0840,1700,0840,1700,0840,1700,0840,1700,0840,1200,0840,,,,,37.27816562305189,127.0343637912553
전라남도 장성군 장성읍 역전로 171,B,1,전남장성군장성읍 청운고가 옆,의료법인행복나눔의료재단 장성병원,061-390-9000,061-390-9119,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1300,0830,,,,,35.305871659607845,126.78361958777766
"경기도 안산시 상록구 구룡로 87, 근로복지공단안산병원 (일동)",A,1,상록수역에서 안산대학교 방향으로 10분거리에 있음,근로복지공단안산병원,031-500-1114,031-500-1119,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,37.31687107499767,126.87402848671928
경기도 안산시 상록구 월피로 88 (월피동),B,1,,동안산병원,031-410-1116,031-413-1116,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,37.3356927564414,126.852680642321
경기도 안산시 상록구 용신로 355 (본오동),B,1,,세화병원,031-437-0114,031-437-0129,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1300,0900,,,,,37.302098281845666,126.86166439031186
"경기도 안산시 상록구 예술광장로 69, 사랑의병원 (성포동)",B,1,,의료법인칠석의료재단사랑의병원,031-439-3000,031-414-6656,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1300,0900,,,,,37.327020396286656,126.84486352776976
"경상북도 영주시 대학로 327, 영주적십자병원 (가흥동)",A,1,,영주적십자병원,054-630-0100,054-630-0112,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,,,,36.8252579707,128.6040034927
경상북도 영주시 구성로 380,B,1,"- 영주시외버스터미널 - 1,500m지점 
- 한국전력 영주지점 옆.",영주기독병원,054-635-6161,054-635-3050,1800,0900,1700,0900,1700,0900,1700,0900,1700,0900,1300,0900,,,,,36.82516126894279,128.62114810991983
경상북도 영주시 구성로 329  (영주동),B,1,,의료법인청봉의료재단성누가병원,054-639-9000,054-639-9119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,36.82139150682774,128.6246558306087
강원도 원주시 일산로 20  (일산동),A,1,,연세대학교 원주세브란스기독병원,033-741-0114,033-741-1641,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,,,,37.34795543031888,127.9456453098751
"강원도 원주시 서원대로 387 (개운동, 지방공사강원도원주의료원)",A,1,,강원도원주의료원,033-761-6911,033-760-4701,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,,,,37.332496031537154,127.94896203327231
강원도 원주시 원일로 22 (인동),B,1,"KBS방송국 맞은편,  카톨릭센터 뒷편",의료법인성지의료재단성지병원,033-760-3101,033-760-3119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.3452989790958,127.954009227598
대전광역시 유성구 북유성대로 93 (지족동),A,1,,의료법인영훈의료재단유성선병원,042-609-1000,042-609-1119,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,36.37535496572087,127.32491359339663
서울특별시 은평구 통일로 873 (갈현동),A,1,연신내역 7번 출구,의료법인 청구성심병원,02-350-3300,02-383-0129,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,37.62079154435882,126.91955399169245
"경기도 군포시 군포로 591 (당동, (G샘병원)군포샘병원)",A,1,"군포역 1번출구 안양방향 도보 약10분/ 금정역 4번출구 20.5531.5624,마을10번 이용,G샘병원 앞 하차",효산의료재단지샘병원,031-389-3000,031-389-3119,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1300,0830,,,,,37.35864464913468,126.94735972779895
경기도 구리시 경춘로 153 (교문동),A,1,,한양대학교구리병원,1644-9118,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1200,0900,,,,,37.6012760077,127.13250756940002
충청남도 서천군 서천읍 서천로 184,B,1,서천역 5분거리,의료법인 서해병원,041-951-8282,041-950-0200,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,36.08449428686221,126.6875810614244
부산광역시 중구 중구로 121 (대청동4가),A,1,1호선 중앙역 17번출구,재단법인천주교부산교구유지재단메리놀병원,051-465-8801,051-461-2300,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,35.107580971280804,129.03246380102908
강원도 정선군 사북읍 지장천로 727,B,1,,정선군립병원,033-592-3121,070-4666-6715,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,,,,37.22570877757399,128.8262701866658
부산광역시 강서구 녹산산단321로 24-8 (송정동),B,1,버스정류장: 녹산공단 내 삼성전기 앞/6번 신호등 교차로,의료법인갑을의료재단갑을녹산병원,051-974-8300,051-974-8414,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.090573808412124,128.85332092602835
강원도 강릉시 사천면 방동길 38,A,1,,강릉아산병원,033-610-3114,033-610-3333,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,37.818426685036066,128.85771413305145
강원도 강릉시 경강로 2007 (남문동),A,1,강릉시 내곡교부근 고용노동부강릉지청옆,강원도강릉의료원,033-610-1200,033-610-1453,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,,,,37.74931042017154,128.8887963251862
강원도 강릉시 강릉대로419번길 42 (포남동),A,1,강릉시 포남2동 1065-2,의료법인강릉동인병원,033-650-6113,033-650-6105,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1200,0900,,,,,37.77432579461282,128.90714180258507
경기도 안양시 동안구 관평로170번길 22 (평촌동),A,1,,한림대학교성심병원,031-380-1500,031-380-4130,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1200,0900,,,,,37.3916511961,126.9619708207
"전라북도 무주군 무주읍 한풍루로 413, 무주군보건의료원",R,1,,무주군보건의료원,063-320-8314,063-320-8315,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,36.00586316008286,127.67170265153939
"대전광역시 서구 계백로 1322 (정림동, 대청병원)",A,1,,대청병원,1899-6075,042-589-0119,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,36.308286328996566,127.37055327992432
"대전광역시 서구 관저동로 158, 건양대학교병원 (관저동)",A,1,,학교법인건양학원건양대학교병원,042-600-9999,042-600-9119,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,36.306711701457246,127.34263046359918
대전광역시 서구 둔산서로 95 (둔산동),A,1,,학교법인을지학원을지대학교병원,042-611-3000,042-259-1119,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,36.355068712678154,127.38199955857135
전라북도 정읍시 충정로 606-22 (용계동),A,1,,재단법인 아산사회복지재단 정읍아산병원,063-530-6000,063-530-6129,1630,0830,1630,0830,1630,0830,1630,0830,1630,0830,,,,,,,35.58899495218047,126.82346011194952
전라북도 장수군 장수읍 장천로 247,R,1,,장수군보건의료원,063-351-8000,063-350-2119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.654664903392614,127.52014287444382
전라남도 보성군 미력면 가평길 36-17,B,1,,보성아산병원,061-850-3410,061-850-3118,1700,0800,1700,0800,1700,0800,1700,0800,1700,0800,1200,0800,,,,,34.775470518786,127.104284083365
"전라남도 보성군 벌교읍 남하로 12,",B,1,,의료법인삼호의료재단벌교삼호병원,061-859-5000,061-859-5119,1700,0800,1700,0800,1700,0800,1700,0800,1700,0800,1200,0800,,,,,34.833846754024535,127.34573228719377
경상북도 경주시 동대로 87 (석장동),A,1,,동국대학교의과대학경주병원,054-748-9300,054-770-8306,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,35.85839884416154,129.19669937927446
전라남도 고흥군 고흥읍 고흥로 1935,A,1,전남 고흥군 고흥읍 진입로에 위치함,의료법인영성의료재단고흥종합병원,061-835-6000,061-830-3118,1730,0800,1730,0800,1730,0800,1730,0800,1700,0800,1300,0800,,,,,34.620393082853,127.293713733344
서울특별시 서초구 반포대로 222 (반포동),A,1,고속터미널역 3번 출구,학교법인가톨릭학원가톨릭대학교서울성모병원,1588-1511,02-2258-2370,1700,0800,1700,0800,1700,0800,1700,0800,1700,0800,1200,0800,,,,,37.501800804785276,127.00472725970137
경상북도 구미시 신시로10길 12 (형곡동),A,1,,차의과학대학교부속구미차병원,054-450-9700,054-450-9997,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,36.11452808183706,128.34054647885028
경상북도 구미시 1공단로 179 (공단동),A,1,,순천향대학교부속구미병원,054-463-7151,054-468-9119,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1200,0900,,,,,36.10286857919866,128.38265476387454
경상북도 구미시 인동20길 46 (진평동),A,1,,구미강동병원,054-453-7575,054-478-9521,1730,0830,1700,0900,1700,0900,1700,0900,1700,0900,1230,0830,,,,,36.096198858616574,128.42297791647263
충청남도 천안시 동남구 충절로 537 (삼룡동),A,1,천안삼거리공원에서 목천방면 1Km지점,충청남도천안의료원,041-570-7200,041-570-7033,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,,,,36.775359921186194,127.17992025598447
서울특별시 중랑구 사가정로49길 53 (면목동),A,1,사가정역 1번 출구/까치어린이공원 옆,녹색병원,02-490-2000,02-490-2112-3,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,37.58362083896108,127.08605546969357
서울특별시 중랑구 신내로 156 (신내동),A,1,봉화산역 3번 출구/신내역 1번 출구,서울특별시서울의료원,02-2276-7000,02-2276-7403,1630,0800,1630,0800,1630,0800,1630,0800,1630,0800,1200,0900,,,,,37.61286931510163,127.0980910949257
"서울특별시 중랑구 망우로 511 (망우동, 동부제일병원)",A,1,7호선 상봉역 5번출구에서 구리방향버스 탑승,의료법인풍산의료재단동부제일병원,02-437-5011,02-490-8880,1730,0800,1730,0800,1730,0800,1730,0800,1730,0800,1230,0800,,,,,37.60067564592665,127.1090292210168
경기도 구리시 건원대로 47 (인창동),B,1,구리역 근처,윤서병원,031-553-6650,031-564-2222,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1430,0900,,,,,37.60519852568096,127.13961137900537
"경기도 구리시 인창2로 177 (인창동, 국군구리병원)",B,1,,국군구리병원,031-554-0940,,1630,0900,1630,0900,1630,0900,1630,0900,1630,0900,,,,,,,37.6100111848,127.1197840399
대구광역시 달성군 다사읍 달구벌대로 895,B,1,,한솔병원,053-560-1100,053-560-1119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,35.85692329069179,128.46678892674
대구광역시 달성군 논공읍 논공로 743,B,1,,열린중앙병원,053-614-0075,053-614-0075,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.72915264502587,128.44650952295973
전라북도 임실군 임실읍 호국로 1680,R,1,임실경찰서옆,임실군보건의료원,063-640-3102,063-640-3119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.61249558187053,127.28697578028248
강원도 춘천시 백령로 156 (효자동),A,1,,강원대학교병원,033-258-2000,033-258-2245,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,,,,37.87497158192399,127.74448573764938
강원도 춘천시 삭주로 77 (교동),A,1,,한림대학교춘천성심병원,033-240-5000,033-240-5219,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,37.88413581388737,127.73989454269613
강원도 춘천시 금강로 39  (낙원동),B,1,,인성병원,033-253-3030,033-259-8119,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,1830,0900,,,37.88124367430593,127.7268803699377
서울특별시 관악구 관악로 242 (봉천동),A,1,서울대입구역 7번 출구 도보 5분,강남고려병원,02-874-8001,02-874-7227,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.485618115306,126.95678091199277
"서울특별시 관악구 남부순환로 1636, 양지병원 (신림동)",A,1,서울 관악구 신림동 신림사거리에서 강남방향100미터(지하철2호선1번출구),에이치플러스양지병원,18778875,070-4665-9119,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,37.48427507045319,126.93253922577287
"서울특별시 관악구 남부순환로 1860, -1,1,3,4,5층 (봉천동,  )",B,1,2호선 서울대입구역 1번출구 200m,사랑의병원,02-880-0114,02-880-0119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.47962442359666,126.95628690505781
"서울특별시 관악구 남부순환로 1449 (신림동, 서울본병원)",B,1,2호선 신대방역/난곡사거리 인근,서울본병원,02-853-4600,02-853-9100,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,1300,0900,37.481585344616796,126.9117077397649
부산광역시 서구 감천로 262 (암남동),A,1,버스정류장: 고신대학교 송도캠퍼스,고신대학교복음병원,051-990-6114,051-990-3008,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,,,,,,,35.08029169184386,129.01572016067405
"경상남도 김해시 가락로 359 (구산동, 강일병원)",A,1,김해 삼계푸르지오2차 아파트 앞,강일병원,055-822-0100,055-822-0119,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.2567043538,128.869611099
